Title	Translated Title	Creator	Contributors	Summary	Note	Subject	Genre	Publisher	Date	Coverage Temporal	Coverage Spatial	Physical Description	Language	Web Site	Repository	Collection Title	Collection No.	Series	Container	Donor	Provenance	Editor	Attention	Rights	Copyright	Object ID	Upload ID	Digital ID	Type	Date Digital	Format	Hardware	Software	Directory	File Size	Width	Height	Checksum	Color Space	BitDepth	Resolution	Archive	OCLC number	Date created	Date modified	Reference URL	CONTENTdm number	CONTENTdm file name	CONTENTdm file path
Among the Keys					Imprinted on front: "T.A. Hine Photo"; written on verso: "Among the Keys"	Oceans; Munroe family	Photographs					1 b&w photograph	eng		University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015		Box No. 6			ccg	Reviewed items		http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00150002190001001	Image		image/tiff				27897920 Bytes	3714	2502	3531767181	RGB	8 Bits Per Sample	600 Pixels Per Inch	asm00150002190001001.tif		2009-10-22	2013-05-08	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/44	44	844.jp2	/asm0015/image/844.jp2
Poore family, our first home in Miami					Written on verso: "Poore family our first home in Miami"	Munroe family; Miami (Florida) -- History	Postcards				Miami (Florida)	1 postcard	eng		University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015					ccg; cme			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00150010350001001	Image		image/tiff				20570412 Bytes	3276	2091	1480711121	RGB	8 Bits Per Sample	600 Pixels Per Inch	asm00150010350001001.tif		2009-10-22	2013-05-08	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/45	45	415.jp2	/asm0015/image/415.jp2
Lampasas					Written on front: "Lampasas"; "96"	Boats and boating; Munroe family	Photographs		1896	1890-1900		1 b&w photograph	eng		University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015		Box No. 2; Folder No.7			cme			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00150002540001001	Image		image/tiff				13017580 Bytes	2380	1820	716833944	RGB	8 Bits Per Sample	600 Pixels Per Inch	asm00150002540001001.tif		2009-10-22	2013-05-08	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/46	46	568.jp2	/asm0015/image/568.jp2
Racing on the Brasd'on Lake					Written on verso: "Racing on the Brasd'on Lake", "Dr. D. Fairchild, _____ 1930", "A.G. BELL'S SON-IN-LAW"	Boats and boating; Munroe family	Photographs		1930	1930-1940		1 b&w photograph	eng		University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015		Box No. 18			ccg; cme	Reviewed items		http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00150006540001001	Image		image/tiff				10169608 Bytes	2437	1388	4230059062	RGB	8 Bits Per Sample	600 Pixels Per Inch	asm00150006540001001.tif		2009-10-22	2013-05-08	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/47	47	681.jp2	/asm0015/image/681.jp2
Copenhagen ashore					Written on verso: "Copenhagen"	Ships; Oceans; Munroe family	Photographs					1 b&w photograph			University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015		Box No. 11			ccg	Reviewed items		http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00150004370001001	Image		image/tiff				31393724 Bytes	3516	2974	1727932141	RGB	8 Bits Per Sample	600 Pixels Per Inch	asm00150004370001001.tif		2009-10-22	2013-05-08	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/48	48	516.jp2	/asm0015/image/516.jp2
Scene near Newark, New Jersey					Written on verso: "Near Newark (Hine)"	Munroe family	Photographs				New Jersey	1 b&w photograph	eng		University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015		Box No. 16			jrn; ccg	Reviewed items		http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00150006420001001	Image		image/tiff				21689924 Bytes	2434	2967	3708380771	RGB	8 Bits Per Sample	600 Pixels Per Inch	asm00150006420001001.tif		2009-10-22	2013-05-08	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/49	49	60.jp2	/asm0015/image/60.jp2
Billie Crear					Written on verso: "Billie Crear", "P.M.", "Feb. 1913."	Tricycles; Portrait photography; Munroe family	Photographs		1913-02	1910-1920		1 b&w photograph	eng		University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015		Box No. 14			ccg	Reviewed items		http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00150005210001001	Image		image/tiff				15905236 Bytes	1996	2652	2998097828	RGB	8 Bits Per Sample	600 Pixels Per Inch	asm00150005210001001.tif		2009-10-22	2013-05-08	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/50	50	295.jp2	/asm0015/image/295.jp2
Tax receipt for Jessie W. Munroe						Munroe family	Forms (Documents)		1924-05-03	1920-1930		1 receipt	eng		University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015					ccg; cme			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00150007320001001	Image		image/tiff				25980720 Bytes	4248	2037	1250635024	RGB	8 Bits Per Sample	600 Pixels Per Inch	asm00150007320001001.tif		2009-10-22	2010-11-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/51	51	634.jp2	/asm0015/image/634.jp2
Herreshoff Waterfront					Written on verso: "Herreshoff Waterfront"; "Bristol, Ri"	Munroe family	Photographs				Bristol (Rhode Island : Town)	1 b&w photograph	eng		University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015					cme			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00150007770001001	Image		image/tiff				11103962 Bytes	2508	1475	3724308908	RGB	8 Bits Per Sample	600 Pixels Per Inch	asm00150007770001001.tif		2009-10-22	2013-05-08	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/52	52	788.jp2	/asm0015/image/788.jp2
Biscayne Bay Yacht Club House					Written on verso: "Biscayne Bay Yacht Club House"	Biscayne Bay (Florida); Munroe family	Photographs				Coconut Grove (Miami, Florida)	1 b&w photograph	eng		University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015					cme			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00150009360001001	Image		image/tiff				19657270 Bytes	2888	2268	387126362	RGB	8 Bits Per Sample	600 Pixels Per Inch	asm00150009360001001.tif		2009-10-22	2013-05-08	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/53	53	860.jp2	/asm0015/image/860.jp2
View in Holland					Written on verso: "View in Holland"	Munroe family; Holland (Netherlands: Province) -- Pictorial works	Photographs				Holland (Netherlands : Province)	1 b&w photograph	eng		University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015		Box No. 18			ccg; cme	Reviewed items		http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00150006680001001	Image		image/tiff				31341968 Bytes	3974	2627	2605313341	RGB	8 Bits Per Sample	600 Pixels Per Inch	asm00150006680001001.tif		2009-10-22	2010-11-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/54	54	365.jp2	/asm0015/image/365.jp2
Arch Creek					Written on front: "Arch Creek 93"; stamped on verso: "A. Munroe, Concord, Mass."	Munroe family	Photographs		1893	1890-1900	North Miami (Florida)	1 b&w photograph	eng		University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015		Box No. 4			ccg	Reviewed items		http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00150001600001001	Image		image/tiff				81586616 Bytes	5978	4548	651105769	RGB	8 Bits Per Sample	600 Pixels Per Inch	asm00150001600001001.tif		2009-10-22	2013-05-08	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/55	55	228.jp2	/asm0015/image/228.jp2
Three master on Deal Beach					Written on verso: "High & dry on Deall Beach h___ "	Munroe family; Boats and boating; Oceans	Photographs				New Jersey	1 b&w photograph	eng		University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015		Box No. 11			jrn; ccg	Reviewed items		http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00150004230001001	Image		image/tiff				19643012 Bytes	2894	2260	177693730	RGB	8 Bits Per Sample	600 Pixels Per Inch	asm00150004230001001.tif		2009-10-22	2010-11-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/56	56	1000.jp2	/asm0015/image/1000.jp2
Barnacle					Written on front: "Barnacle", "93" ; Stamped on verso: "A. Munroe, Concord, Mass."	Barnacle (Miami, Florida); Munroe family	Photographs		1893	1890-1900	Coconut Grove (Miami, Florida)	1 b&w photograph	eng		University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015		Box No. 1			ccg	Reviewed items		http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00150000220001001	Image		image/tiff				80724732 Bytes	5954	4518	3386322420	RGB	8 Bits Per Sample	600 Pixels Per Inch	asm00150000220001001.tif		2009-10-22	2013-05-08	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/57	57	384.jp2	/asm0015/image/384.jp2
Copenhagen crew leaving					Written on verso; "Crew Leaving Copenhagen"	Munroe family	Photographs					1 b&w photograph	eng		University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015		Box No. 11			ccg	Reviewed items		http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00150004210001001	Image		image/tiff				20860712 Bytes	2961	2346	1895971231	RGB	8 Bits Per Sample	600 Pixels Per Inch	asm00150004210001001.tif		2009-10-22	2013-05-08	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/58	58	726.jp2	/asm0015/image/726.jp2
Kirk Munroe's house					Written on front: "Kirk Munroe 93"; written on verso: "Wirth Munroe"; stamped on verso: "A. Munroe, Concord, Mass."	Munroe, Kirk, 1850-1930; Coconut Grove (Miami, Florida) -- History; Munroe family	Photographs		1893	1890-1900	Coconut Grove (Miami, Florida)	1 b&w photograph			University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015		Box No. 3			ccg	Reviewed items		http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00150001080001001	Image		image/tiff				82250788 Bytes	5978	4585	6190507	RGB	8 Bits Per Sample	600 Pixels Per Inch	asm00150001080001001.tif		2009-10-22	2013-05-08	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/59	59	715.jp2	/asm0015/image/715.jp2
1926 Poore trip						Beaches; Oceans; Munroe family	Postcards		1926	1920-1930		1 postcard			University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015					ccg; cme			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00150011470001001	Image		image/tiff				46262948 Bytes	7156	2154	3306063022	RGB	8 Bits Per Sample	600 Pixels Per Inch	asm00150011470001001.tif		2009-10-22	2013-05-08	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/60	60	212.jp2	/asm0015/image/212.jp2
Gib and Tom Hines					Written on verso: "The contractor & the bum architect", "Gib & Tom Hines"	Portrait photography; House construction; Munroe family	Photographs					1 b&w photograph	eng		University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015		Box No. 14			ccg	Reviewed items		http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00150005350001001	Image		image/tiff				15978908 Bytes	2025	2626	3052590470	RGB	8 Bits Per Sample	600 Pixels Per Inch	asm00150005350001001.tif		2009-10-22	2013-05-08	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/61	61	162.jp2	/asm0015/image/162.jp2
Castle on a hill						Castles; Munroe family	Photographs				Florida	1 b&w photograph	eng		University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015		Box No. 18			jrn; ccg	Reviewed items		http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00150006640001001	Image		image/tiff				70350268 Bytes	5476	4281	1831762669	RGB	8 Bits Per Sample	600 Pixels Per Inch	asm00150006640001001.tif		2009-10-22	2013-05-08	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/62	62	832.jp2	/asm0015/image/832.jp2
Haroldine on the reef					Written on verso: "Haroldine"	Barks (Sailing ships); Oceans; Munroe family	Photographs		1889-05-19	1880-1890		1 b&w photograph	eng		University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015		Box No. 22			ccg; jrn	Shilpa		http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00150004150001001	Image		image/tiff				16632560 Bytes	2630	2105	3372445422	RGB	8 Bits Per Sample	600 Pixels Per Inch	asm00150004150001001.tif		2009-10-22	2013-05-08	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/63	63	81.jp2	/asm0015/image/81.jp2
"Sailing"		Braley, Berton		3 pages of a narrative concerning the early days of Coconut Grove, Florida, the arrival of some of its first people of note and in particular that of Miss Flora McFarlane whose memory we honor today.  By R.M. Munroe.		Munroe family; Coconut Grove (Miami, Florida) -- History	Narratives		1913	1910-1920	Coconut Grove (Miami, Florida)	1 typescript, 3 pages	eng		University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015					jrn	***Summary information should be in quotes***		http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00150009900001001	Image		image/tiff				104708130 Bytes	5094	6588	769972937	RGB	8 Bits Per Sample	600 Pixels Per Inch	asm00150009900001001.tif		2009-10-22	2013-05-08	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/64	64	572.jp2	/asm0015/image/572.jp2
Coconuts on tree in front of Barnacle					Written on front: "Barnacle front" , "92" ; Stamped on verso: "A. Munroe, Concord, Mass."	Coconut palm; Barnacle (Miami, Florida); Coconut Grove (Miami, Florida) -- Pictorial works; Munroe family	Photographs		1892	1890-1900	Coconut Grove (Miami, Florida)	1 b&w photograph	eng		University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015		Box No. 1			ccg	Reviewed items		http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00150000200001001	Image		image/tiff				74476560 Bytes	4178	5940	3608991975	RGB	8 Bits Per Sample	600 Pixels Per Inch	asm00150000200001001.tif		2009-10-22	2013-05-08	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/65	65	348.jp2	/asm0015/image/348.jp2
House and boat house at Breezy Knoll, S.I.					Written on front: "House and Boat house at Breezy Knoll S.I."	Architecture, Domestic; Boathouses; Munroe family	Photographs				Staten Island (New York)	1 b&w photograph	eng		University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015		Box No. 15			jrn	Reviewed items		http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00150005640001001	Image		image/tiff				43257336 Bytes	5018	2872	990904753	RGB	8 Bits Per Sample	600 Pixels Per Inch	asm00150005640001001.tif		2009-10-22	2013-05-08	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/66	66	435.jp2	/asm0015/image/435.jp2
Barnacle front					Written on front: "Barnacle front", "93" ; Stamped on verso: "A. Munroe, Concord, Mass."	Barnacle (Miami, Florida); Munroe family; Coconut Grove (Miami, Florida) -- History; Coconut Grove (Miami, Florida) -- Pictorial works	Photographs		1893	1890-1900	Coconut Grove (Miami, Florida)	1 b&w photograph	eng		University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015		Box No. 1			ccg	Reviewed items		http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00150000170001001	Image		image/tiff				79651396 Bytes	5966	4449	3874700065	RGB	8 Bits Per Sample	600 Pixels Per Inch	asm00150000170001001.tif		2009-10-22	2013-05-08	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/67	67	490.jp2	/asm0015/image/490.jp2
Southport N.C.					Written on front: "16"; written on verso: "16", "Southport"	Munroe family	Photographs				Southport, North Carolina	1 b&w photograph	eng		University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015		Box No. 5			ccg	Reviewed items		http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00150001820001001	Image		image/tiff				42411716 Bytes	3876	3282	2567576127	RGB	8 Bits Per Sample	600 Pixels Per Inch	asm00150001820001001.tif		2009-10-22	2010-11-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/68	68	619.jp2	/asm0015/image/619.jp2
Handwritten draft to United States Engineers						Munroe family	Correspondence				Miami Beach (Florida)	1 letter	eng		University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015					cme			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00150007060001001	Text		image/tiff				127935864 Bytes	5177	8236	4076140250	RGB	8 Bits Per Sample	600 Pixels Per Inch	asm00150007060001001.tif		2009-10-22	2013-05-08	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/69	69	636.jp2	/asm0015/image/636.jp2
Mantio, Roanoke Island, N.C.					Written on front: "33"; written on verso: "Mantio Roanoke Island N.C"	Munroe family	Photographs				Roanoke Island (North Carolina)	1 b&w photograph	eng		University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015		Box No. 5			ccg	Reviewed items		http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00150001680001001	Image		image/tiff				21055150 Bytes	2948	2380	3219743696	RGB	8 Bits Per Sample	600 Pixels Per Inch	asm00150001680001001.tif		2009-10-22	2013-05-08	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/70	70	961.jp2	/asm0015/image/961.jp2
