Title	Photographer	Contributors	Summary	Note	Subject	Genre	Date	Coverage Temporal	Location	Physical Description	Language	Repository	Collection Title	Collection No.	Series	Container	Copyright	Rights	Editor	Object ID	Hardware	Software	Directory	Digital ID	Type	Format	File Size	Width	Height	Checksum	Color Space	BitDepth	Resolution	Archive	OCLC number	Date created	Date modified	Reference URL	CONTENTdm number	CONTENTdm file name	CONTENTdm file path
Omicron Delta Kappas fraternity's tradition of the Bell Ringing						Photographs	1960	1960-1970	Coral Gables (Florida)	1 negative	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 2; Folder No. 3; Folder Title: Fraternities: Omicron Delta Kappa Bell Ringing Ceremony Photos, 1960	http://merrick.library.miami.edu/digitalprojects/copyright.html				EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420051730001001	Image	image/tiff	9834.247 KB	5350	5390	0xC2F6F4A8	RGB	24-bit depth	600 dpi			2008-06-23	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/38	38	174.jp2	/umstudents/image/174.jp2
Aviation students	W.D.					Photographs			Coral Gables (Florida)	1 b&w photograph; 12.1 x 7.7 cm	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 1; Folder No. 2  Folder Title: Aviation: Group Photos.	http://merrick.library.miami.edu/digitalprojects/copyright.html				EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420050080001001	Image	image/tiff	1633.118 KB	2916	2005	0x23BAFABD	RGB	24-bit depth	600 dpi			2008-06-23	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/39	39	9.jp2	/umstudents/image/9.jp2
Santa Claus visiting the Children's Variety Hospital as part of Lambda Chi Alpha's Christmas party						Photographs	1961	1960-1970	Miami (Florida)	1 negative	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 1; Folder No. 43; Folder Title: Fraternities: Lambda Chi Alpha - Christmas Party, 1961	http://merrick.library.miami.edu/digitalprojects/copyright.html				EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420051410001001	Image	image/tiff	14184.219 KB	5360	5348	0xC066901F	RGB	24-bit depth	600 dpi			2008-06-23	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/40	40	142.jp2	/umstudents/image/142.jp2
Dr. Stanford surrounded by students during "Forum at the Rock" event						Photographs	1972-05-06	1970-1980	Coral Gables (Florida)	1 negative	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 1; Folder No. 30; Folder Title: "Forum at Rock" with Stanford, May 6, 1972	http://merrick.library.miami.edu/digitalprojects/copyright.html				EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420051050001001	Image	image/tiff	3750.608 KB	2348	3495	0x20CC4962	RGB	24-bit depth	600 dpi			2008-06-23	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/41	41	106.jp2	/umstudents/image/106.jp2
Debate Team member at the Aquinas Center.	W.R.					Photographs	1961	1960-1970	Miami (Florida)	1 negative	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 1; Folder No. 10; Folder Title: Debate Team: at the Aquinas Center, 1961	http://merrick.library.miami.edu/digitalprojects/copyright.html				EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420050270001001	Image	image/tiff	2848.391 KB	2323	3462	0x69B3B115	RGB	24-bit depth	600 dpi			2008-06-23	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/42	42	28.jp2	/umstudents/image/28.jp2
Members of the Medical Fraternity						Photographs	1954-03-12	1950-1960	Coral Gables (Florida)	1 negative	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 2; Folder No. 1; Folder Title: Fraternities: Medical Fraternity, 1954	http://merrick.library.miami.edu/digitalprojects/copyright.html				EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420051560001001	Image	image/tiff	10555.378 KB	5653	4512	0x1D6B8659	RGB	24-bit depth	600 dpi			2008-06-23	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/43	43	157.jp2	/umstudents/image/157.jp2
Students waiting to receive bids from fraternities	D.W.					Photographs	1963	1960-1970	Coral Gables (Florida)	1 negative	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 1; Folder No. 39; Folder Title: Fraternities: Giving out Bids at U.C. Building, 1963	http://merrick.library.miami.edu/digitalprojects/copyright.html				EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420051230001001	Image	image/tiff	2545.266 KB	2320	3457	0x38A79A03	RGB	24-bit depth	600 dpi			2008-06-23	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/44	44	124.jp2	/umstudents/image/124.jp2
Students cheering at Derby Day						Photographs	1964-10-24	1960-1970	Coral Gables (Florida)	1 negative	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 1; Folder No. 21; Folder Title: Derby Day: Activity Photos (3 of 3), October 24, 1964	http://merrick.library.miami.edu/digitalprojects/copyright.html				EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420050780001001	Image	image/tiff	3693.479 KB	3425	2306	0x2CA69E02	RGB	24-bit depth	600 dpi			2008-06-23	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/45	45	79.jp2	/umstudents/image/79.jp2
Dignitaries at Frederick Lewis room dedication				Written on verso: "University of Miami; Frederick Lewis Room Dedication; Nov. 5, 1980"		Photographs	1980-11-05	1980-1990	Coral Gables (Florida)	1 b&w photograph; 12.6 x 17.7 cm	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 1; Folder No. 16; Folder Title: Dedications: Frederick Lewis and Tennis Court, 1980 - 1981	http://merrick.library.miami.edu/digitalprojects/copyright.html				EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420050500001001	Image	image/tiff	4570.995 KB	4266	3061	0x7BFAE049	RGB	24-bit depth	600 dpi			2008-06-23	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/46	46	51.jp2	/umstudents/image/51.jp2
Students at an Associated Women Students' luncheon	Blakeley, Ron					Photographs	1961-03-05	1960-1970	Coral Gables (Florida)	1 b&w photograph; 12.7 x 17.8 cm	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 1; Folder No. 1; Folder Title: Associated Women Students.	http://merrick.library.miami.edu/digitalprojects/copyright.html				EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420050000001001	Image	image/tiff	3424.586 KB	4421	3250	0xB6C394CE	RGB	24-bit depth	600 dpi			2008-06-23	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/47	47	1.jp2	/umstudents/image/1.jp2
Debating Cup trophy			Faculty presenting the Debating Cup Trophy to a student.			Photographs	1973-10-23	1970-1980	Coral Gables (Florida)	1 negative	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 1; Folder No. 15  Folder Title: Debating Cup Trophy.	http://merrick.library.miami.edu/digitalprojects/copyright.html				EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420050460001001	Image	image/tiff	2692.028 KB	3271	2610	0x77FBC1EC	RGB	24-bit depth	600 dpi			2008-06-23	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/48	48	47.jp2	/umstudents/image/47.jp2
Pie eating contest at Derby Day				Written on verso: "Student Activities: Derby Day"		Photographs	1964	1960-1970	Coral Gables (Florida)	1 b&w photograph; 25.4 x 20.3 cm	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 1; Folder No. 21; Folder Title: Derby Day: Activity Photos (3 of 3), October 24, 1964	http://merrick.library.miami.edu/digitalprojects/copyright.html				EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420050830001001	Image	image/tiff	9246.819 KB	4921	6062	0x14175EE6	RGB	24-bit depth	600 dpi			2008-06-23	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/49	49	84.jp2	/umstudents/image/84.jp2
Students watching a performance by the Phi Mu Alpha fraternity						Photographs			Coral Gables (Florida)	1 negative	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 2; Folder No. 12; Folder Title: Fraternities: Phi Mu Alpha	http://merrick.library.miami.edu/digitalprojects/copyright.html				EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420051850001001	Image	image/tiff	3089.902 KB	3207	2193	0x6CE60955	RGB	24-bit depth	600 dpi			2008-06-23	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/50	50	186.jp2	/umstudents/image/186.jp2
Sorority members at Derby Day						Photographs	1963-10-25	1960-1970	Coral Gables (Florida)	1 negative	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 1; Folder No. 20; Folder Title: Derby Day: Activity Photos (2 of 3), October 25, 1963	http://merrick.library.miami.edu/digitalprojects/copyright.html				EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420050640001001	Image	image/tiff	3982.075 KB	3383	2282	0xD8085B7	RGB	24-bit depth	600 dpi			2008-06-23	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/51	51	65.jp2	/umstudents/image/65.jp2
Prospective students visit with members of Phi Sigma Delta	S.T.M.					Photographs	1965	1960-1970	Coral Gables (Florida)	1 negative	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 2; Folder No. 14; Folder Title: Fraternities: Phi Sigma Delta: Visiting Student & U.M. Students Photos, 1965	http://merrick.library.miami.edu/digitalprojects/copyright.html				EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420051950001001	Image	image/tiff	4271.31 KB	5248	5343	0xBA7F2C85	RGB	24-bit depth	600 dpi			2008-06-23	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/52	52	196.jp2	/umstudents/image/196.jp2
Debate Team, 1961			Group portrait taken at the Aquinas Center.			Group portraits	1961	1960-1970	Miami (Florida)	1 negative	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 1; Folder No. 10; Folder Title: Debate Team at the Aquinas Center, 1961	http://merrick.library.miami.edu/digitalprojects/copyright.html				EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420050260001001	Image	image/tiff	3525.82 KB	3465	2324	0x2C7640EF	RGB	24-bit depth	600 dpi			2008-06-23	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/53	53	27.jp2	/umstudents/image/27.jp2
Members of a choral group at rehearsal						Photographs			Coral Gables (Florida)	1 negative	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 1; Folder No. 7; Folder Title: Choral Group: Individual and Group photos, AB	http://merrick.library.miami.edu/digitalprojects/copyright.html				EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420050230001001	Image	image/tiff	4400.624 KB	3513	2347	0x3475C754	RGB	24-bit depth	600 dpi			2008-06-23	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/54	54	24.jp2	/umstudents/image/24.jp2
Decorated cars at the Engineers Club Picnic				Written on verso: "Tempo - April, 1951; Engineer's Picnic"		Photographs	1951-04	1950-1960	Coral Gables (Florida)	1 b&w photograph; 25.7 x 20.2 cm	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 1; Folder No. 24; Folder Title: Engineers Picnic Group Photos.	http://merrick.library.miami.edu/digitalprojects/copyright.html				EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420050870001001	Image	image/tiff	9453.981 KB	4868	6156	0x4E27E6F4	RGB	24-bit depth	600 dpi			2008-06-23	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/55	55	88.jp2	/umstudents/image/88.jp2
Members of the 1966 cross country and track team	STM					Photographs	1966	1960-1970	Coral Gables (Florida)	1 b&w photograph; 20.7 x 25.5 cm	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 1; Folder No. 10; Folder Title: Cross Country Track: Individual and Group Photos, 1966	http://merrick.library.miami.edu/digitalprojects/copyright.html				EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420050250001001	Image	image/tiff	7319.481 KB	6051	4992	0x55A277	RGB	24-bit depth	600 dpi			2008-06-23	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/56	56	26.jp2	/umstudents/image/26.jp2
Members of the Flying Club gather around a faculty member						Photographs			Coral Gables (Florida)	1 negative	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 1; Folder No. 29; Folder Title: Flying Club: Activity Photos.	http://merrick.library.miami.edu/digitalprojects/copyright.html				EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420051010001001	Image	image/tiff	8619.409 KB	5675	4493	0xBDE30DF7	RGB	24-bit depth	600 dpi			2008-06-23	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/57	57	102.jp2	/umstudents/image/102.jp2
Phi Beta Kappa fraternity's key	Frank, L.					Photographs	1960	1960-1970	Coral Gables (Florida)	1 negative	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 2; Folder No. 8; Folder Title: Fraternities: Phi Beta Kappa - Key Photos, 1960	http://merrick.library.miami.edu/digitalprojects/copyright.html				EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420051890001001	Image	image/tiff	7755.125 KB	5233	5397	0xC3138C7E	RGB	24-bit depth	600 dpi			2008-06-23	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/58	58	190.jp2	/umstudents/image/190.jp2
Members of the Omicron Delta Kappa fraternity						Photographs			Coral Gables (Florida)	1 negative	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 2; Folder No. 6; Folder Title: Fraternities: Omicron Delta Kappa - Tapping.	http://merrick.library.miami.edu/digitalprojects/copyright.html				EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420051810001001	Image	image/tiff	11072.485 KB	5098	5230	0x3F55E211	RGB	24-bit depth	600 dpi			2008-06-23	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/59	59	182.jp2	/umstudents/image/182.jp2
Members of a student organization walking across campus						Photographs	1963	1960-1970	Coral Gables (Florida)	1 negative	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 1; Folder No. 40; Folder Title: Fraternities: Individual and Group, 1963	http://merrick.library.miami.edu/digitalprojects/copyright.html				EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420051260001001	Image	image/tiff	11830.734 KB	5274	5268	0xEE0059E2	RGB	24-bit depth	600 dpi			2008-06-23	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/60	60	127.jp2	/umstudents/image/127.jp2
