Title	Photographer	Contributors	Summary	Note	Subject	Genre	Date	Coverage Temporal	Location	Physical Description	Language	Repository	Collection Title	Collection No.	Series	Container	Copyright	Rights	Editor	Object ID	Hardware	Software	Directory	Digital ID	Type	Format	File Size	Width	Height	Checksum	Color Space	BitDepth	Resolution	Archive	OCLC number	Date created	Date modified	Reference URL	CONTENTdm number	CONTENTdm file name	CONTENTdm file path
University of Miami Board of Trustees, 1964						Photographs	1964	1960-1970	Coral Gables, Florida	1 b&w photograph; 25.4 x 20.7 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	0642	Series IX: Alumni and Other Support Organizations	Box No. 6; Folder No. 25; Folder Title: Trustees (1960s). Folder Date: 1960s	http://merrick.library.miami.edu/digitalprojects/copyright.html		jag					asu06420351120001001	Image	image/tiff										2009-06-03	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umsupport/id/182	182	122.jp2	/umsupport/image/122.jp2
Samuel L. Higginbottom, Trustee	Bachrach, Fabian					Portrait photographs		1940-1950	Coral Gables, Florida	1 b&w photograph; 20.4 x 25.7 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	0642	Series IX: Alumni and Other Support Organizations	Box No. 5; Folder No. 30; Folder Title: Trustee: Higinbottom, Sameul L. Folder Date: n.d.	http://merrick.library.miami.edu/digitalprojects/copyright.html		jag					asu06420351230001001	Image	image/tiff										2009-06-03	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umsupport/id/183	183	126.jp2	/umsupport/image/126.jp2
President Pearson with the Board of Trustees				Written on verso: "Front Row, l to r: Pearson, Dooly, Mahoney, Kittering, McArthur, Second Row: Smathers, Whitten, Peathand, Brunstetter, Ungar, Bassitt, LaGorce, Grosoevor, G. Knight, J. Meyer, Third Row: Emerson, Blank, Railey, Clark, Snyder", "Board of Trustees"		Photographs		1950-1960	Coral Gables, Florida	1 b&w photograph; 25.4 x 20.5 cm	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	0642	Series IX: Alumni and Other Support Organizations	Box No. 7; Folder No. 31; Folder Title: Trustees: Group Photos. Folder Date: N.D.	http://merrick.library.miami.edu/digitalprojects/copyright.html		jag					asu06420351930001001	Image	image/tiff										2009-06-03	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umsupport/id/184	184	142.jp2	/umsupport/image/142.jp2
Edmund Hughes, Trustee						Portrait photographs		1940-1950	Coral Gables, Florida	1 b&w photograph; 20.5 x 25.4 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	0642	Series IX: Alumni and Other Support Organizations	Box No. 5; Folder No. 34; Folder Title: Trustee: Hughes, Edmund Alexander. Folder Date: n.d.	http://merrick.library.miami.edu/digitalprojects/copyright.html		jag					asu06420351470001001	Image	image/tiff										2009-06-03	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umsupport/id/185	185	123.jp2	/umsupport/image/123.jp2
Celeste S. Moon, Board of Trustees member						Photographs		1950-1960	Coral Gables, Florida	1 b&w photograph; 20.2 x 25.3 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	0642	Series IX: Alumni and Other Support Organizations	Box No. 5; Folder No. 51; Folder Title: Trustee: Moon, Celeste S. Folder Date: Various	http://merrick.library.miami.edu/digitalprojects/copyright.html		jag					asu06420351680001001	Image	image/tiff										2009-06-03	2010-04-30	http://merrick.library.miami.edu:80/cdm/ref/collection/umsupport/id/186	186	189.jp2	/umsupport/image/189.jp2
Vincent D. Wyman, Trustee						Portrait photographs			Coral Gables, Florida	1 b&w photograph; 25.3 x 20.3 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	0642	Series IX: Alumni and Other Support Organizations	Box No. 6; Folder No. 22; Folder Title: Trustee: Wyman, Vincent D..	http://merrick.library.miami.edu/digitalprojects/copyright.html		jag					asu06420351080001001	Image	image/tiff										2009-06-03	2010-04-30	http://merrick.library.miami.edu:80/cdm/ref/collection/umsupport/id/187	187	117.jp2	/umsupport/image/117.jp2
James C. Penney, Trustee						Photographs			Coral Gables, Florida	1 b&w photograph; 20.7 x 26.8 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	0642	Series IX: Alumni and Other Support Organizations	Box No. 5; Folder No. 61; Folder Title: Trustee: Penney, James C. Folder Date: n.d.	http://merrick.library.miami.edu/digitalprojects/copyright.html		jag					asu06420351800001001	Image	image/tiff										2009-06-03	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umsupport/id/188	188	152.jp2	/umsupport/image/152.jp2
Mrs. Joe Lowe, Donor	Conway Studios					Portrait photographs	1984-01-11	1980-1990	Coral Gables, Florida	1 b&w photograph; 27.8 x 35.4 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	0642	Series IX: Alumni and Other Support Organizations	Box No. 7; Folder No. 12; Folder Title: Donor: Low, Mrs. Joe. Folder Date: 1984-01-11	http://merrick.library.miami.edu/digitalprojects/copyright.html		jag					asu06420351320001001	Image	image/tiff										2009-06-03	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umsupport/id/189	189	145.jp2	/umsupport/image/145.jp2
Hiram F. Harris, Donor						Portrait photographs	1984-01-11	1980-1990	Coral Gables, Florida	1 b&w photograph; 25.2 x 35.3 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	0642	Series IX: Alumni and Other Support Organizations	Box No. 7; Folder No. 7; Folder Title: Donro: Harris, Hiram F. Folder Date: 1984-01-11	http://merrick.library.miami.edu/digitalprojects/copyright.html		jag					asu06420351280001001	Image	image/tiff										2009-06-03	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umsupport/id/190	190	140.jp2	/umsupport/image/140.jp2
University of Miami Board of Trustees, 1959	Greenfield, David					Photographs	1959-01-03	1950-1960	Coral Gables, Florida	1 b&w photograph; 25.4 x 20.6 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	0642	Series IX: Alumni and Other Support Organizations	Box No. 6; Folder No. 24; Folder Title: Trustees (1950s). Folder Date: 1950s	http://merrick.library.miami.edu/digitalprojects/copyright.html		jag					asu06420351100001001	Image	image/tiff										2009-06-03	2010-04-30	http://merrick.library.miami.edu:80/cdm/ref/collection/umsupport/id/191	191	188.jp2	/umsupport/image/188.jp2
Baron De Hirsch Meyer, trustee						Portrait photographs		1960-1970	Coral Gables, Florida	1 b&w photograph; 12.9 x 17.9 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	0642	Series IX: Alumni and Other Support Organizations	Box No. 5; Folder No. 49; Folder Title: Trustee: Meyer, Baron De Hirsch. Folder Date: Various	http://merrick.library.miami.edu/digitalprojects/copyright.html		jag					asu06420351660001001	Image	image/tiff										2009-06-03	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umsupport/id/192	192	138.jp2	/umsupport/image/138.jp2
Laurence Schwab, Donor	Colwell, Larry					Portrait photographs	1984-01-12	1980-1990	Coral Gables, Florida	1 b&w photograph; 24.8 x 32.2 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	0642	Series IX: Alumni and Other Support Organizations	Box No. 7; Folder No. 16; Folder Title: Donor: Schwab, Lawrence. Folder Date: 1984-01-12	http://merrick.library.miami.edu/digitalprojects/copyright.html		jag					asu06420351360001001	Image	image/tiff										2009-06-03	2010-04-30	http://merrick.library.miami.edu:80/cdm/ref/collection/umsupport/id/193	193	155.jp2	/umsupport/image/155.jp2
Celeste S. Moon, trustee	Victor, Melvin					Portrait photographs	1965-03	1960-1970	Coral Gables, Florida	1 b&w photograph; 20.5 x 25.3 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	0642	Series IX: Alumni and Other Support Organizations	Box No. 5; Folder No. 51; Folder Title: Trustee: Moon, Celeste S. Folder Date: Various	http://merrick.library.miami.edu/digitalprojects/copyright.html		jag					asu06420351700001001	Image	image/tiff										2009-06-03	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umsupport/id/194	194	171.jp2	/umsupport/image/171.jp2
University of Miami Board of Trustees, 1960				Written on verso: "Trustees Feb. 1960"		Photographs	1960-02	1960-1970	Coral Gables, Florida	1 b&w photograph; 25.4 x 16.0 cm	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	0642	Series IX: Alumni and Other Support Organizations	Box No. 6; Folder No. 25; Folder Title: Trustees (1960s). Folder Date: 1960s	http://merrick.library.miami.edu/digitalprojects/copyright.html		jag					asu06420351110001001	Image	image/tiff										2009-06-03	2010-04-30	http://merrick.library.miami.edu:80/cdm/ref/collection/umsupport/id/195	195	151.jp2	/umsupport/image/151.jp2
Mary B. Merritt, Trustee						Portrait photographs		1930-1940	Coral Gables, Florida	1 b&w photograph; 20.2 x 25.2 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	0642	Series IX: Alumni and Other Support Organizations	Box No. 5; Folder No. 48; Folder Title: Trustee: Merritt, Mary B. Folder Date: n.d.	http://merrick.library.miami.edu/digitalprojects/copyright.html		jag					asu06420351650001001	Image	image/tiff										2009-06-03	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umsupport/id/196	196	187.jp2	/umsupport/image/187.jp2
