Title	Translated Title	Movements Title	Uniform Title	Composer	Lyricist	Arranger	Performer	Summary	Note	Subject	Genre	Publisher	Date	Coverage Temporal	Coverage Spatial	Physical Description	Language	Repository	Collection Title	Collection No.	Series	Container	Donor	Provenance	Editor	Attention	Rights	Copyright	Object ID	Upload ID	Digital ID	Type	Date Digital	Format	Hardware	Software	Directory	File Size	Width	Height	Checksum	Color Space	BitDepth	Resolution	Archive	OCLC number	Date created	Date modified	Reference URL	CONTENTdm number	CONTENTdm file name	CONTENTdm file path
Sheet  17																																															2010-07-14	2010-07-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/152	152	153.pdfpage	/asm0038/image/153.pdfpage
Sheet  18																																															2010-07-14	2010-07-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/153	153	154.pdfpage	/asm0038/image/154.pdfpage
Sheet  19																																															2010-07-14	2010-07-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/154	154	155.pdfpage	/asm0038/image/155.pdfpage
Sheet  20																																															2010-07-14	2010-07-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/155	155	156.pdfpage	/asm0038/image/156.pdfpage
Sheet  21																																															2010-07-14	2010-07-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/156	156	157.pdfpage	/asm0038/image/157.pdfpage
Sheet  22																																															2010-07-14	2010-07-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/157	157	158.pdfpage	/asm0038/image/158.pdfpage
Sheet  23																																															2010-07-14	2010-07-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/158	158	159.pdfpage	/asm0038/image/159.pdfpage
Sheet  24																																															2010-07-14	2010-07-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/159	159	160.pdfpage	/asm0038/image/160.pdfpage
Sheet  25																																															2010-07-14	2010-07-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/160	160	161.pdfpage	/asm0038/image/161.pdfpage
Sheet  26																																															2010-07-14	2010-07-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/161	161	162.pdfpage	/asm0038/image/162.pdfpage
Sheet  27																																															2010-07-14	2010-07-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/162	162	163.pdfpage	/asm0038/image/163.pdfpage
Sheet  28																																															2010-07-14	2010-07-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/163	163	164.pdfpage	/asm0038/image/164.pdfpage
Sheet  29																																															2010-07-14	2010-07-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/164	164	165.pdfpage	/asm0038/image/165.pdfpage
Sheet  30																																															2010-07-14	2010-07-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/165	165	166.pdfpage	/asm0038/image/166.pdfpage
Sheet  31																																															2010-07-14	2010-07-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/166	166	167.pdfpage	/asm0038/image/167.pdfpage
Sheet  32																																															2010-07-14	2010-07-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/167	167	168.pdfpage	/asm0038/image/168.pdfpage
Sheet  33																																															2010-07-14	2010-07-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/168	168	169.pdfpage	/asm0038/image/169.pdfpage
Sheet  34																																															2010-07-14	2010-07-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/169	169	170.pdfpage	/asm0038/image/170.pdfpage
Sheet  35																																															2010-07-14	2010-07-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/170	170	171.pdfpage	/asm0038/image/171.pdfpage
Sheet  36																																															2010-07-14	2010-07-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/171	171	172.pdfpage	/asm0038/image/172.pdfpage
Sheet  37																																															2010-07-14	2010-07-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/172	172	173.pdfpage	/asm0038/image/173.pdfpage
Sheet  38																																															2010-07-14	2010-07-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/173	173	174.pdfpage	/asm0038/image/174.pdfpage
Sheet  39																																															2010-07-14	2010-07-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/174	174	175.pdfpage	/asm0038/image/175.pdfpage
Sheet  40																																															2010-07-14	2010-07-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/175	175	176.pdfpage	/asm0038/image/176.pdfpage
Sheet  41																																															2010-07-14	2010-07-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/176	176	177.pdfpage	/asm0038/image/177.pdfpage
Sheet  42																																															2010-07-14	2010-07-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/177	177	178.pdfpage	/asm0038/image/178.pdfpage
Sheet  43																																															2010-07-14	2010-07-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/178	178	179.pdfpage	/asm0038/image/179.pdfpage
Sheet  44																																															2010-07-14	2010-07-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/179	179	180.pdfpage	/asm0038/image/180.pdfpage
Sheet  45																																															2010-07-14	2010-07-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/180	180	181.pdfpage	/asm0038/image/181.pdfpage
Sheet  46																																															2010-07-14	2010-07-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/181	181	182.pdfpage	/asm0038/image/182.pdfpage
Sheet  47																																															2010-07-14	2010-07-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/182	182	183.pdfpage	/asm0038/image/183.pdfpage
Sheet  48																																															2010-07-14	2010-07-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/183	183	184.pdfpage	/asm0038/image/184.pdfpage
Sheet  49																																															2010-07-14	2010-07-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/184	184	185.pdfpage	/asm0038/image/185.pdfpage
Sheet  50																																															2010-07-14	2010-07-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/185	185	186.pdfpage	/asm0038/image/186.pdfpage
Sheet  51																																															2010-07-14	2010-07-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/186	186	187.pdfpage	/asm0038/image/187.pdfpage
Sheet  52																																															2010-07-14	2010-07-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/187	187	188.pdfpage	/asm0038/image/188.pdfpage
Sheet  53																																															2010-07-14	2010-07-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/188	188	189.pdfpage	/asm0038/image/189.pdfpage
Sheet  54																																															2010-07-14	2010-07-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/189	189	190.pdfpage	/asm0038/image/190.pdfpage
Sheet  55																																															2010-07-14	2010-07-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/190	190	191.pdfpage	/asm0038/image/191.pdfpage
Sheet  56																																															2010-07-14	2010-07-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/191	191	192.pdfpage	/asm0038/image/192.pdfpage
Sheet  57																																															2010-07-14	2010-07-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/192	192	193.pdfpage	/asm0038/image/193.pdfpage
Sheet  58																																															2010-07-14	2010-07-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/193	193	194.pdfpage	/asm0038/image/194.pdfpage
Sheet  59																																															2010-07-14	2010-07-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/194	194	195.pdfpage	/asm0038/image/195.pdfpage
Sheet  60																																															2010-07-14	2010-07-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/195	195	196.pdfpage	/asm0038/image/196.pdfpage
Sheet  61																																															2010-07-14	2010-07-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/196	196	197.pdfpage	/asm0038/image/197.pdfpage
Sheet  62																																															2010-07-14	2010-07-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/197	197	198.pdfpage	/asm0038/image/198.pdfpage
Sheet  63																																															2010-07-14	2010-07-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/198	198	199.pdfpage	/asm0038/image/199.pdfpage
Sheet  64																																															2010-07-14	2010-07-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/199	199	200.pdfpage	/asm0038/image/200.pdfpage
Sheet  65																																															2010-07-14	2010-07-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/200	200	201.pdfpage	/asm0038/image/201.pdfpage
Sheet  66																																															2010-07-14	2010-07-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/201	201	202.pdfpage	/asm0038/image/202.pdfpage
Sheet  67																																															2010-07-14	2010-07-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/202	202	203.pdfpage	/asm0038/image/203.pdfpage
Sheet  68																																															2010-07-14	2010-07-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/203	203	204.pdfpage	/asm0038/image/204.pdfpage
Sheet  69																																															2010-07-14	2010-07-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/204	204	205.pdfpage	/asm0038/image/205.pdfpage
Sheet  70																																															2010-07-14	2010-07-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/205	205	206.pdfpage	/asm0038/image/206.pdfpage
Sheet  71																																															2010-07-14	2010-07-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/206	206	207.pdfpage	/asm0038/image/207.pdfpage
Sheet  72																																															2010-07-14	2010-07-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/207	207	208.pdfpage	/asm0038/image/208.pdfpage
Sheet  73																																															2010-07-14	2010-07-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/208	208	209.pdfpage	/asm0038/image/209.pdfpage
Sheet  74																																															2010-07-14	2010-07-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/209	209	210.pdfpage	/asm0038/image/210.pdfpage
Sheet  75																																															2010-07-14	2010-07-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/210	210	211.pdfpage	/asm0038/image/211.pdfpage
Sheet  76																																															2010-07-14	2010-07-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/211	211	212.pdfpage	/asm0038/image/212.pdfpage
Sheet  77																																															2010-07-14	2010-07-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/212	212	213.pdfpage	/asm0038/image/213.pdfpage
Sheet  78																																															2010-07-14	2010-07-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/213	213	214.pdfpage	/asm0038/image/214.pdfpage
Sheet  79																																															2010-07-14	2010-07-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/214	214	215.pdfpage	/asm0038/image/215.pdfpage
Sheet  80																																															2010-07-14	2010-07-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/215	215	216.pdfpage	/asm0038/image/216.pdfpage
Sheet  81																																															2010-07-14	2010-07-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/216	216	217.pdfpage	/asm0038/image/217.pdfpage
Sheet  82																																															2010-07-14	2010-07-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/217	217	218.pdfpage	/asm0038/image/218.pdfpage
Sheet  83																																															2010-07-14	2010-07-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/218	218	219.pdfpage	/asm0038/image/219.pdfpage
Sheet  84																																															2010-07-14	2010-07-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/219	219	220.pdfpage	/asm0038/image/220.pdfpage
Sheet  85																																															2010-07-14	2010-07-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/220	220	221.pdfpage	/asm0038/image/221.pdfpage
Sheet  86																																															2010-07-14	2010-07-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/221	221	222.pdfpage	/asm0038/image/222.pdfpage
Sheet  87																																															2010-07-14	2010-07-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/222	222	223.pdfpage	/asm0038/image/223.pdfpage
Sheet  88																																															2010-07-14	2010-07-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/223	223	224.pdfpage	/asm0038/image/224.pdfpage
Sheet  89																																															2010-07-14	2010-07-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/224	224	225.pdfpage	/asm0038/image/225.pdfpage
Sheet  90																																															2010-07-14	2010-07-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/225	225	226.pdfpage	/asm0038/image/226.pdfpage
Sheet  91																																															2010-07-14	2010-07-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/226	226	227.pdfpage	/asm0038/image/227.pdfpage
Sheet  92																																															2010-07-14	2010-07-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/227	227	228.pdfpage	/asm0038/image/228.pdfpage
Sheet  93																																															2010-07-14	2010-07-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/228	228	229.pdfpage	/asm0038/image/229.pdfpage
