Title	Translated title	Creator	Contributors	Summary	Note	Subject	Genre	Publisher	Date	Coverage Temporal	Coverage Spatial	Physical description	Language	Web Site	Repository	Collection Title	Collection No.	Series	Container	Donor	Sponsor	Provenance	Editor	Attention	Rights	Copyright	Upload ID	Object ID	Digital ID	Type	Date Digital	Hardware	Software	Directory	Format	File Size	Width	Height	Checksum	Color space	BitDepth	Resolution	Archive	OCLC number	Date created	Date modified	Reference URL	CONTENTdm number	CONTENTdm file name	CONTENTdm file path
Main altar at the Catedral de Santiago de Cuba					Written on verso: "__ de la Iglesia Catedral de Cuba, Altar mayor; Frederick Wollaston Ramsden and Susana de los Dolores de la Torre married in this Cathedral, January 14th, 1866; StIgo de Cuba, No. 1- April 28th, 1865. S.H Ramsden"	Catedral de Santiago de Cuba	Photographs		1865-04-28	1860-1870	Santiago de Cuba (Cuba)	1 b&w photograph; 8.2 x 17.2 cm.	eng		University of Miami Libraries. Cuban Heritage Collection.	Carmen Puig Papers	CHC0484	Series I: Photographs and Postcards	Box No. 1; Folder No. 7; Folder Title: Santiago de Cuba - Cathedral; Folder Date: 1866				axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc04840001200001001	Image	2010-06-04				image/tiff	24894504 Bytes	2008		351712094	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc04840001200001001.tif		2010-06-04	2011-02-03	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0484/id/132	132	129.jp2	/chc0484/image/129.jp2
Isabel Ramsden with her son Freddy Schumann					Written on verso: "Isabel, Freddy - Jan. 1905"	Ramsden, Isabel;  Schumann, Federico	Portrait photographs		1905-01	1900-1910		1 b&w photograph; 14 x 9.8 cm.	eng		University of Miami Libraries. Cuban Heritage Collection.	Carmen Puig Papers	CHC0484	Series I: Photographs and Postcards	Box No. 1; Folder No. 4; Folder Title: Ramsden de la Torre family; Folder Date: 1800s, 1900s				axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc04840000960001001	Image	2010-06-04				image/tiff	23780784 Bytes	3339		3745209604	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc04840000960001001.tif		2010-06-04	2010-10-22	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0484/id/133	133	119.jp2	/chc0484/image/119.jp2
General Seymour		Cranfield, T.			Written on verso: "Photographer & publisher to the Queen in Ireland, T. Cranfield, 115 Grafton Street, Dublin; Enlargements from C.D.V. to life size; General Seymour"		Portrait photographs				Dublin, Ireland	1 b&w photograph; 10.3 x 6.3 cm.	eng		University of Miami Libraries. Cuban Heritage Collection.	Carmen Puig Papers	CHC0484	Series I: Photographs and Postcards	Box No. 1; Folder No. 3; Folder Title: Ramsden Family; Folder Date: 1800s				axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc04840000320001001	Image	2010-06-04				image/tiff	11226424 Bytes	2467		3112953393	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc04840000320001001.tif		2010-06-04	2010-10-22	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0484/id/134	134	118.jp2	/chc0484/image/118.jp2
Lucy Schumann holding her daughter Carmen Puig					Written on verso: "Lucy Schumann y Carmen Puig en Stgo. de Cuba"	Puig, Carmen;  Schumann, Lucy	Photographs				Santiago de Cuba (Cuba)	1 b&w photograph; 12.8 x 8.7 cm.	spa		University of Miami Libraries. Cuban Heritage Collection.	Carmen Puig Papers	CHC0484	Series I: Photographs and Postcards	Box No. 1; Folder No. 2; Folder Title: Puig Family; Folder Date: 1913, 1917, 1925, 1940, 1962, 1990				axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc04840000290001001	Image	2010-06-04				image/tiff	19389064 Bytes	3080		3735301813	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc04840000290001001.tif		2010-06-04	2010-10-22	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0484/id/135	135	145.jp2	/chc0484/image/145.jp2
James Ramsden de la Torre, Lieutenant of the British Navy					Written on front: illegible signature of photographer; Written on verso: "James Ramsden de la Torre, Inglaterra, 1ra Guerra Mundial, Royal Navy; hermano menor de abuela Isabel; vivió y murió en Londres en donde lo visité dos veces"	Ramsden, James	Portrait photographs				London (England)	1 b&w photograph; 14.1 x 10.3 cm.	spa		University of Miami Libraries. Cuban Heritage Collection.	Carmen Puig Papers	CHC0484	Series I: Photographs and Postcards	Box No. 1; Folder No. 4; Folder Title: Ramsden de la Torre family; Folder Date: 1800s, 1900s				axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc04840000840001001	Image	2010-06-04				image/tiff	26088648 Bytes	3425		1888299681	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc04840000840001001.tif		2010-06-04	2011-02-03	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0484/id/136	136	123.jp2	/chc0484/image/123.jp2
Boat booth at El Guao in Santiago de Cuba					Written on verso: "Caseta de lanchas en El Guao - Stgo. de Cuba, de Luis Puig"	El Guao;  Santiago de Cuba (Cuba); Piers	Photographs				Santiago de Cuba (Cuba)	1 b&w photograph; 17.7 x 11.7 cm.	spa		University of Miami Libraries. Cuban Heritage Collection.	Carmen Puig Papers	CHC0484	Series I: Photographs and Postcards	Box No. 1; Folder No. 9; Folder Title: Santiago de Cuba, "El Guao"; Folder Date: n.d.				axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc04840001460001001	Image	2010-06-04				image/tiff	36695380 Bytes	2875		3846452300	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc04840001460001001.tif		2010-06-04	2010-10-22	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0484/id/137	137	109.jp2	/chc0484/image/109.jp2
Capt. William Charles Ramsden, 1874		The London Stereoscopic & Photographic Company			Written on verso: "Capt. William Charles Ramsden, March 1874"	Ramsden, William Charles	Portrait photographs		1874-03	1870-1880	London (England)	1 b&w photograph; 10.4 x 6.5 cm.	eng		University of Miami Libraries. Cuban Heritage Collection.	Carmen Puig Papers	CHC0484	Series I: Photographs and Postcards	Box No. 1; Folder No. 4; Folder Title: Ramsden de la Torre family; Folder Date: 1800s, 1900s				axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc04840000830001001	Image	2010-06-04				image/tiff	11625292 Bytes	2486		2849447073	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc04840000830001001.tif		2010-06-04	2011-02-03	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0484/id/138	138	112.jp2	/chc0484/image/112.jp2
Isabel Ramsden		Barnes & Son			Written on front: "Barnes & Son; London" Written on verso: "Isabel Ramsden"	Ramsden, Isabel	Portrait photographs					1 b&w photograph; 10.5 x 6.5 cm.	eng		University of Miami Libraries. Cuban Heritage Collection.	Carmen Puig Papers	CHC0484	Series I: Photographs and Postcards	Box No. 1; Folder No. 3; Folder Title: Ramsden Family; Folder Date: 1800s				axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc04840000550001001	Image	2010-06-04				image/tiff	11719432 Bytes	2519		632939337	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc04840000550001001.tif		2010-06-04	2010-10-22	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0484/id/139	139	121.jp2	/chc0484/image/121.jp2
Remains of Serrano building in Santiago de Cuba, after 1932 earthquake					Written on front: "Santiago de Cuba, Terremoto 3 Fbro 1932, No 33- Ruinas Edificio Serrano"	Santiago de Cuba (Cuba);  Earthquake damage	Photographs		1932	1930-1940	Santiago de Cuba (Cuba)	1 b&w photograph; 17.2 x 11.8 cm.	spa		University of Miami Libraries. Cuban Heritage Collection.	Carmen Puig Papers	CHC0484	Series I: Photographs and Postcards	Box No. 1; Folder No. 8; Folder Title: Santiago de Cuba. Earthquake; Folder Date: 1932				axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc04840001410001001	Image	2010-06-04				image/tiff	35530652 Bytes	2865		4072290794	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc04840001410001001.tif		2010-06-04	2011-02-03	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0484/id/140	140	101.jp2	/chc0484/image/101.jp2
Rino Puig and Elena Diaz-Verson Amos greeting president Ronald Reagan with a Cuban flag					Written on verso: "Rino Puig, Presidente Ronald Reagan, Miami, Fla, Sept. 1990"  Rino Puig was CFO of Bacardi Corp.	Reagan, Ronald;  Puig, Ramon "Rino";  Díaz-Versón, Elena	Photographs		1990-09	1990-2000	Miami, Florida	1 color photograph; 12.7 x 17.3 cm	spa		University of Miami Libraries. Cuban Heritage Collection.	Carmen Puig Papers	CHC0484	Series I: Photographs and Postcards	Box No. 1; Folder No. 2 Folder Title: Puig Family ; Folder Date: 1913, 1917, 1925, 1940, 1962, 1990				axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc04840000190001001	Image	2010-06-04					38022948 Bytes	3042		3495752417	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc04840000190001001.tif		2010-06-04	2010-10-22	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0484/id/141	141	108.jp2	/chc0484/image/108.jp2
Isabel Ramsden						Ramsden, Isabel	Portrait photographs					1 b&w photograph; 15.6 x 10.9 cm.			University of Miami Libraries. Cuban Heritage Collection.	Carmen Puig Papers	CHC0484	Series I: Photographs and Postcards	Box No. 1; Folder No. 3; Folder Title: Ramsden Family; Folder Date: 1800s				axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc04840000560001001	Image	2010-06-04				image/tiff	29855888 Bytes	3757		604675027	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc04840000560001001.tif		2010-06-04	2010-10-22	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0484/id/142	142	124.jp2	/chc0484/image/124.jp2
Isabel Soler, mother of Susana de la Torre		Cohner, S.A.			Written on verso: "Los padres o sea la madre de abuelita, Isabel Soler, madre de Susana de la Torre"	Soler, Isabel	Portrait photographs				Havana (Cuba)	1 b&w photograph; 16.3 x 10.5 cm.	spa		University of Miami Libraries. Cuban Heritage Collection.	Carmen Puig Papers	CHC0484	Series I: Photographs and Postcards	Box No. 1; Folder No. 5; Folder Title: Schumann family; Folder Date: 1800s - 1900s				axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc04840001010001001	Image	2010-06-04				image/tiff	50723640 Bytes	4645		2915974668	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc04840001010001001.tif		2010-06-04	2011-02-03	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0484/id/143	143	143.jp2	/chc0484/image/143.jp2
Carmen Puig on board the R.M.S. Queen Mary					Written on front: "Photographed on board R.M.S. "Queen Mary"  Written on verso: "Subiendo del ascensor para entrar al comedor; 1953; Queen Mary. Para asistir en Londres a los festejos de la coronación de la Reina Isabel"	Puig, Carmen;  Queen Mary (Steamship);  Coronation;  Elizabeth II, Queen of Great Britain, 1926- ;  Cruise ships	Portrait photographs		1953	1950-1960		1 b&w photograph; 17.5 x 13.2 cm.	eng		University of Miami Libraries. Cuban Heritage Collection.	Carmen Puig Papers	CHC0484	Series I: Photographs and Postcards	Box No. 1; Folder No. 2; Folder Title: Puig Family; Folder Date: 1913, 1917, 1925, 1940, 1962, 1990				axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc04840000090001001	Image	2010-06-04				image/tiff	34843412 Bytes	3948		1423498723	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc04840000090001001.tif		2010-06-04	2010-10-22	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0484/id/144	144	133.jp2	/chc0484/image/133.jp2
Carmen Puig in Miramar, Havana					Written on front: "El Encanto  La Habana"  Written on verso: "Cucha (Carmen Puig) entrada casa calle 22 esq. a 7ma ave. Miramar, Habana; 1939 - Cuba"	Puig, Carmen	Photographs		1939	1930-1940	Havana (Cuba)	1 color photograph; 26.3 x 21.3 cm	spa		University of Miami Libraries. Cuban Heritage Collection	Carmen Puig Papers	CHC0484	Series I: Photographs and Postcards	Box No. 1; Folder No. 1; Folder Title: Carmen Puig Portraits; Folder Date: 1923, 1934				axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc04840000060001001	Image	2010-06-04				image/tiff	88330868 Bytes	6032		2813810310	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc04840000060001001.tif		2010-06-04	2011-02-03	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0484/id/145	145	146.jp2	/chc0484/image/146.jp2
Susana de la Torre de Ramsden					Written on verso: "Susana de la Torre"	de la Torre, Susana; de la Torre de Ramsden, Susana	Portrait photographs					1 b&w photograph; 10.6 x 6.3 cm			University of Miami Libraries. Cuban Heritage Collection.	Carmen Puig Papers	CHC0484	Series I: Photographs and Postcards	Box No. 1; Folder No. 3; Folder Title: Ramsden Family; Folder Date: 1800s				axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc04840000480001001	Image	0000-00-00				image/tiff					RGB		600 Pixels Per Inch			2010-08-05	2010-10-22	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0484/id/146	146	148.jp2	/chc0484/image/148.jp2
Original Daiquiri recipe by Mr. Cox					Recipe for 6 servings	Cox, Jennings;  Cocktails	Recipes				Santiago de Cuba (Cuba)	1 page; 11.6 x 17.3 cm.	eng		University of Miami Libraries. Cuban Heritage Collection.	Carmen Puig Papers	CHC0484	Series II: Family Papers, Scrapbooks and Memorabilia	Box No. 2; Folder No. 1; Folder Title: Daiquiri - Recipe				axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc04840001470001001	Image	0000-00-00				image/tiff					RGB		600 Pixels Per Inch			2010-08-05	2011-02-03	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0484/id/147	147	147.jp2	/chc0484/image/147.jp2
