Title	Translated Title	Creator	Contributors	Summary	Note	Subject	Genre	Publisher	Date	Coverage - Temporal	Coverage - Spatial	Physical Description	Language	Website	Repository	Collection Title	Collection No.	Series	Container	Donor	Provenance	Editor	Attention	Rights	Copyright	Upload ID	Object ID	Type	Date Digital	Hardware	Software	Directory	Digital ID	Format	File Size	Width	Height	Checksum	Color Space	BitDepth	Resolution	Archive	OCLC number	Date created	Date modified	Reference URL	CONTENTdm number	CONTENTdm file name	CONTENTdm file path
Page 92																											chc0184000330						chc01840003300092001		87479972 Bytes	5991	4866	3276398082	RGB	8	600	chc01840003300092001.tif		2012-02-14	2012-02-14	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/97	97	98.jp2	/chc0184/image/98.jp2
Page 93																											chc0184000330						chc01840003300093001		88021356 Bytes	5974	4910	2151200049	RGB	8	600	chc01840003300093001.tif		2012-02-14	2012-02-14	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/98	98	99.jp2	/chc0184/image/99.jp2
Page 94																											chc0184000330						chc01840003300094001		86799124 Bytes	5958	4855	44631236	RGB	8	600	chc01840003300094001.tif		2012-02-14	2012-02-14	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/99	99	100.jp2	/chc0184/image/100.jp2
Page 95																											chc0184000330						chc01840003300095001		122305296 Bytes	5324	7656	3175749146	RGB	8	600	chc01840003300095001.tif		2012-02-14	2012-02-14	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/100	100	101.jp2	/chc0184/image/101.jp2
Page 96																											chc0184000330						chc01840003300096001		120253380 Bytes	7579	5288	16087552	RGB	8	600	chc01840003300096001.tif		2012-02-14	2012-02-14	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/101	101	102.jp2	/chc0184/image/102.jp2
Page 97																											chc0184000330						chc01840003300097001		114325624 Bytes	7819	4873	2403244932	RGB	8	600	chc01840003300097001.tif		2012-02-14	2012-02-14	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/102	102	103.jp2	/chc0184/image/103.jp2
Page 98																											chc0184000330						chc01840003300098001		114637152 Bytes	7778	4912	4267064307	RGB	8	600	chc01840003300098001.tif		2012-02-14	2012-02-14	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/103	103	104.jp2	/chc0184/image/104.jp2
Page 99																											chc0184000330						chc01840003300099001		115029560 Bytes	7803	4913	2131160049	RGB	8	600	chc01840003300099001.tif		2012-02-14	2012-02-14	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/104	104	105.jp2	/chc0184/image/105.jp2
Page 100																											chc0184000330						chc01840003300100001		88147512 Bytes	6068	4841	4061191161	RGB	8	600	chc01840003300100001.tif		2012-02-14	2012-02-14	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/105	105	106.jp2	/chc0184/image/106.jp2
Page 101																											chc0184000330						chc01840003300101001		88177380 Bytes	5952	4937	4196400765	RGB	8	600	chc01840003300101001.tif		2012-02-14	2012-02-14	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/106	106	107.jp2	/chc0184/image/107.jp2
Page 102																											chc0184000330						chc01840003300102001		85534788 Bytes	5937	4801	3723835613	RGB	8	600	chc01840003300102001.tif		2012-02-14	2012-02-14	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/107	107	108.jp2	/chc0184/image/108.jp2
Page 103																											chc0184000330						chc01840003300103001		86424484 Bytes	5910	4873	1137112351	RGB	8	600	chc01840003300103001.tif		2012-02-14	2012-02-14	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/108	108	109.jp2	/chc0184/image/109.jp2
Page 104																											chc0184000330						chc01840003300104001		84912124 Bytes	5895	4800	3155955864	RGB	8	600	chc01840003300104001.tif		2012-02-14	2012-02-14	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/109	109	110.jp2	/chc0184/image/110.jp2
Page 105																											chc0184000330						chc01840003300105001		86057204 Bytes	5935	4832	3118459156	RGB	8	600	chc01840003300105001.tif		2012-02-14	2012-02-14	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/110	110	111.jp2	/chc0184/image/111.jp2
Page 106																											chc0184000330						chc01840003300106001		84982692 Bytes	5910	4792	3061821885	RGB	8	600	chc01840003300106001.tif		2012-02-14	2012-02-14	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/111	111	112.jp2	/chc0184/image/112.jp2
Page 107																											chc0184000330						chc01840003300107001		43171100 Bytes	4817	2986	3987310662	RGB	8	600	chc01840003300107001.tif		2012-02-14	2012-02-14	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/112	112	113.jp2	/chc0184/image/113.jp2
Page 108																											chc0184000330						chc01840003300108001		42875828 Bytes	4811	2969	3865725456	RGB	8	600	chc01840003300108001.tif		2012-02-14	2012-02-14	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/113	113	114.jp2	/chc0184/image/114.jp2
Page 109																											chc0184000330						chc01840003300109001		55511856 Bytes	4905	3771	3252054210	RGB	8	600	chc01840003300109001.tif		2012-02-14	2012-02-14	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/114	114	115.jp2	/chc0184/image/115.jp2
Page 110																											chc0184000330						chc01840003300110001		56962052 Bytes	3836	4948	3103996246	RGB	8	600	chc01840003300110001.tif		2012-02-14	2012-02-14	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/115	115	116.jp2	/chc0184/image/116.jp2
Page 111																											chc0184000330						chc01840003300111001		43538408 Bytes	3008	4822	4006472950	RGB	8	600	chc01840003300111001.tif		2012-02-14	2012-02-14	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/116	116	117.jp2	/chc0184/image/117.jp2
Page 112																											chc0184000330						chc01840003300112001		42809976 Bytes	4815	2962	604886729	RGB	8	600	chc01840003300112001.tif		2012-02-14	2012-02-14	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/117	117	118.jp2	/chc0184/image/118.jp2
Page 113																											chc0184000330						chc01840003300113001		29142940 Bytes	4685	2072	831680230	RGB	8	600	chc01840003300113001.tif		2012-02-14	2012-02-14	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/118	118	119.jp2	/chc0184/image/119.jp2
Page 114																											chc0184000330						chc01840003300114001		28223920 Bytes	1979	4750	3211666156	RGB	8	600	chc01840003300114001.tif		2012-02-14	2012-02-14	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/119	119	120.jp2	/chc0184/image/120.jp2
Page 115																											chc0184000330						chc01840003300115001		39548052 Bytes	4944	2665	3517356932	RGB	8	600	chc01840003300115001.tif		2012-02-14	2012-02-14	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/120	120	121.jp2	/chc0184/image/121.jp2
Page 116																											chc0184000330						chc01840003300116001		40345656 Bytes	2712	4956	2482120899	RGB	8	600	chc01840003300116001.tif		2012-02-14	2012-02-14	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/121	121	122.jp2	/chc0184/image/122.jp2
Page 117																											chc0184000330						chc01840003300117001		26059884 Bytes	4798	1809	2422397217	RGB	8	600	chc01840003300117001.tif		2012-02-14	2012-02-14	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/122	122	123.jp2	/chc0184/image/123.jp2
Page 118																											chc0184000330						chc01840003300118001		26818280 Bytes	1860	4802	4202126924	RGB	8	600	chc01840003300118001.tif		2012-02-14	2012-02-14	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/123	123	124.jp2	/chc0184/image/124.jp2
Page 119																											chc0184000330						chc01840003300119001		28859632 Bytes	4730	2032	3921427013	RGB	8	600	chc01840003300119001.tif		2012-02-14	2012-02-14	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/124	124	125.jp2	/chc0184/image/125.jp2
Page 120																											chc0184000330						chc01840003300120001		30290360 Bytes	2108	4786	2064723276	RGB	8	600	chc01840003300120001.tif		2012-02-14	2012-02-14	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/125	125	126.jp2	/chc0184/image/126.jp2
Page 121																											chc0184000330						chc01840003300121001		24202596 Bytes	4303	1873	419145798	RGB	8	600	chc01840003300121001.tif		2012-02-14	2012-02-14	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/126	126	127.jp2	/chc0184/image/127.jp2
Page 122																											chc0184000330						chc01840003300122001		25306336 Bytes	1957	4307	2487030767	RGB	8	600	chc01840003300122001.tif		2012-02-14	2012-02-14	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/127	127	128.jp2	/chc0184/image/128.jp2
Page 123																											chc0184000330						chc01840003300123001		25982372 Bytes	4451	1944	2046387403	RGB	8	600	chc01840003300123001.tif		2012-02-14	2012-02-14	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/128	128	129.jp2	/chc0184/image/129.jp2
Page 124																											chc0184000330						chc01840003300124001		27029764 Bytes	2011	4477	2751291131	RGB	8	600	chc01840003300124001.tif		2012-02-14	2012-02-14	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/129	129	130.jp2	/chc0184/image/130.jp2
Page 125																											chc0184000330						chc01840003300125001		45510488 Bytes	4971	3050	3512542377	RGB	8	600	chc01840003300125001.tif		2012-02-14	2012-02-14	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/130	130	131.jp2	/chc0184/image/131.jp2
Page 126																											chc0184000330						chc01840003300126001		46337316 Bytes	3089	4998	1902037361	RGB	8	600	chc01840003300126001.tif		2012-02-14	2012-02-14	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/131	131	132.jp2	/chc0184/image/132.jp2
Page 127																											chc0184000330						chc01840003300127001		29808652 Bytes	4886	2032	719844624	RGB	8	600	chc01840003300127001.tif		2012-02-14	2012-02-14	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/132	132	133.jp2	/chc0184/image/133.jp2
Page 128																											chc0184000330						chc01840003300128001		31055744 Bytes	2113	4896	297010518	RGB	8	600	chc01840003300128001.tif		2012-02-14	2012-02-14	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/133	133	134.jp2	/chc0184/image/134.jp2
Page 129																											chc0184000330						chc01840003300129001		36588088 Bytes	3847	3168	2283026505	RGB	8	600	chc01840003300129001.tif		2012-02-14	2012-02-14	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/134	134	135.jp2	/chc0184/image/135.jp2
Page 130																											chc0184000330						chc01840003300130001		36511128 Bytes	3178	3827	3488813492	RGB	8	600	chc01840003300130001.tif		2012-02-14	2012-02-14	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/135	135	136.jp2	/chc0184/image/136.jp2
Page 131																											chc0184000330						chc01840003300131001		58573260 Bytes	5170	3775	1167018189	RGB	8	600	chc01840003300131001.tif		2012-02-14	2012-02-14	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/136	136	137.jp2	/chc0184/image/137.jp2
Page 132																											chc0184000330						chc01840003300132001		58616772 Bytes	3777	5171	2151181350	RGB	8	600	chc01840003300132001.tif		2012-02-14	2012-02-14	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/137	137	138.jp2	/chc0184/image/138.jp2
Page 133																											chc0184000330						chc01840003300133001		46638596 Bytes	4880	3184	4024103488	RGB	8	600	chc01840003300133001.tif		2012-02-14	2012-02-14	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/138	138	139.jp2	/chc0184/image/139.jp2
Page 134																											chc0184000330						chc01840003300134001		47009104 Bytes	3195	4902	3328436763	RGB	8	600	chc01840003300134001.tif		2012-02-14	2012-02-14	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/139	139	140.jp2	/chc0184/image/140.jp2
Page 135																											chc0184000330						chc01840003300135001		30679820 Bytes	4848	2108	4022843361	RGB	8	600	chc01840003300135001.tif		2012-02-14	2012-02-14	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/140	140	141.jp2	/chc0184/image/141.jp2
Page 136																											chc0184000330						chc01840003300136001		30747508 Bytes	2123	4824	3017275804	RGB	8	600	chc01840003300136001.tif		2012-02-14	2012-02-14	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/141	141	142.jp2	/chc0184/image/142.jp2
Page 137																											chc0184000330						chc01840003300137001		47815640 Bytes	4836	3294	2469211124	RGB	8	600	chc01840003300137001.tif		2012-02-14	2012-02-14	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/142	142	143.jp2	/chc0184/image/143.jp2
Page 138																											chc0184000330						chc01840003300138001		48809592 Bytes	3349	4856	2628390010	RGB	8	600	chc01840003300138001.tif		2012-02-14	2012-02-14	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/143	143	144.jp2	/chc0184/image/144.jp2
Page 139																											chc0184000330						chc01840003300139001		28306176 Bytes	5015	1880	2526425728	RGB	8	600	chc01840003300139001.tif		2012-02-14	2012-02-14	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/144	144	145.jp2	/chc0184/image/145.jp2
Page 140																											chc0184000330						chc01840003300140001		28863912 Bytes	1912	5028	3167999384	RGB	8	600	chc01840003300140001.tif		2012-02-14	2012-02-14	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/145	145	146.jp2	/chc0184/image/146.jp2
Page 141																											chc0184000330						chc01840003300141001		86191984 Bytes	4784	6004	1581271877	RGB	8	600	chc01840003300141001.tif		2012-02-14	2012-02-14	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/146	146	147.jp2	/chc0184/image/147.jp2
Page 142																											chc0184000330						chc01840003300142001		85909452 Bytes	5998	4773	268813272	RGB	8	600	chc01840003300142001.tif		2012-02-14	2012-02-14	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/147	147	148.jp2	/chc0184/image/148.jp2
Page 143																											chc0184000330						chc01840003300143001		121534952 Bytes	7609	5323	3912535036	RGB	8	600	chc01840003300143001.tif		2012-02-14	2012-02-14	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/148	148	149.jp2	/chc0184/image/149.jp2
Page 144																											chc0184000330						chc01840003300144001		121577328 Bytes	7609	5325	2241060848	RGB	8	600	chc01840003300144001.tif		2012-02-14	2012-02-14	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/149	149	150.jp2	/chc0184/image/150.jp2
Page 145																											chc0184000330						chc01840003300145001		122323676 Bytes	7576	5381	1220967397	RGB	8	600	chc01840003300145001.tif		2012-02-14	2012-02-14	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/150	150	151.jp2	/chc0184/image/151.jp2
Page 146																											chc0184000330						chc01840003300146001		121059956 Bytes	7615	5298	1907898642	RGB	8	600	chc01840003300146001.tif		2012-02-14	2012-02-14	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/151	151	152.jp2	/chc0184/image/152.jp2
Financial records of Edward Spalding, 1825						Receipts (Acknowledgments); Spalding, Edward	Documents		1825	1820-1830		141 pieces of paper showing amounts and payments paid to Edward Spalding	eng		University of Miami Libraries. Cuban Heritage Collection.	Edward Spalding Papers	CHC0184		Box No. 2; Folder No. 15; Folder Title: Financial Records, Spalding, Edward; Folder Date: 1825						http://merrick.library.miami.edu/digitalprojects/copyright.html		chc0184000330	Text	2012-02-08					image/tiff										2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/152	152	153.cpd	/chc0184/supp/152/index.pdf
Page 1																											chc0184000251						chc01840002510001001		86389140 Bytes	4806	5990	1939788060	RGB	8	600	chc01840002510001001.tif		2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/153	153	154.jp2	/chc0184/image/154.jp2
Page 2																											chc0184000251						chc01840002510002001		86646204 Bytes	4806	6008	3359342659	RGB	8	600	chc01840002510002001.tif		2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/154	154	155.jp2	/chc0184/image/155.jp2
Page 3																											chc0184000251						chc01840002510003001		86220048 Bytes	4792	5996	1211883558	RGB	8	600	chc01840002510003001.tif		2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/155	155	156.jp2	/chc0184/image/156.jp2
Francis Adams letter to Edward Spalding, August 4, 1824		Adams, Francis			Written on verso: "Frac. Adams, N. York, 4 u 7 & ans 13 Aug 1824; Edward Spalding, Esquire, Bristol, R. Island"	Letters; Adams, Francis; Spalding, Edward; New York (New York); Bristol (Rhode Island : Town)	Correspondence		1824-08-04	1820-1830	New York (New York)	1 letter	eng		University of Miami Libraries. Cuban Heritage Collection.	Edward Spalding Papers	CHC0184		Box No. 1; Folder No. 7; Folder Title: Correspondence; Folder Date: 1824						http://merrick.library.miami.edu/digitalprojects/copyright.html		chc0184000251	Text	2012-02-03					image/tiff										2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/156	156	157.cpd	/chc0184/image/157.cpd
