Title	Translated Title	Creator	Contributors	Summary	Note	Subject	Genre	Publisher	Date	Coverage Temporal	Coverage Spatial	Physical Description	Language	Website	Repository	Collection Title	Collection No.	Series	Container	Donor	Provenance	Editor	Attention	Rights	Copyright	Upload ID	Object ID	Type	Date Digital	Hardware	Software	Directory	Digital ID	Format	File Size	Width	Height	Checksum	Color space	BitDepth	Resolution	Archive	OCLC number	Date created	Date modified	Reference URL	CONTENTdm number	CONTENTdm file name	CONTENTdm file path
Page 2																											chc0347000015	Text					chc03470000150002001	image/tiff	2626.949 KB	3366	2032	0xDD8B8E3	RGB	24-bit depth	600 dpi	chc03470000150002001.tif		2012-07-23	2012-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/297	297	298.jp2	/chc0347/image/298.jp2
Page 1																											chc0347000015	Text					chc03470000150001001	image/tiff	2474.192 KB	3350	2001	0x272C032A	RGB	24-bit depth	600 dpi	chc03470000150001001.tif		2012-07-23	2012-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/298	298	299.jp2	/chc0347/image/299.jp2
Emilio Ballagas postcard to Aurelio Boza Masvidal, July 24, 1937		Ballagas, Emilio, 1908-1954		Cuban poet Emilio Ballagas writes from Santa Clara a greeting message to Profesor Aurelio Boza Masvidal, in Vedado, Havana, Cuba		Ballagas, Emilio, 1908-1954; Boza Masvidal, Aurelio; Educators -- Cuba; Poets, Cuban -- 20th century	Correspondence		1937-07-24	1930-1940	Santa Clara (Villa Clara, Cuba)	1 postcard	spa		University of Miami Libraries. Cuban Heritage Collection.	Cuban Historical & Literary Manuscripts Collection	CHC0347		Box No. 1; Folder No. 15; Folder Title: Ballagas, Emilio		Martínez Cuéllar, Juan Víctor	rml; axr			http://merrick.library.miami.edu/digitalprojects/copyright.html		chc0347000015	Text		EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		chc0347000015	image/tiff										2012-07-23	2012-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/299	299	300.cpd	/chc0347/image/300.cpd
Page 1																											chc0347000014						chc03470000140001001	image/tiff	11996.337 KB	5219	6675	0x85B54A6	RGB	24-bit depth	600 dpi	chc03470000140001001.tif		2012-07-12	2012-07-12	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/300	300	301.jp2	/chc0347/image/301.jp2
Page 2																											chc0347000014						chc03470000140002001	image/tiff	11610.093 KB	5259	6667	0x882933FB	RGB	24-bit depth	600 dpi	chc03470000140002001.tif		2012-07-12	2012-07-12	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/301	301	302.jp2	/chc0347/image/302.jp2
Emilio Bacardí Moreau letter to the Municipal Treasurer of Santiago de Cuba, March 26, 1902		Bacardí Moreau, Emilio, 1844-1922		In this letter Emilio Bacardí Moreau, Mayor of Santiago de Cuba, conveys a message from the Secretary of State and Government, which was passed onto him by the Governor of the Province. The message states that the Military Governor of Cuba has approved funding in the amount of $130.00 to allow the transfer of prisoners to Santiago de Cuba.		Bacardí Moreau, Emilio, 1844-1922; Mayors -- Cuba -- Santiago de Cuba	Typescripts; Correspondence		1902-03-26	1900-1910	Santiago de Cuba (Cuba)	1 letter, 2 pages	spa		University of Miami Libraries. Cuban Heritage Collection	Cuban Historical & Literary Manuscripts Collection	CHC0347		Box No. 1; Folder No. 14; Folder Title: Bacardí, Emilio		Martínez Cuéllar, Juan Víctor	rml; axr			http://merrick.library.miami.edu/digitalprojects/copyright.html		chc0347000014			EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A													2012-07-12	2012-07-12	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/302	302	303.cpd	/chc0347/image/303.cpd
Page 1																											chc0347000051	Text					chc03470000510001001	image/tiff	7243.517 KB	5118	6438	0x983E242	RGB	24-bit depth	600 dpi	chc03470000510001001.tif		2012-07-13	2012-07-13	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/303	303	304.jp2	/chc0347/image/304.jp2
Page 2																											chc0347000051	Text					chc03470000510002001	image/tiff	8124.89 KB	5118	6438	0x6093FDC3	RGB	24-bit depth	600 dpi	chc03470000510002001.tif		2012-07-13	2012-07-13	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/304	304	305.jp2	/chc0347/image/305.jp2
Laureano Pequeño y Cía. letter to Churchill, Browns and Manson, February 21, 1868		Laureano Pequeño y Cía.		Letter from Laureano Pequeño y Cía. to Churchill, Browns & Manson of Portland, Maine, stating that  the information requested about the prices of new and second hand materials for casks has not yet been received		Laureano Pequeño y Compañía; Churchill, Browns and Manson; Sugarcane industry -- Cuba	Manuscripts; Correspondence		1868-02-21	1860-1870	Havana (Cuba)	1 letter, 2 pages	spa		University of Miami Libraries. Cuban Heritage Collection.	Cuban Historical and Literary Manuscripts Collection	CHC0347		Box No. 2; Folder No. 33; Folder Title: Churchill, Browns, and Manson (Portland, ME)		Stuart Lutz Historic Documents, Inc.	mcz; axr			http://merrick.library.miami.edu/digitalprojects/copyright.html		chc0347000051	Text		EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		chc0347000051	image/tiff										2012-07-13	2012-07-13	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/305	305	306.cpd	/chc0347/image/306.cpd
Page 1																											chc0347000048	Text					chc03470000480001001	image/tiff	13460.039 KB	5118	6549	0xD6052F71	RGB	24-bit depth	600 dpi	chc03470000480001001.tif		2012-07-13	2012-07-13	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/306	306	307.jp2	/chc0347/image/307.jp2
Page 2																											chc0347000048	Text					chc03470000480002001	image/tiff	11409.811 KB	5118	6549	0x28C67F62	RGB	24-bit depth	600 dpi	chc03470000480002001.tif		2012-07-13	2012-07-13	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/307	307	308.jp2	/chc0347/image/308.jp2
San Pelayo Torre y Cía. letter to Churchill, Browns and Manson, November 22, 1867		San Pelayo Torre y Cía.		Letter where San Pelayo Torre y Cía. thanks Churchill, Browns & Manson the information given about sugar and molasses and mentions that by the first two weeks of December all the sugar factories in Cuba will be in operation.		San Pelayo Torre y Compañía; Churchill, Browns and Manson; Sugarcane industry -- Cuba	Manuscripts; Correspondence		1867-11-22	1860-1870	Havana (Cuba)	1 letter, 2 pages	spa		University of Miami Libraries. Cuban Heritage Collection.	Cuban Historical and Literary Manuscripts Collection	CHC0347		Box No. 2; Folder No. 30; Folder Title: Churchill, Browns, and Manson (Portland, ME)		Stuart Lutz Historic Documents, Inc	mcz; axr			http://merrick.library.miami.edu/digitalprojects/copyright.html		chc0347000048	Text		EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A			image/tiff										2012-12-04	2012-12-04	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/308	308	309.cpd	/chc0347/image/309.cpd
Page 1																											chc0347000087	Text					chc03470000870001001	image/tiff	8750.23 KB	5016	6531	0xACD1C430	RGB	24-bit depth	600 dpi	chc03470000870001001.tif		2012-07-23	2012-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/309	309	310.jp2	/chc0347/image/310.jp2
Page 2																											chc0347000087	Text					chc03470000870002001	image/tiff	7619.137 KB	5016	6531	0x6C28D8CD	RGB	24-bit depth	600 dpi	chc03470000870002001.tif		2012-07-23	2012-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/310	310	311.jp2	/chc0347/image/311.jp2
Page 3																											chc0347000087	Text					chc03470000870003001	image/tiff	8663.229 KB	5016	6531	0x9049BAE9	RGB	24-bit depth	600 dpi	chc03470000870003001.tif		2012-07-23	2012-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/311	311	312.jp2	/chc0347/image/312.jp2
Page 4																											chc0347000087	Text					chc03470000870004001	image/tiff	8049.86 KB	5016	6531	0x47123934	RGB	24-bit depth	600 dpi	chc03470000870004001.tif		2012-07-23	2012-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/312	312	313.jp2	/chc0347/image/313.jp2
Page 5																											chc0347000087	Text					chc03470000870005001	image/tiff	10157.922 KB	5016	6531	0x43C4A214	RGB	24-bit depth	600 dpi	chc03470000870005001.tif		2012-07-23	2012-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/313	313	314.jp2	/chc0347/image/314.jp2
Page 6																											chc0347000087	Text					chc03470000870006001	image/tiff	8279.23 KB	5016	6531	0x3BE72953	RGB	24-bit depth	600 dpi	chc03470000870006001.tif		2012-07-23	2012-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/314	314	315.jp2	/chc0347/image/315.jp2
Tomás Estrada Palma letter to Joaquín D. Castillo, October 15, 1897		Estrada Palma, Tomás, 1835-1908		Letter dated in New York in which Tomás Estrada Palma, delegate of the Partido Revolucionario Cubano, informs Joaquín D. Castillo, subdelegate, that he must go to Cuba to carry important documents and to give verbal explanations about them to the government. Estrada Palma considers Castillo to be the person indicated for such mission.		Estrada Palma, Tomás, 1835-1908; Castillo, Joaquín D.; Partido Revolucionario Cubano	Manuscripts; Correspondence		1897-10-15	1890-1900	New York (New York)	1 letter, 6 pages	spa		University of Miami Libraries. Cuban Heritage Collection.	Cuban Historical & Literary Manuscripts Collection	CHC0347		Box No. 3; Folder No. 30; Folder Title: Estrada Palma, Tomás, Pres. Cuba. 1835-1908		Martínez Cuéllar; Juan Víctor	mcz; axr			http://merrick.library.miami.edu/digitalprojects/copyright.html		chc0347000087	Text		EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A			image/tiff										2012-12-04	2012-12-04	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/315	315	316.cpd	/chc0347/image/316.cpd
Page 1																											chc0347000025						chc03470000250001001	image/tiff	3909.791 KB	3101	4912	0x7FBC9FAB	RGB	24-bit depth	600 dpi	chc03470000250001001.tif		2012-07-12	2012-07-12	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/316	316	317.jp2	/chc0347/image/317.jp2
Page 2																											chc0347000025						chc03470000250002001	image/tiff	3601.376 KB	3101	4912	0xBC563601	RGB	24-bit depth	600 dpi	chc03470000250002001.tif		2012-07-12	2012-07-12	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/317	317	318.jp2	/chc0347/image/318.jp2
Page 3																											chc0347000025						chc03470000250003001	image/tiff	3716.102 KB	3101	4912	0xED7499F1	RGB	24-bit depth	600 dpi	chc03470000250003001.tif		2012-07-12	2012-07-12	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/318	318	319.jp2	/chc0347/image/319.jp2
Page 4																											chc0347000025						chc03470000250004001	image/tiff	3858.457 KB	3101	4912	0xA7FEEF27	RGB	24-bit depth	600 dpi	chc03470000250004001.tif		2012-07-12	2012-07-12	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/319	319	320.jp2	/chc0347/image/320.jp2
Ana Quesada letter to José González Curbelo, November 5, 1873		Quesada, Ana		Letter from Ana Quesada, wife of Carlos Manuel de Céspedes, to José González Curbelo asking him to travel to New York immediately to take care of a matter regarding the bonds of the agency. Also, she continues, his presence is needed because the confidential agents must give him precise instructions that he needs to follow. The letter is dated in New York and has the caption: "La expedición está en Cuba"		Quesada, Ana ; Céspedes, Carlos Manuel de, 1819-1874; González Curbelo, José, 1835-1907	Manuscripts; Correspondence		1873-11-05	1870-1880	New York (New York)	1 letter, 4 pages	spa		University of Miami Libraries. Cuban Heritage Collection	Cuban Historical & Literary Manuscripts Collection	CHC0347		Box No. 2; Folder No. 7; Folder Title: Céspedes, Ana Q. de			mcz; axr			http://merrick.library.miami.edu/digitalprojects/copyright.html		chc0347000025			EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A													2012-07-12	2012-07-12	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/320	320	321.cpd	/chc0347/image/321.cpd
Page 1																											chc0347000078	Text					chc03470000780001001	image/tiff	5358.196 KB	2628	3346	0xEB8385B5	RGB	24-bit depth	600 dpi	chc03470000780001001.tif		2012-07-23	2012-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/321	321	322.jp2	/chc0347/image/322.jp2
Page 2																											chc0347000078	Text					chc03470000780002001	image/tiff	4440.594 KB	2628	3346	0x95E64356	RGB	24-bit depth	600 dpi	chc03470000780002001.tif		2012-07-23	2012-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/322	322	323.jp2	/chc0347/image/323.jp2
Cuban Land and Steamship Company letter to Annie B. Brown, November 8, 1901		Cuban Land and Steamship Company		Letter from the Cuban Land and Steamship Company, dated in New York and signed by the vice president, to Annie B. Brown, stating that since her contract had been paid in full he is sending her the certificate of stock No. 2486 for 35 shares. Also, he is sending Mrs. Brown some documents and instructions to follow regarding them.		Cuban Land and Steamship Company; Brown, Annie B.	Manuscripts; Correspondence		1901-11-08	1900-1910	New York (New York)	1 letter, 2 pages	eng		University of Miami Libraries. Cuban Heritage Collection.	Cuban Historical & Literary Manuscripts Collection	CHC0347		Box No. 3; Folder No. 21; Folder Title: Cuban Land and Steamship Co.		Charles Apfelbaum Rare Books & Collections	mcz; axr			http://merrick.library.miami.edu/digitalprojects/copyright.html		chc0347000078	Text		EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		chc0347000078	image/tiff										2012-07-23	2012-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/323	323	324.cpd	/chc0347/image/324.cpd
Page 1																											chc0347000095	Text					chc03470000950001001	image/tiff	12348.911 KB	5254	7926	0xBD17E44E	RGB	24-bit depth	600 dpi	chc03470000950001001.tif		2012-07-25	2012-07-25	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/324	324	325.jp2	/chc0347/image/325.jp2
Page 2																											chc0347000095	Text					chc03470000950002001	image/tiff	12195.835 KB	5254	7926	0xA2134C4F	RGB	24-bit depth	600 dpi	chc03470000950002001.tif		2012-07-25	2012-07-25	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/325	325	326.jp2	/chc0347/image/326.jp2
Message from José Miguel Gómez to the congress of Cuba, January 24, 1910		Gómez, José Miguel, 1858-1921		Message of José Miguel Gómez, president of Cuba, notifying to the congress the appointment of Manuel Sanguily Garit as Secretary of State		Gómez, José Miguel, 1858-1921; Cuba. Congreso -- Correspondence; Sanguily, Manuel, 1848-1925; Presidents -- Cuba -- Correspondence	Typescripts;		1910-01-24	1910-1920	Havana (Cuba)	1 typescript, 2 pages	spa		University of Miami Libraries. Cuban Heritage Collection.	Cuban Historical & Literary Manuscripts Collection	CHC0347		Box No. 3; Folder No. 38; Folder Title: Gómez, José Miguel		Martínez Cuéllar, Juan Víctor	mcz; axr			http://merrick.library.miami.edu/digitalprojects/copyright.html		chc0347000095	Text		EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		chc0347000095	image/tiff										2012-07-25	2012-07-25	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/326	326	327.cpd	/chc0347/image/327.cpd
Page 1																											chc0347000021	Text					chc03470000210001001	image/tiff	6307.691 KB	3319	5111	0xB72E099F	RGB	24-bit depth	600 dpi	chc03470000210001001.tif		2012-07-13	2012-07-13	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/327	327	328.jp2	/chc0347/image/328.jp2
Page 2																											chc0347000021	Text					chc03470000210002001	image/tiff	5832.479 KB	3280	4966	0x4A7CA6B	RGB	24-bit depth	600 dpi	chc03470000210002001.tif		2012-07-13	2012-07-13	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/328	328	329.jp2	/chc0347/image/329.jp2
María Cabrales de Maceo letter to Máximo Gómez, June 4, 1904		Cabrales, María, 1842-1905		In this letter María Cabrales, widow of general Antonio Maceo, thanks general Máximo Gómez his help in obtaining the death certificate of her husband. She also inquires about the state of the works in the Cacahual and Punta Brava.		Cabrales, María, 1842-1905; Gómez, Máximo, 1836-1905; Maceo, Antonio, 1845-1896	Manuscripts; Correspondence		1904-06-04	1900-1910	Santiago de Cuba (Cuba)	1 letter, 2 pages	spa		University of Miami Libraries. Cuban Heritage Collection.	Cuban Historical and Literary Manuscripts Collection	CHC0347		Box No. 2; Folder No. 3; Folder Title: Cabrales de Maceo, María		Martínez Cuéllar, Juan Víctor	mcz; axr			http://merrick.library.miami.edu/digitalprojects/copyright.html		chc0347000021	Text		EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		chc0347000021	image/tiff										2012-07-13	2012-07-13	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/329	329	330.cpd	/chc0347/image/330.cpd
