Title	Translated Title	Creator	Contributors	Summary	Note	Subject	Genre	Publisher	Date Original	Coverage Temporal	Coverage Spatial	Physical Description	Language	Web Site	Repository	Collection Title	Collection No.	Series	Container	Donor	Provenance	Editor	Attention	Rights	Copyright	Upload ID	Object ID	Type	Digital ID	Date Digital	Hardware	Software	Directory	Format	File Size	Width	Height	Checksum	Color Space	BitDepth	Resolution	Archive	OCLC number	Date created	Date modified	Reference URL	CONTENTdm number	CONTENTdm file name	CONTENTdm file path
El Fuerte	The Fort				Written on front: "El Fuerte"																						chc5252000047		chc52520000470009001					image/tiff	98493704 Bytes	6549	5012	1808372425	RGB	8	600	chc52520000470009001.tif		2011-04-21	2011-04-21	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5252/id/1153	1153	1154.jp2	/chc5252/image/1154.jp2
Faro Mariel	Mariel's lighthouse				Written on front: "Faro Mariel"																						chc5252000047		chc52520000470010001					image/tiff	98364088 Bytes	6375	5142	1352293004	RGB	8	600	chc52520000470010001.tif		2011-04-21	2011-04-21	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5252/id/1154	1154	1155.jp2	/chc5252/image/1155.jp2
Iglesia antigua de Mariel	Old church in Mariel				Written on front: "Iglesia antigua de Mariel"																						chc5252000047		chc52520000470011001					image/tiff	98855696 Bytes	6503	5066	2870019701	RGB	8	600	chc52520000470011001.tif		2011-04-21	2011-04-21	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5252/id/1155	1155	1156.jp2	/chc5252/image/1156.jp2
Iglesia Mariel, 1867	Church in Mariel				Written on front: "Iglesia Mariel"																						chc5252000047		chc52520000470012001					image/tiff	104850924 Bytes	6764	5166	853525379	RGB	8	600	chc52520000470012001.tif		2011-04-21	2011-04-21	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5252/id/1156	1156	1157.jp2	/chc5252/image/1157.jp2
Almacenes de la Villa y antigua aduana de Mariel	Villa warehouse and old customs building in Mariel				Written on front: "Almacenes de la Villa y antigua aduana de Mariel"																						chc5252000047		chc52520000470013001					image/tiff	99304960 Bytes	6683	4952	3992576861	RGB	8	600	chc52520000470013001.tif		2011-04-21	2011-04-21	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5252/id/1157	1157	1158.jp2	/chc5252/image/1158.jp2
Casa Villa y libreria	Villa house and library				Written on front: "Mariel"; "Casa Villa y libreria"																						chc5252000047		chc52520000470014001					image/tiff	101281148 Bytes	6756	4996	1539271956	RGB	8	600	chc52520000470014001.tif		2011-04-21	2011-04-21	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5252/id/1158	1158	1159.jp2	/chc5252/image/1159.jp2
View of Mariel					Written on front: "Mariel"																						chc5252000047		chc52520000470015001					image/tiff	98675588 Bytes	6650	4945	2700569306	RGB	8	600	chc52520000470015001.tif		2011-04-21	2011-04-21	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5252/id/1159	1159	1160.jp2	/chc5252/image/1160.jp2
View of Mariel and Colegio Playa Girón					Written on front: "Mariel la Escuela Playa Girón (hoy)"																						chc5252000047		chc52520000470016001					image/tiff	99046076 Bytes	6679	4942	2395432646	RGB	8	600	chc52520000470016001.tif		2011-04-21	2011-04-21	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5252/id/1160	1160	1161.jp2	/chc5252/image/1161.jp2
Mariel and church					Written on front: "Mariel, al fondo Iglesia"																						chc5252000047		chc52520000470017001					image/tiff	97968104 Bytes	6585	4958	3082227344	RGB	8	600	chc52520000470017001.tif		2011-04-21	2011-04-21	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5252/id/1161	1161	1162.jp2	/chc5252/image/1162.jp2
Man standing in front of his house in Mariel					Written on front: "Mariel (casa chino anicú"																						chc5252000047		chc52520000470018001					image/tiff	100284076 Bytes	6672	5009	4176411586	RGB	8	600	chc52520000470018001.tif		2011-04-21	2011-04-21	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5252/id/1162	1162	1163.jp2	/chc5252/image/1163.jp2
Villa house in Real street, Mariel					Written on front: "Calle Real de Mariel, Casa Villa"																						chc5252000047		chc52520000470019001					image/tiff	99723460 Bytes	6707	4955	3008530639	RGB	8	600	chc52520000470019001.tif		2011-04-21	2011-04-21	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5252/id/1163	1163	1164.jp2	/chc5252/image/1164.jp2
Old Real street in Mariel					Written on front: "Antigua calle Real del Mariel"; "Casa Quintana"																						chc5252000047		chc52520000470020001					image/tiff	101115092 Bytes	6686	5040	1960258378	RGB	8	600	chc52520000470020001.tif		2011-04-21	2011-04-21	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5252/id/1164	1164	1165.jp2	/chc5252/image/1165.jp2
Calle Real, Mariel (Real Street)					Written on front: "Calle Real, Mariel"																						chc5252000047		chc52520000470021001					image/tiff	98950052 Bytes	6607	4991	353965053	RGB	8	600	chc52520000470021001.tif		2011-04-21	2011-04-21	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5252/id/1165	1165	1166.jp2	/chc5252/image/1166.jp2
Casa de Manuelita Martínez de Gutiérrez	House of Manuelita Martínez de Gutiérrez				Written on front: "Casa de Martínez de Gutiérrez hoy Casa Portales"																						chc5252000047		chc52520000470022001					image/tiff	100918640 Bytes	6644	5062	3947179732	RGB	8	600	chc52520000470022001.tif		2011-04-21	2011-04-21	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5252/id/1166	1166	1167.jp2	/chc5252/image/1167.jp2
Almacen Villa	Warehouse Villa				Written on front: "Almacen Villa (hoy Casa _____"																						chc5252000047		chc52520000470023001					image/tiff	100262600 Bytes	6692	4993	2788678831	RGB	8	600	chc52520000470023001.tif		2011-04-21	2011-04-21	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5252/id/1167	1167	1168.jp2	/chc5252/image/1168.jp2
Almacen de Villa Mariel	Villa Mariel warehouse				Written on front: "Almacen de Villa Mariel hoy Casa Guzmán (Almacen Villa) fondo nuestro"																						chc5252000047		chc52520000470024001					image/tiff	99253228 Bytes	6610	5004	2188613182	RGB	8	600	chc52520000470024001.tif		2011-04-21	2011-04-21	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5252/id/1168	1168	1169.jp2	/chc5252/image/1169.jp2
Alambique de Villa					Written on front: "Alambique de Villa (costado de Merce Cabrera, _____desapareció"																						chc5252000047		chc52520000470025001					image/tiff	99098984 Bytes	6584	5016	1487848622	RGB	8	600	chc52520000470025001.tif		2011-04-21	2011-04-21	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5252/id/1169	1169	1170.jp2	/chc5252/image/1170.jp2
Casa Guzmán	Guzmán house				Written on front: "Casa Guzmán (hoy antigua Casa Alambique (Villa)"																						chc5252000047		chc52520000470026001					image/tiff	99293824 Bytes	6576	5032	2129256641	RGB	8	600	chc52520000470026001.tif		2011-04-21	2011-04-21	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5252/id/1170	1170	1171.jp2	/chc5252/image/1171.jp2
Casa Villa, Habana	Villa house, Havana				Written on front: "Casa Villa, Habana"																						chc5252000047		chc52520000470027001					image/tiff	98324036 Bytes	6440	5088	677197090	RGB	8	600	chc52520000470027001.tif		2011-04-21	2011-04-21	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5252/id/1171	1171	1172.jp2	/chc5252/image/1172.jp2
Casa Villa, Mariel. Tienda de ropa y viveres	Villa, house, Mariel. Clothing and groceries store				Written on front: "Casa donde se celebró la primera misa en Mariel" Sign on the store reads: "La Equidad, de Villa y Galdo"																						chc5252000047		chc52520000470028001					image/tiff	99363996 Bytes	6512	5085	253765417	RGB	8	600	chc52520000470028001.tif		2011-04-21	2011-04-21	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5252/id/1172	1172	1173.jp2	/chc5252/image/1173.jp2
Casa de vivienda , tienda de ropa y tienda de viveres de Villa, Mariel	Dwelling house, Villa's clothing and groceries stores, Mariel				Written on front: "Casa de vivienda , tienda de ropa y tienda de viveres de Villa, Mariel"																						chc5252000047		chc52520000470029001					image/tiff	99173436 Bytes	6568	5032	1584685991	RGB	8	600	chc52520000470029001.tif		2011-04-21	2011-04-21	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5252/id/1173	1173	1174.jp2	/chc5252/image/1174.jp2
Pila pública	Public water fountain				Written on front: "Pila pública"																						chc5252000047		chc52520000470030001					image/tiff	108816920 Bytes	7184	5048	712231481	RGB	8	600	chc52520000470030001.tif		2011-04-21	2011-04-21	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5252/id/1174	1174	1175.jp2	/chc5252/image/1175.jp2
Public water fountain, Mariel					Written on front: "Antigua pila del agua (pública; Del Mariel"																						chc5252000047		chc52520000470031001					image/tiff	95427624 Bytes	6400	4969	387315655	RGB	8	600	chc52520000470031001.tif		2011-04-21	2011-04-21	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5252/id/1175	1175	1176.jp2	/chc5252/image/1176.jp2
Villa house					Written on front: "Antigua Casa de Villa (hoy de Eliseo Alonso); (hoy libreria 1959) y pila publica"																						chc5252000047		chc52520000470032001					image/tiff	95984716 Bytes	6377	5016	2531596302	RGB	8	600	chc52520000470032001.tif		2011-04-21	2011-04-21	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5252/id/1176	1176	1177.jp2	/chc5252/image/1177.jp2
Iglesia Mariel con las tropas	Military group in front of a church in Mariel				Written on front: "Iglesia Mariel con las tropas"																						chc5252000047		chc52520000470033001					image/tiff	98169620 Bytes	6153	5317	3273409758	RGB	8	600	chc52520000470033001.tif		2011-04-21	2011-04-21	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5252/id/1177	1177	1178.jp2	/chc5252/image/1178.jp2
Almacenes de Villa (Regla)	Villa warehouse				Written on front: "Almacenes de Villa (Regla)"																						chc5252000047		chc52520000470034001					image/tiff	96688556 Bytes	6286	5126	1632196567	RGB	8	600	chc52520000470034001.tif		2011-04-21	2011-04-21	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5252/id/1178	1178	1179.jp2	/chc5252/image/1179.jp2
Vista general de La Habana	Panoramic view of Havana				Written on front: "Vista general de La Habana"																						chc5252000047		chc52520000470035001					image/tiff	99152800 Bytes	6306	5240	1313648688	RGB	8	600	chc52520000470035001.tif		2011-04-21	2011-04-21	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5252/id/1179	1179	1180.jp2	/chc5252/image/1180.jp2
Nicolás Villa y Plasencia, son of Mrs. Nicolasa					Written on front: "Nicolás Villa y Plasencia (hijo de Doña Nicolasa)																						chc5252000047		chc52520000470036001					image/tiff	100558824 Bytes	5166	6487	1953037401	RGB	8	600	chc52520000470036001.tif		2011-04-21	2011-04-21	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5252/id/1180	1180	1181.jp2	/chc5252/image/1181.jp2
Casa Villa, Habana	Villa house, Havana				Written on front: "Casa Villa, Habana"																						chc5252000047		chc52520000470037001					image/tiff	100026936 Bytes	5181	6434	4132963724	RGB	8	600	chc52520000470037001.tif		2011-04-21	2011-04-21	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5252/id/1181	1181	1182.jp2	/chc5252/image/1182.jp2
Scene at Real street, Mariel					Written on front: "Mariel Calle Real"																						chc5252000047		chc52520000470038001					image/tiff	105898184 Bytes	6640	5315	2271768561	RGB	8	600	chc52520000470038001.tif		2011-04-21	2011-04-21	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5252/id/1182	1182	1183.jp2	/chc5252/image/1183.jp2
Page 39																											chc5252000047		chc52520000470039001					image/tiff	110304332 Bytes	6848	5368	3807897211	RGB	8	600	chc52520000470039001.tif		2011-04-21	2011-04-21	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5252/id/1183	1183	1184.jp2	/chc5252/image/1184.jp2
Nicolasa Plasencia de Villa Album						Mariel (Cuba); Havana (Cuba); Stores & shops -- 1860-1870; Lighthouses; Church buildings; Warehouses; Customhouses; Libraries; Grocery stores; Retail stores; Drinking fountains; Soldiers	Photograph albums; Photographs		1867	1860-1870	Havana (Cuba)	1 album	spa		University of Miami Libraries. Cuban Heritage Collection.	Tom Pohrt Photograph Collection	CHC5252		Box No. 6			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html		chc5252000047	Image		2010-10-09				image/tiff										2011-05-02	2011-05-02	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5252/id/1184	1184	1185.cpd	/chc5252/image/1185.cpd
Woman wearing a victorian dress																											chc5252000004		chc52520000040001001					image/tiff	33573024 Bytes	3006	3720	1210316721	RGB	8	600	chc52520000040001001.tif		2011-04-21	2011-04-21	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5252/id/1185	1185	1186.jp2	/chc5252/image/1186.jp2
Union case (back)																											chc5252000004		chc52520000040002001					image/tiff	34279288 Bytes	3040	3756	1683044573	RGB	8	600	chc52520000040002001.tif		2011-04-21	2011-04-21	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5252/id/1186	1186	1187.jp2	/chc5252/image/1187.jp2
Union case with ambrotype of woman wearing a victorian dress					Woman's jewelry is enhanced with gold ink	Photography of women	Portrait photographs; Ambrotypes; Union cases			1840-1850	Cuba	1 b&w photograph: ambrotype; 15.1 x 11.9 cm.			University of Miami Libraries. Cuban Heritage Collection.	Tom Pohrt Photograph Collection	CHC5252		Box No. 4			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html		chc5252000004	Image		2010-10-09				image/tiff										2011-04-21	2011-04-21	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5252/id/1187	1187	1188.cpd	/chc5252/image/1188.cpd
Union case (front)																											chc5252000003		chc52520000030001001					image/tiff	21279508 Bytes	2400	2952	985167153	RGB	8	600	chc52520000030001001.tif		2011-04-21	2011-04-21	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5252/id/1188	1188	1189.jp2	/chc5252/image/1189.jp2
Cecilia Gamba and her infant son Alonso Alvarez de la Campa y Gamba																											chc5252000003		chc52520000030002001					image/tiff	40186340 Bytes	4594	2914	2961009884	RGB	8	600	chc52520000030002001.tif		2011-04-21	2011-04-21	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5252/id/1189	1189	1190.jp2	/chc5252/image/1190.jp2
Union case (back)																											chc5252000003		chc52520000030003001					image/tiff	20988244 Bytes	2384	2931	807836183	RGB	8	600	chc52520000030003001.tif		2011-04-21	2011-04-21	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5252/id/1190	1190	1191.jp2	/chc5252/image/1191.jp2
Union case with ambrotype of Cecilia Gamba and her infant son Alonso Alvarez de la Campa y Gamba					Written on a piece of paper: "Cecilia Gamba, Alonso Y.A. de la Campa y Gamba"	Ambrotypes -- 1850-1860; Mother and child	Portrait photographs; Ambrotypes; Union cases			1850-1860	Cuba	1 b&w photograph: ambrotype; 11.8 x 9.2 cm.	spa		University of Miami Libraries. Cuban Heritage Collection.	Tom Pohrt Photograph Collection	CHC5252		Box No. 4			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html		chc5252000003	Image		2010-10-09				image/tiff										2011-04-21	2011-04-21	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5252/id/1191	1191	1192.cpd	/chc5252/image/1192.cpd
Old man with eyeglasses																											chc5252000008		chc52520000080001001					image/tiff	28776120 Bytes	4044	2370	1485406158	RGB	8	600	chc52520000080001001.tif		2011-04-21	2011-04-21	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5252/id/1192	1192	1193.jp2	/chc5252/image/1193.jp2
Union case (back)																											chc5252000008		chc52520000080002001					image/tiff	15123516 Bytes	2140	2352	143192629	RGB	8	600	chc52520000080002001.tif		2011-04-21	2011-04-21	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5252/id/1193	1193	1194.jp2	/chc5252/image/1194.jp2
Union case with ambrotype of old man with eyeglasses						Portrait photography	Portrait photographs; Ambrotypes; Union cases			1840-1850	Cuba	1 b&w photograph: ambrotype; 9.4 x 8.1 cm.			University of Miami Libraries. Cuban Heritage Collection.	Tom Pohrt Photograph Collection	CHC5252		Box No. 4			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html		chc5252000008	Image		2010-10-09				image/tiff										2011-04-21	2011-04-21	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5252/id/1194	1194	1195.cpd	/chc5252/image/1195.cpd
Union case (front)																											chc5252000001		chc52520000010001001					image/tiff	35182684 Bytes	3030	3868	4216759789	RGB	8	600	chc52520000010001001.tif		2011-04-21	2011-04-21	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5252/id/1195	1195	1196.jp2	/chc5252/image/1196.jp2
Man and a little girl																											chc5252000001		chc52520000010002001					image/tiff	66621348 Bytes	5904	3760	3677004794	RGB	8	600	chc52520000010002001.tif		2011-04-21	2011-04-21	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5252/id/1196	1196	1197.jp2	/chc5252/image/1197.jp2
