Title	Translated title	Creator	Contributors	Summary	Note	Subject	Genre	Publisher	Date	Coverage Temporal	Coverage Spatial	Physical description	Language	Web Site	Repository	Collection Title	Collection No.	Series	Container	Donor	Provenance	Editor	Attention	Rights	Copyright	Object ID	Upload ID	Digital ID	Type	Date Digital	Format	Hardware	Software	Directory	File Size	Width	Height	Checksum	Color space	BitDepth	Resolution	Archive	OCLC number	Date created	Date modified	Reference URL	CONTENTdm number	CONTENTdm file name	CONTENTdm file path
Amsterdam Theatre		Bolton, Theodore, b. 1889			Written on front: "Theater Amsterdam May 1932"	Drawing, American -- 20th century; Pencil drawing, American; Pencil drawing -- 20th century; Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States; Illustrators -- United States; Identified theaters; Theaters; New Amsterdam Theatre (New York, New York); New York (New York)	Sketches		1932-05	1930-1940	New York (New York)	1 sketch	eng		University of Miami Libraries. Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 7; Folder No. 10; Folder Title: Identified theaters			JL			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340001210001001	image		image/tiff				38352960 Bytes	3288	1943	944266037	RGB	16	240	asm00340001210001001.tif		2011-09-26	2011-10-03	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/32	32	33.jp2	/asm0034/image/33.jp2
Iolanthe		Bolton, Theodore, b. 1889			Written on front: "Th. Bolton"; "IOLANTHE"; "July 22 1930"	Drawing, American -- 20th century; Pencil drawing, American; Pencil drawing -- 20th century; Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States; Illustrators -- United States; Miscellaneous theaters; Theaters; Operas -- Performances	Sketches		1930-07-22	1930-1940		1 sketch	eng		University of Miami Libraries. Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 8; Folder No. 1; Folder Title: Miscellaneous theaters			JL			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340002000001001	image		image/tiff				37271300 Bytes	1902	3264	1989457595	RGB	16	240	asm00340002000001001.tif		2011-09-26	2011-10-03	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/33	33	99.jp2	/asm0034/image/99.jp2
Sketch of theater interior and audience		Bolton, Theodore, b. 1889			Written on front: "May 30 1930"; "T. Bolton"	Drawing, American -- 20th century; Pencil drawing, American; Pencil drawing -- 20th century; Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States; Illustrators -- United States; Miscellaneous theaters; Theaters; Theater audiences	Sketches		1930-05-30	1930-1940		1 sketch	eng		University of Miami Libraries. Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 8; Folder No. 1; Folder Title: Miscellaneous theaters			JL			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340001990001001	image		image/tiff				37272694 Bytes	1902	3264	3820590178	RGB	16	240	asm00340001990001001.tif		2011-09-26	2011-10-03	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/34	34	30.jp2	/asm0034/image/30.jp2
Lowe's Lexington Theatre		Bolton, Theodore, b. 1889			Written on front: "Sept 6 1932"; "Lowe's Lexington"; "yellow __ dark"; "yellow he"; "red"; "dark red"	Drawing, American -- 20th century; Pencil drawing, American; Pencil drawing -- 20th century; Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States; Illustrators -- United States; Miscellaneous theaters; Theaters; Loew's Lexington Theatre (New York, New York); New York (New York)	Sketches		1932-09-06	1930-1940	New York (New York)	1 sketch	eng		University of Miami Libraries. Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 8; Folder No. 1; Folder Title: Miscellaneous theaters			JL			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340002220001001	image		image/tiff				34902598 Bytes	2986	1947	145961931	RGB	16	240	asm00340002220001001.tif		2011-09-26	2011-10-03	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/35	35	15.jp2	/asm0034/image/15.jp2
Empty seats in a theater		Bolton, Theodore, b. 1889			Written on front: "T. Bolton 1929"	Drawing, American -- 20th century; Pencil drawing, American; Pencil drawing -- 20th century; Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States; Illustrators -- United States; Miscellaneous theaters; Theaters	Sketches		1929	1920-1930		1 sketch	eng		University of Miami Libraries. Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 8; Folder No. 1; Folder Title: Miscellaneous theaters			JL			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340001950001001	image		image/tiff				37110144 Bytes	1902	3250	49917977	RGB	16	240	asm00340001950001001.tif		2011-09-26	2011-10-03	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/36	36	47.jp2	/asm0034/image/47.jp2
Erlanger Theatre		Bolton, Theodore, b. 1889			Written on front: "West 45th Erlanger Theater June 12, 1931"	Drawing, American -- 20th century; Pencil drawing, American; Pencil drawing -- 20th century; Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States; Illustrators -- United States; Identified theaters; Theaters; Saint James Theatre (New York, New York : Forty-fourth Street); Erlanger's Theatre (New York, New York : Forty-fourth Street); New York (New York)	Sketches		1931-06-12	1930-1940	New York (New York)	1 sketch	eng		University of Miami Libraries. Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 7; Folder No. 10; Folder Title: Identified theaters			JL			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340001130001001	image		image/tiff				46188324 Bytes	2181	3528	1135959462	RGB	16	240	asm00340001130001001.tif		2011-09-26	2011-10-03	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/37	37	97.jp2	/asm0034/image/97.jp2
Seated woman in skirt		Bolton, Theodore, b. 1889				Drawing, American -- 20th century; Pencil drawing, American; Pencil drawing -- 20th century; Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States; Illustrators -- United States; Miscellaneous people	Sketches					1 sketch	eng		University of Miami Libraries. Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 7; Folder No. 14; Folder Title: Miscellaneous people			JL			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340001300001001	image		image/tiff				37228800 Bytes	1917	3235	3934440533	RGB	16	240	asm00340001300001001.tif		2011-09-26	2011-10-03	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/38	38	64.jp2	/asm0034/image/64.jp2
View of theater interior		Bolton, Theodore, b. 1889			Written on front: "June 1932"	Drawing, American -- 20th century; Pencil drawing, American; Pencil drawing -- 20th century; Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States; Illustrators -- United States; Miscellaneous theaters; Theaters	Sketches		1932-06	1930-1940		1 sketch	eng		University of Miami Libraries. Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 8; Folder No. 1; Folder Title: Miscellaneous theaters			JL			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340002190001001	image		image/tiff				37119220 Bytes	3249	1903	2186836084	RGB	16	240	asm00340002190001001.tif		2011-09-26	2011-10-03	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/39	39	28.jp2	/asm0034/image/28.jp2
Couple watching a performance		Bolton, Theodore, b. 1889			Written on front: "July 1931"; "T. Bolton"	Drawing, American -- 20th century; Pencil drawing, American; Pencil drawing -- 20th century; Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States; Illustrators -- United States; Miscellaneous theaters; Theaters; Theater audiences	Sketches		1931-07	1930-1940		1 sketch	eng		University of Miami Libraries. Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 8; Folder No. 1; Folder Title: Miscellaneous theaters			JL			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340002120001001	image		image/tiff				37856470 Bytes	3264	1932	3190736185	RGB	16	240	asm00340002120001001.tif		2011-09-26	2011-10-03	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/40	40	80.jp2	/asm0034/image/80.jp2
Mother and daughter		Bolton, Theodore, b. 1889				Drawing, American -- 20th century; Pencil drawing, American; Pencil drawing -- 20th century; Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States; Illustrators -- United States; Miscellaneous people; Mothers and daughters	Sketches					1 sketch	eng		University of Miami Libraries. Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 7; Folder No. 14; Folder Title: Miscellaneous people			JL			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340001310001001	image		image/tiff				35861974 Bytes	2020	2957	1695387662	RGB	16	240	asm00340001310001001.tif		2011-09-26	2011-10-03	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/41	41	36.jp2	/asm0034/image/36.jp2
Man sitting at table		Bolton, Theodore, b. 1889			Written on front: "Dec 1929"	Drawing, American -- 20th century; Pencil drawing, American; Pencil drawing -- 20th century; Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States; Illustrators -- United States; Miscellaneous people	Sketches		1929-12	1920-1930		1 sketch	eng		University of Miami Libraries. Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 7; Folder No. 14; Folder Title: Miscellaneous people			JL			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340001450001001	image		image/tiff				37789616 Bytes	3308	1903	1169259901	RGB	16	240	asm00340001450001001.tif		2011-09-26	2011-10-03	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/42	42	1.jp2	/asm0034/image/1.jp2
Profile sketch of a young woman		Bolton, Theodore, b. 1889			Written on front: "T. Bolton"; "Nov 1929"	Drawing, American -- 20th century; Pencil drawing, American; Pencil drawing -- 20th century; Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States; Illustrators -- United States; Miscellaneous people; Portrait drawing	Sketches		1929-11	1920-1930		1 sketch	eng		University of Miami Libraries. Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 7; Folder No. 14; Folder Title: Miscellaneous people			JL			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340001430001001	image		image/tiff				36544646 Bytes	1990	3059	3332942070	RGB	16	240	asm00340001430001001.tif		2011-09-26	2011-10-03	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/43	43	86.jp2	/asm0034/image/86.jp2
Theater audiences in front seats		Bolton, Theodore, b. 1889			Written on front: "Oct 2 1931"; "T. Bolton"	Drawing, American -- 20th century; Pencil drawing, American; Pencil drawing -- 20th century; Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States; Illustrators -- United States; Miscellaneous theaters; Theaters; Theater audiences	Sketches		1931-10-02	1930-1940		1 sketch	eng		University of Miami Libraries. Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 8; Folder No. 1; Folder Title: Miscellaneous theaters			JL			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340002150001001	image		image/tiff				39180746 Bytes	3278	1991	549094327	RGB	16	240	asm00340002150001001.tif		2011-09-26	2011-10-03	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/44	44	38.jp2	/asm0034/image/38.jp2
Young woman walking toward a man		Bolton, Theodore, b. 1889			Written on front: "Aug 1930"	Drawing, American -- 20th century; Pencil drawing, American; Pencil drawing -- 20th century; Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States; Illustrators -- United States; Miscellaneous people	Sketches		1930-08	1930-1940		1 sketch	eng		University of Miami Libraries. Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 7; Folder No. 14; Folder Title: Miscellaneous people			JL			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340001680001001	image		image/tiff				37563616 Bytes	1917	3264	3539724384	RGB	16	240	asm00340001680001001.tif		2011-09-26	2011-10-03	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/45	45	102.jp2	/asm0034/image/102.jp2
Coconut Grove		Bolton, Theodore, b. 1889			Written on front: "Coconut Grove, Sep, 1930"; "T. Bolton"	Drawing, American -- 20th century; Pencil drawing, American; Pencil drawing -- 20th century; Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States; Illustrators -- United States; Miami (Florida); Coconut Grove (Miami, Florida)	Sketches		1930-09	1930-1940	Coconut Grove (Miami, Florida)	1 sketch	eng		University of Miami Libraries. Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 7; Folder No. 12; Folder Title: Miami			JL			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340001260001001	image		image/tiff				37404642 Bytes	3255	1914	4150751126	RGB	16	240	asm00340001260001001.tif		2011-09-26	2011-10-03	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/46	46	11.jp2	/asm0034/image/11.jp2
Group of people playing cards		Bolton, Theodore, b. 1889			Written on front: "March 1930"; "Th. Bolton"	Drawing, American -- 20th century; Pencil drawing, American; Pencil drawing -- 20th century; Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States; Illustrators -- United States; Miscellaneous people; Card players	Sketches		1930-03	1930-1940		1 sketch	eng		University of Miami Libraries. Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 7; Folder No. 14; Folder Title: Miscellaneous people			JL			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340001490001001	image		image/tiff				37859126 Bytes	3264	1932	3961274	RGB	16	240	asm00340001490001001.tif		2011-09-26	2011-10-03	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/47	47	93.jp2	/asm0034/image/93.jp2
Sketch of a man		Bolton, Theodore, b. 1889				Drawing, American -- 20th century; Pencil drawing, American; Pencil drawing -- 20th century; Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States; Illustrators -- United States; Miscellaneous people	Sketches					1 sketch	eng		University of Miami Libraries. Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 7; Folder No. 14; Folder Title: Miscellaneous people			JL			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340001350001001	image		image/tiff				36937094 Bytes	1902	3235	2674542975	RGB	16	240	asm00340001350001001.tif		2011-09-26	2011-10-03	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/48	48	35.jp2	/asm0034/image/35.jp2
