Title	Translated title	Creator	Contributors	Summary	Note	Subject	Genre	Publisher	Date	Coverage Temporal	Coverage Spatial	Physical description	Language	Web Site	Repository	Collection Title	Collection No.	Series	Container	Donor	Provenance	Editor	Attention	Rights	Copyright	Upload ID	Object ID	Type	Date Digital	Hardware	Software	Directory	Digital ID	Format	File Size	Width	Height	Checksum	Color space	BitDepth	Resolution	Archive	OCLC number	Date created	Date modified	Reference URL	CONTENTdm number	CONTENTdm file name	CONTENTdm file path
Members of Commercial Club of Chicago boarding a train in Matanzas, Cuba		Batcheller, Robert T.		Snapshots taken on trip of the Commercial Club of Chicago to Cuba in February 1905, by Robert T. Batcheller. 10, Matanzas, Feb. 4, Group at train.	Written on verso: "10"	Commercial Club of Chicago; Railroads; Matanzas (Cuba)	Photographs		1905-02-04	1900-1910	Matanzas (Cuba)	1 b&w photograph; 9.4 x 11.8 cm			University of Miami Libraries. Cuban Heritage Collection.	Ramiro A. Fernández Collection	CHC5260		Box No. 3; Folder No. 3; Folder Title: Photographs; Folder Date: 1905						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2012-04-05				chc52600001500001001	image/tiff	19061852 Bytes	2837	2237	1397692351	RGB	8	600	chc52600001500001001.tif		2012-04-05	2012-04-06	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/33	33	36.jp2	/chc5260/image/36.jp2
Driver passing a curve surrounded by natural walls					Written on front: "588"; This type of walls are known in Cuba as "Paredones"	Automobiles; Walls; Cuba	Photographs				Cuba	1 b&w photograph; 25.4 x 20.3 cm			University of Miami Libraries. Cuban Heritage Collection.	Ramiro A. Fernández Collection	CHC5260		Box No. 3; Folder No. 10; Folder Title: Photographs: Cuba: Countryside; Folder Date: n.d.						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2012-04-05				chc52600003300001001	image/tiff	88829956 Bytes	4879	6067	1788170222	RGB	8	600	chc52600003300001001.tif		2012-04-05	2012-04-06	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/34	34	1.jp2	/chc5260/image/1.jp2
Interior view of a Cuban house in Havana					Written on front: "596. Cuban bedroom"	Dwellings; Bedroom furniture; Havana (Cuba)	Albumen prints; Photographs		1899	1890-1900	Havana (Cuba)	1 b&w photograph; 20.3 x 25.5 cm	eng		University of Miami Libraries. Cuban Heritage Collection.	Ramiro A. Fernández Collection	CHC5260		Box No. 2; Folder No. 5; Folder Title: Albumen Prints: Havana; Folder Date: 1899-1900						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2012-04-05				chc52600000500001001	image/tiff	90944036 Bytes	6145	4932	2608240172	RGB	8	600	chc52600000500001001.tif		2012-04-05	2012-04-06	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/35	35	86.jp2	/chc5260/image/86.jp2
View of the Yumurí Valley in Matanzas, Cuba					Written on front: "Yumuri, - looking down the Trail, Cuba"	Valleys -- Cuba; Matanzas (Cuba)	Stereographs	Strohmeyer & Wyman Publishers	1899	1890-1900	Matanzas (Cuba)	1 b&w photograph; 9 x 18 cm	eng		University of Miami Libraries. Cuban Heritage Collection.	Ramiro A. Fernández Collection	CHC5260		Box No. 4; Folder No. 2; Folder Title: Stereographs: Strohmeyer & Wyman; Folder Date: 1899						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2012-04-05				chc52600003900001001	image/tiff	26988496 Bytes	4248	2116	3392955688	RGB	8	600	chc52600003900001001.tif		2012-04-05	2012-04-06	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/36	36	38.jp2	/chc5260/image/38.jp2
Entrance to Colón Cemetery in Havana, Cuba						Cementerio de Colón (Havana, Cuba)	Photographs				Havana (Cuba)	1 b&w photograph; 19.5 x 24.7 cm			University of Miami Libraries. Cuban Heritage Collection.	Ramiro A. Fernández Collection	CHC5260		Box No. 3; Folder No. 1; Folder Title: Photographs: Havana; Folder Date: 1930, n.d.						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2012-04-05				chc52600000720001001	image/tiff	84368620 Bytes	5973	4707	2451243079	RGB	8	600	chc52600000720001001.tif		2012-04-05	2012-04-06	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/37	37	11.jp2	/chc5260/image/11.jp2
View of Royal Palm Trees, Cuba					Written on verso: "558. Picturesque Cuba. Royal Palm Trees"	Palms -- Cuba	Albumen prints; Photographs				Cuba	1 b&w photograph; 26 x 32.3 cm	eng		University of Miami Libraries. Cuban Heritage Collection.	Ramiro A. Fernández Collection	CHC5260		Box No. 1; Folder No. 1; Folder Title: Albumen Prints; Folder Date: n.d., 1893						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2012-04-05				chc52600000060001001	image/tiff	73757188 Bytes	5535	4440	3290699234	RGB	8	300	chc52600000060001001.tif		2012-04-05	2012-04-06	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/38	38	93.jp2	/chc5260/image/93.jp2
Public attending a horse race at the Oriental Park Race Track in Marianao, Cuba					Written on front: "28570"; Written on verso: "Havana - The Oriental Race Track at Marianao. The racing season lasts one hundred days"	Horse racing; Racetracks (Horse racing); Marianao (Cuba)	Photographs			1910-1920	Marianao (Cuba)	1 b&w photograph; 11.7 x 17 cm	eng		University of Miami Libraries. Cuban Heritage Collection.	Ramiro A. Fernández Collection	CHC5260		Box No. 3; Folder No. 9; Folder Title: Photographs: Oriental Race Track, Marianao; Folder Date: 1910s						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2012-04-05				chc52600003250001001	image/tiff	34445260 Bytes	4067	2821	3622175738	RGB	8	600	chc52600003250001001.tif		2012-04-05	2012-04-06	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/39	39	35.jp2	/chc5260/image/35.jp2
Partial view of Cathedral of Havana in Havana, Cuba						Catedral de La Habana; Havana (Cuba)	Photographs				Havana (Cuba)	1 b&w photograph; 9.8 x 7.3 cm			University of Miami Libraries. Cuban Heritage Collection.	Ramiro A. Fernández Collection	CHC5260		Box No. 3; Folder No. 4; Folder Title: Photographs: Havana and outskirts; Folder Date: 1800s-1900s						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2012-04-05				chc52600001610001001	image/tiff	12697756 Bytes	1778	2376	1640605344	RGB	8	600	chc52600001610001001.tif		2012-04-05	2012-04-06	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/40	40	85.jp2	/chc5260/image/85.jp2
Visitors around the cannons area of La Cabaña Fortress or El Morro Castle, Havana, Cuba						Cannons; Forts and fortifications; Castillo del Morro (Havana, Cuba); Havana (Cuba)	Photographs				Havana (Cuba)	1 b&w photograph; 7.5 x 10 cm			University of Miami Libraries. Cuban Heritage Collection.	Ramiro A. Fernández Collection	CHC5260		Box No. 3; Folder No. 4; Folder Title: Photographs: Havana and outskirts; Folder Date: 1800s-1900s						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2012-04-05				chc52600001790001001	image/tiff	13195828 Bytes	2441	1799	2438266193	RGB	8	600	chc52600001790001001.tif		2012-04-05	2012-04-06	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/41	41	51.jp2	/chc5260/image/51.jp2
View of a oxen cart transporting palm leaves						Oxen; Carts and wagons; Cuba	Albumen prints; Photographs				Cuba	1 b&w photograph; 10.4 x 12.7 cm			University of Miami Libraries. Cuban Heritage Collection.	Ramiro A. Fernández Collection	CHC5260		Box No. 2; Folder No. 1; Folder Title: Albumen Prints; Folder Date: n.d.						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2012-04-05				chc52600000300001001	image/tiff	23525880 Bytes	3109	2520	1361387277	RGB	8	600	chc52600000300001001.tif		2012-04-05	2012-04-06	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/42	42	72.jp2	/chc5260/image/72.jp2
Facade of a house in Havana, Cuba						Dwellings; Facades; Havana (Cuba)	Photographs				Havana (Cuba)	1 b&w photograph; 7.5 x 10.1 cm			University of Miami Libraries. Cuban Heritage Collection.	Ramiro A. Fernández Collection	CHC5260		Box No. 3; Folder No. 4; Folder Title: Photographs: Havana and outskirts; Folder Date: 1800s-1900s						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2012-04-05				chc52600002040001001	image/tiff	13302188 Bytes	2436	1817	1672369125	RGB	8	600	chc52600002040001001.tif		2012-04-05	2012-04-06	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/43	43	39.jp2	/chc5260/image/39.jp2
View of a busy street in Matanzas, Cuba					Written on front: "6747"; Written on verso: "Cuba. Matanzas. One of the principal streets"	Streets -- Cuba -- Matanzas; Carriages and carts; Buildings; Matanzas (Cuba)	Photographs				Matanzas (Cuba)	1 b&w photograph; 19.3 x 24 cm	eng		University of Miami Libraries. Cuban Heritage Collection.	Ramiro A. Fernández Collection	CHC5260		Box No. 3; Folder No. 8; Folder Title: Photographs: Camaguey and Matanzas; Folder Date: n.d., 1912						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2012-04-05				chc52600003130001001	image/tiff	81001956 Bytes	5743	4700	648291410	RGB	8	600	chc52600003130001001.tif		2012-04-05	2012-04-06	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/44	44	9.jp2	/chc5260/image/9.jp2
Interior view of Gran Casino Nacional, Marianao, Cuba					Written on front: "P 15012"	Casinos; Marianao (Cuba); Havana (Cuba)	Photographs				Marianao (Cuba)	1 b&w photograph; 20.4 x 25.5 cm			University of Miami Libraries. Cuban Heritage Collection.	Ramiro A. Fernández Collection	CHC5260		Box No. 3; Folder No. 1; Folder Title: Photographs: Havana; Folder Date: 1930, n.d.						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2012-04-05				chc52600000800001001	image/tiff	90995912 Bytes	6151	4930	3517542693	RGB	8	600	chc52600000800001001.tif		2012-04-05	2012-04-06	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/45	45	3.jp2	/chc5260/image/3.jp2
Oxen cart loaded with sugarcanes in Matanzas, Cuba					Written on verso: "Loading Sugar Cane, Cuba, 1905"	Oxen; Carts and wagons; Sugar plantations; Matanzas (Cuba)	Albumen prints; Photographs		1905	1900-1910	Matanzas (Cuba)	1 b&w photograph; 17.6 x 22.8 cm	eng		University of Miami Libraries. Cuban Heritage Collection.	Ramiro A. Fernández Collection	CHC5260		Box No. 2; Folder No. 6; Folder Title: Albumen Prints: Matanzas and Havana; Folder Date: 1905						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2012-04-05				chc52600000570001001	image/tiff	70639076 Bytes	5505	4276	1737706036	RGB	8	600	chc52600000570001001.tif		2012-04-05	2012-04-06	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/46	46	43.jp2	/chc5260/image/43.jp2
Entrance of a house in Havana, Cuba						Dwellings; Havana (Cuba)	Photographs				Havana (Cuba)	1 b&w photograph; 9.5 x 7.4 cm			University of Miami Libraries. Cuban Heritage Collection.	Ramiro A. Fernández Collection	CHC5260		Box No. 3; Folder No. 4; Folder Title: Photographs: Havana and outskirts; Folder Date: 1800s-1900s						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2012-04-05				chc52600001710001001	image/tiff	12191288 Bytes	1794	2261	3780429057	RGB	8	600	chc52600001710001001.tif		2012-04-05	2012-04-06	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/47	47	10.jp2	/chc5260/image/10.jp2
Lateral view of Paseo del Prado in Havana, Cuba					Written on verso: "Paseo del Prado"	Parks -- Cuba -- Havana; Cuba -- Buildings, structures, etc.; Streets; Havana (Cuba); Panoramic views	Photographs				Havana (Cuba)	1 b&w photograph; 19 x 24.1 cm	spa		University of Miami Libraries. Cuban Heritage Collection.	Ramiro A. Fernández Collection	CHC5260		Box No. 3; Folder No. 1; Folder Title: Photographs: Havana; Folder Date: 1930, n.d.						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2012-04-05				chc52600000860001001	image/tiff	79139276 Bytes	5768	4572	3507470686	RGB	8	600	chc52600000860001001.tif		2012-04-05	2012-04-06	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/48	48	44.jp2	/chc5260/image/44.jp2
Cars passing by an avenue of palms						Automobiles; Palms -- Cuba; Cuba	Photographs				Cuba	1 b&w photograph; 12.6 x 17.7 cm			University of Miami Libraries. Cuban Heritage Collection.	Ramiro A. Fernández Collection	CHC5260		Box No. 3; Folder No. 2; Folder Title: Photographs; Folder Date: n.d.						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2012-04-05				chc52600000970001001	image/tiff	38833120 Bytes	4254	3041	3229806308	RGB	8	600	chc52600000970001001.tif		2012-04-05	2012-04-06	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/49	49	92.jp2	/chc5260/image/92.jp2
View of a motorcycle on a curve during auto race on the streets of Havana						Motorcycles; Automobile racing; Streets -- Cuba -- Havana	Photographs		1957-10-10	1950-1960	Havana (Cuba)	1 b&w photograph; 9 x 12.4 cm			University of Miami Libraries. Cuban Heritage Collection.	Ramiro A. Fernández Collection	CHC5260		Box No. 3; Folder No. 6; Folder Title: Photographs: Havana: Automobile race; Folder Date: 1957						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2012-04-05				chc52600002870001001	image/tiff	19878664 Bytes	3025	2188	729241635	RGB	8	600	chc52600002870001001.tif		2012-04-05	2012-04-06	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/50	50	59.jp2	/chc5260/image/59.jp2
Car number 38 during auto race on the streets of Havana						Automobiles; Automobile racing; Streets -- Cuba -- Havana	Photographs		1957-10-10	1950-1960	Havana (Cuba)	1 b&w photograph; 9 x 12.5 cm			University of Miami Libraries. Cuban Heritage Collection.	Ramiro A. Fernández Collection	CHC5260		Box No. 3; Folder No. 6; Folder Title: Photographs: Havana: Automobile race; Folder Date: 1957						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2012-04-05				chc52600002850001001	image/tiff	20229224 Bytes	3011	2237	365879148	RGB	8	600	chc52600002850001001.tif		2012-04-05	2012-04-06	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/51	51	61.jp2	/chc5260/image/61.jp2
Street scene in Havana, Cuba						Streets -- Cuba -- Havana; Horse-drawn vehicles; Carriages and carts; Havana (Cuba)	Photographs				Havana (Cuba)	1 b&w photograph; 7.5 x 9.8 cm			University of Miami Libraries. Cuban Heritage Collection.	Ramiro A. Fernández Collection	CHC5260		Box No. 3; Folder No. 4; Folder Title: Photographs: Havana and outskirts; Folder Date: 1800s-1900s						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2012-04-05				chc52600002100001001	image/tiff	12739888 Bytes	2364	1793	2324333951	RGB	8	600	chc52600002100001001.tif		2012-04-05	2012-04-06	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/52	52	79.jp2	/chc5260/image/79.jp2
View of cannons of La Cabaña Fortress, Havana, Cuba					Written on front: "3706"; Written on verso: "Cuba. Havana. Twelve guns on the walls of Cabañas"	Forts and fortifications; Cannons; Havana (Cuba)	Photographs				Havana (Cuba)	1 b&w photograph; 19.3 x 24.1 cm	eng		University of Miami Libraries. Cuban Heritage Collection.	Ramiro A. Fernández Collection	CHC5260		Box No. 3; Folder No. 1; Folder Title: Photographs: Havana; Folder Date: 1930, n.d.						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2012-04-05				chc52600000700001001	image/tiff	82658660 Bytes	5771	4773	3800704617	RGB	8	600	chc52600000700001001.tif		2012-04-05	2012-04-06	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/53	53	5.jp2	/chc5260/image/5.jp2
View of the golf course of Havana Country Club					Written on verso: "On the course of the fashionable Havana Country Club, Havana, Cuba, goes beneath the palms all winter attracts thousands of Americans to this __ annually"	Country clubs; Golf courses; Havana (Cuba)	Photographs				Havana (Cuba)	1 b&w photograph; 19.7 x 24.8 cm	eng		University of Miami Libraries. Cuban Heritage Collection.	Ramiro A. Fernández Collection	CHC5260		Box No. 3; Folder No. 1; Folder Title: Photographs: Havana; Folder Date: 1930, n.d.						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2012-04-05				chc52600000660001001	image/tiff	83851964 Bytes	5958	4690	2917569430	RGB	8	600	chc52600000660001001.tif		2012-04-05	2012-04-06	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/54	54	82.jp2	/chc5260/image/82.jp2
Man pointing at a race car on a street in Havana						Automobiles; Automobile racing; Streets -- Cuba -- Havana	Photographs		1957-10-10	1950-1960	Havana (Cuba)	1 b&w photograph; 9 x 11.3 cm			University of Miami Libraries. Cuban Heritage Collection.	Ramiro A. Fernández Collection	CHC5260		Box No. 3; Folder No. 6; Folder Title: Photographs: Havana: Automobile race; Folder Date: 1957						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2012-04-05				chc52600002990001001	image/tiff	17754756 Bytes	2730	2165	671482192	RGB	8	600	chc52600002990001001.tif		2012-04-05	2012-04-06	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/55	55	91.jp2	/chc5260/image/91.jp2
View of railroad rails near Havana						Railroads; Railroad rails; Palms -- Cuba; Havana (Cuba)	Photographs				Havana (Cuba)	1 b&w photograph; 7.5 x 10.2 cm			University of Miami Libraries. Cuban Heritage Collection.	Ramiro A. Fernández Collection	CHC5260		Box No. 3; Folder No. 4; Folder Title: Photographs: Havana and outskirts; Folder Date: 1800s-1900s						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2012-04-05				chc52600002370001001	image/tiff	13218136 Bytes	2437	1805	832625878	RGB	8	600	chc52600002370001001.tif		2012-04-05	2012-04-06	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/56	56	77.jp2	/chc5260/image/77.jp2
View of a crowd in Central Park listening to President Gerardo Machado					Written on verso: "IW 54 - Cuba Havana, Part of the huge crowd listening to President Machado's address before the palace; Central Park"	Crowds; Machado y Morales, Gerardo, 1871-1939; Parks -- Cuba -- Havana	Photographs				Havana (Cuba)	1 b&w photograph; 20.7 x 25.5 cm	eng		University of Miami Libraries. Cuban Heritage Collection.	Ramiro A. Fernández Collection	CHC5260		Box No. 3; Folder No. 1; Folder Title: Photographs: Havana; Folder Date: 1930, n.d.						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2012-04-05				chc52600000680001001	image/tiff	91310176 Bytes	6111	4979	2533035429	RGB	8	600	chc52600000680001001.tif		2012-04-05	2012-04-06	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/57	57	62.jp2	/chc5260/image/62.jp2
