Title	Translated title	Creator	Contributors	Summary	Note	Subject	Genre	Publisher	Date	Coverage Temporal	Coverage Spatial	Physical description	Language	Web Site	Repository	Collection Title	Collection No.	Series	Container	Donor	Provenance	Editor	Attention	Rights	Copyright	Upload ID	Object ID	Type	Date Digital	Hardware	Software	Directory	Digital ID	Format	File Size	Width	Height	Checksum	Color space	BitDepth	Resolution	Archive	OCLC number	Date created	Date modified	Reference URL	CONTENTdm number	CONTENTdm file name	CONTENTdm file path
Page 34																											asm0567000012						asm05670000120034001		22587068 Bytes	2019	3725	2590602713	RGB	8	600	asm05670000120034001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/2597	2597	2696.jp2	/asm0567/image/2696.jp2
Page 35																											asm0567000012						asm05670000120035001		21973964 Bytes	1999	3660	3661556179	RGB	8	600	asm05670000120035001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/2598	2598	2697.jp2	/asm0567/image/2697.jp2
Page 36																											asm0567000012						asm05670000120036001		23350672 Bytes	2085	3729	3863340626	RGB	8	600	asm05670000120036001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/2599	2599	2698.jp2	/asm0567/image/2698.jp2
Page 37																											asm0567000012						asm05670000120037001		21888028 Bytes	1989	3664	981476480	RGB	8	600	asm05670000120037001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/2600	2600	2699.jp2	/asm0567/image/2699.jp2
Page 38																											asm0567000012						asm05670000120038001		23298732 Bytes	2076	3737	3267773147	RGB	8	600	asm05670000120038001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/2601	2601	2700.jp2	/asm0567/image/2700.jp2
Page 39																											asm0567000012						asm05670000120039001		23277152 Bytes	2073	3739	4240471387	RGB	8	600	asm05670000120039001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/2602	2602	2701.jp2	/asm0567/image/2701.jp2
Page 40																											asm0567000012						asm05670000120040001		24073112 Bytes	2152	3725	3570187126	RGB	8	600	asm05670000120040001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/2603	2603	2702.jp2	/asm0567/image/2702.jp2
Page 41																											asm0567000012						asm05670000120041001		22211752 Bytes	1998	3702	1101665218	RGB	8	600	asm05670000120041001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/2604	2604	2703.jp2	/asm0567/image/2703.jp2
Page 42																											asm0567000012						asm05670000120042001		23121592 Bytes	2091	3682	3025299358	RGB	8	600	asm05670000120042001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/2605	2605	2704.jp2	/asm0567/image/2704.jp2
Page 43																											asm0567000012						asm05670000120043001		21515724 Bytes	1932	3708	2668942302	RGB	8	600	asm05670000120043001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/2606	2606	2705.jp2	/asm0567/image/2705.jp2
Page 44																											asm0567000012						asm05670000120044001		23315816 Bytes	2098	3701	3762897368	RGB	8	600	asm05670000120044001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/2607	2607	2706.jp2	/asm0567/image/2706.jp2
Page 45																											asm0567000012						asm05670000120045001		21607196 Bytes	1956	3678	4218603668	RGB	8	600	asm05670000120045001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/2608	2608	2707.jp2	/asm0567/image/2707.jp2
Page 46																											asm0567000012						asm05670000120046001		23523732 Bytes	2113	3707	1036084563	RGB	8	600	asm05670000120046001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/2609	2609	2708.jp2	/asm0567/image/2708.jp2
Page 47																											asm0567000012						asm05670000120047001		21528752 Bytes	1962	3654	349494184	RGB	8	600	asm05670000120047001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/2610	2610	2709.jp2	/asm0567/image/2709.jp2
Page 48																											asm0567000012						asm05670000120048001		22696572 Bytes	2050	3687	1312986135	RGB	8	600	asm05670000120048001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/2611	2611	2710.jp2	/asm0567/image/2710.jp2
Page 49																											asm0567000012						asm05670000120049001		21143676 Bytes	1914	3678	1883182092	RGB	8	600	asm05670000120049001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/2612	2612	2711.jp2	/asm0567/image/2711.jp2
Page 50																											asm0567000012						asm05670000120050001		22513992 Bytes	2058	3643	2362379482	RGB	8	600	asm05670000120050001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/2613	2613	2712.jp2	/asm0567/image/2712.jp2
Page 51																											asm0567000012						asm05670000120051001		22061916 Bytes	2004	3666	3910498450	RGB	8	600	asm05670000120051001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/2614	2614	2713.jp2	/asm0567/image/2713.jp2
Page 52																											asm0567000012						asm05670000120052001		22064656 Bytes	1999	3675	3485609432	RGB	8	600	asm05670000120052001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/2615	2615	2714.jp2	/asm0567/image/2714.jp2
Page 53																											asm0567000012						asm05670000120053001		22070572 Bytes	1998	3678	2165166727	RGB	8	600	asm05670000120053001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/2616	2616	2715.jp2	/asm0567/image/2715.jp2
Page 54																											asm0567000012						asm05670000120054001		21919456 Bytes	2004	3642	2140035055	RGB	8	600	asm05670000120054001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/2617	2617	2716.jp2	/asm0567/image/2716.jp2
Page 55																											asm0567000012						asm05670000120055001		22405376 Bytes	2022	3690	2352246370	RGB	8	600	asm05670000120055001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/2618	2618	2717.jp2	/asm0567/image/2717.jp2
Page 56																											asm0567000012						asm05670000120056001		22029860 Bytes	2004	3660	2280501184	RGB	8	600	asm05670000120056001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/2619	2619	2718.jp2	/asm0567/image/2718.jp2
Page 57																											asm0567000012						asm05670000120057001		21802432 Bytes	1974	3678	3660401493	RGB	8	600	asm05670000120057001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/2620	2620	2719.jp2	/asm0567/image/2719.jp2
Page 58																											asm0567000012						asm05670000120058001		21708532 Bytes	1998	3618	2272054054	RGB	8	600	asm05670000120058001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/2621	2621	2720.jp2	/asm0567/image/2720.jp2
Page 59																											asm0567000012						asm05670000120059001		21870140 Bytes	1998	3645	1520486053	RGB	8	600	asm05670000120059001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/2622	2622	2721.jp2	/asm0567/image/2721.jp2
Page 60																											asm0567000012						asm05670000120060001		23100972 Bytes	2088	3684	3108347907	RGB	8	600	asm05670000120060001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/2623	2623	2722.jp2	/asm0567/image/2722.jp2
Page 61																											asm0567000012						asm05670000120061001		22584068 Bytes	2028	3708	2405264553	RGB	8	600	asm05670000120061001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/2624	2624	2723.jp2	/asm0567/image/2723.jp2
Page 62																											asm0567000012						asm05670000120062001		22898188 Bytes	2073	3678	3370307303	RGB	8	600	asm05670000120062001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/2625	2625	2724.jp2	/asm0567/image/2724.jp2
Page 63																											asm0567000012						asm05670000120063001		22724108 Bytes	2034	3720	3304421569	RGB	8	600	asm05670000120063001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/2626	2626	2725.jp2	/asm0567/image/2725.jp2
Page 64																											asm0567000012						asm05670000120064001		22801668 Bytes	2062	3682	816630022	RGB	8	600	asm05670000120064001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/2627	2627	2726.jp2	/asm0567/image/2726.jp2
Page 65																											asm0567000012						asm05670000120065001		22106608 Bytes	1998	3684	404879095	RGB	8	600	asm05670000120065001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/2628	2628	2727.jp2	/asm0567/image/2727.jp2
Page 66																											asm0567000012						asm05670000120066001		22376908 Bytes	2023	3683	2427892873	RGB	8	600	asm05670000120066001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/2629	2629	2728.jp2	/asm0567/image/2728.jp2
Page 67																											asm0567000012						asm05670000120067001		22438772 Bytes	2052	3641	2715739058	RGB	8	600	asm05670000120067001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/2630	2630	2729.jp2	/asm0567/image/2729.jp2
Page 68																											asm0567000012						asm05670000120068001		23256980 Bytes	2082	3720	4280623440	RGB	8	600	asm05670000120068001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/2631	2631	2730.jp2	/asm0567/image/2730.jp2
Page 69																											asm0567000012						asm05670000120069001		23747752 Bytes	2136	3702	3000684617	RGB	8	600	asm05670000120069001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/2632	2632	2731.jp2	/asm0567/image/2731.jp2
Page 70																											asm0567000012						asm05670000120070001		22176200 Bytes	2034	3630	202657046	RGB	8	600	asm05670000120070001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/2633	2633	2732.jp2	/asm0567/image/2732.jp2
Page 71																											asm0567000012						asm05670000120071001		23438396 Bytes	2098	3720	3325414764	RGB	8	600	asm05670000120071001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/2634	2634	2733.jp2	/asm0567/image/2733.jp2
Page 72																											asm0567000012						asm05670000120072001		22810188 Bytes	2040	3723	109895552	RGB	8	600	asm05670000120072001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/2635	2635	2734.jp2	/asm0567/image/2734.jp2
Page 73																											asm0567000012						asm05670000120073001		22626884 Bytes	2055	3666	1803873510	RGB	8	600	asm05670000120073001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/2636	2636	2735.jp2	/asm0567/image/2735.jp2
Page 74																											asm0567000012						asm05670000120074001		22876312 Bytes	2082	3659	3982293253	RGB	8	600	asm05670000120074001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/2637	2637	2736.jp2	/asm0567/image/2736.jp2
Page 75																											asm0567000012						asm05670000120075001		23418468 Bytes	2134	3654	1741645975	RGB	8	600	asm05670000120075001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/2638	2638	2737.jp2	/asm0567/image/2737.jp2
Page 76																											asm0567000012						asm05670000120076001		22728512 Bytes	2059	3676	3372293904	RGB	8	600	asm05670000120076001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/2639	2639	2738.jp2	/asm0567/image/2738.jp2
Page 77																											asm0567000012						asm05670000120077001		23201940 Bytes	2101	3677	235983716	RGB	8	600	asm05670000120077001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/2640	2640	2739.jp2	/asm0567/image/2739.jp2
Page 78																											asm0567000012						asm05670000120078001		23243480 Bytes	2094	3696	594606747	RGB	8	600	asm05670000120078001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/2641	2641	2740.jp2	/asm0567/image/2740.jp2
Page 79																											asm0567000012						asm05670000120079001		22453604 Bytes	2070	3612	4292212914	RGB	8	600	asm05670000120079001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/2642	2642	2741.jp2	/asm0567/image/2741.jp2
Page 80																											asm0567000012						asm05670000120080001		21622760 Bytes	2005	3591	3902890238	RGB	8	600	asm05670000120080001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/2643	2643	2742.jp2	/asm0567/image/2742.jp2
Page 81																											asm0567000012						asm05670000120081001		23307776 Bytes	2100	3696	1939381230	RGB	8	600	asm05670000120081001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/2644	2644	2743.jp2	/asm0567/image/2743.jp2
Page 82																											asm0567000012						asm05670000120082001		22882560 Bytes	2088	3649	2662196558	RGB	8	600	asm05670000120082001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/2645	2645	2744.jp2	/asm0567/image/2744.jp2
Page 83																											asm0567000012						asm05670000120083001		23211512 Bytes	2088	3702	14422225	RGB	8	600	asm05670000120083001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/2646	2646	2745.jp2	/asm0567/image/2745.jp2
Page 84																											asm0567000012						asm05670000120084001		23689144 Bytes	2121	3719	1123027787	RGB	8	600	asm05670000120084001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/2647	2647	2746.jp2	/asm0567/image/2746.jp2
Page 85																											asm0567000012						asm05670000120085001		24332544 Bytes	2154	3762	802124368	RGB	8	600	asm05670000120085001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/2648	2648	2747.jp2	/asm0567/image/2747.jp2
Page 86																											asm0567000012						asm05670000120086001		23858072 Bytes	2123	3742	445993419	RGB	8	600	asm05670000120086001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/2649	2649	2748.jp2	/asm0567/image/2748.jp2
Page 87																											asm0567000012						asm05670000120087001		23053880 Bytes	2053	3739	2349960500	RGB	8	600	asm05670000120087001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/2650	2650	2749.jp2	/asm0567/image/2749.jp2
Page 88																											asm0567000012						asm05670000120088001		23467600 Bytes	2088	3743	2651254280	RGB	8	600	asm05670000120088001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/2651	2651	2750.jp2	/asm0567/image/2750.jp2
Page 89																											asm0567000012						asm05670000120089001		23458892 Bytes	2117	3690	3858246432	RGB	8	600	asm05670000120089001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/2652	2652	2751.jp2	/asm0567/image/2751.jp2
Page 90																											asm0567000012						asm05670000120090001		23441128 Bytes	2103	3712	3657707164	RGB	8	600	asm05670000120090001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/2653	2653	2752.jp2	/asm0567/image/2752.jp2
Page 91																											asm0567000012						asm05670000120091001		23572696 Bytes	2130	3685	2621065229	RGB	8	600	asm05670000120091001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/2654	2654	2753.jp2	/asm0567/image/2753.jp2
Page 92																											asm0567000012						asm05670000120092001		23257092 Bytes	2082	3720	1481865778	RGB	8	600	asm05670000120092001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/2655	2655	2754.jp2	/asm0567/image/2754.jp2
Page 93																											asm0567000012						asm05670000120093001		23399016 Bytes	2088	3732	3540220931	RGB	8	600	asm05670000120093001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/2656	2656	2755.jp2	/asm0567/image/2755.jp2
Page 94																											asm0567000012						asm05670000120094001		23914808 Bytes	2100	3792	2738236205	RGB	8	600	asm05670000120094001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/2657	2657	2756.jp2	/asm0567/image/2756.jp2
