Title	Translated title	Creator	Contributors	Summary	Note	Subject	Genre	Publisher	Date	Coverage Temporal	Coverage Spatial	Physical description	Language	Web Site	Repository	Collection Title	Collection No.	Series	Container	Donor	Provenance	Editor	Attention	Rights	Copyright	Upload ID	Object ID	Type	Date Digital	Hardware	Software	Directory	Digital ID	Format	File Size	Width	Height	Checksum	Color space	BitDepth	Resolution	Archive	OCLC number	Date created	Date modified	Reference URL	CONTENTdm number	CONTENTdm file name	CONTENTdm file path
Page 4																											chc5066000075						chc50660000750004001		122333622 Bytes	5294	7701	3017083126	RGB	8	240	chc50660000750004001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/70	70	71.jp2	/chc5066/image/71.jp2
Emilio Bacardí's military service record, December 30, 1898		Varona, Antonio				Cuba -- History, Military -- 19th century; Cuba. Ejército Libertador; Bacardí Moreau, Emilio, 1844-1922; Bacardí family; Varona, Antonio; Maceo, José, 1846-1896; Maceo, Antonio, 1845-1896; Rodríguez, José María	Documents		1898-12-30	1890-1900	Pinar del Río (Cuba)	1 document; 4 pages	spa		University of Miami Libraries. Cuban Heritage Collection.	Cuban Museum of Art and Culture Records	CHC5066		Folder No. 9; Folder Title: Documents; Folder Date: 1898-1954						http://merrick.library.miami.edu/digitalprojects/copyright.html		chc5066000075	Text	2012-07-12					image/tiff										2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/71	71	72.cpd	/chc5066/image/72.cpd
Page 1																											chc5066000051						chc50660000510001001		61170368 Bytes	3715	5486	613502752	RGB	8	240	chc50660000510001001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/72	72	73.jp2	/chc5066/image/73.jp2
Page 2																											chc5066000051						chc50660000510002001		60620438 Bytes	3687	5478	1073295651	RGB	8	240	chc50660000510002001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/73	73	74.jp2	/chc5066/image/74.jp2
Page 3																											chc5066000051						chc50660000510003001		55635314 Bytes	3437	5393	363421732	RGB	8	240	chc50660000510003001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/74	74	75.jp2	/chc5066/image/75.jp2
Page 4																											chc5066000051						chc50660000510004001		55772106 Bytes	3448	5389	1073751645	RGB	8	240	chc50660000510004001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/75	75	76.jp2	/chc5066/image/76.jp2
Page 5																											chc5066000051						chc50660000510005001		55849394 Bytes	3449	5395	107063104	RGB	8	240	chc50660000510005001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/76	76	77.jp2	/chc5066/image/77.jp2
Page 6																											chc5066000051						chc50660000510006001		55761342 Bytes	3422	5429	3424174377	RGB	8	240	chc50660000510006001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/77	77	78.jp2	/chc5066/image/78.jp2
Page 7																											chc5066000051						chc50660000510007001		56063068 Bytes	3477	5372	3571236857	RGB	8	240	chc50660000510007001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/78	78	79.jp2	/chc5066/image/79.jp2
Page 8																											chc5066000051						chc50660000510008001		55745200 Bytes	3440	5399	1560633208	RGB	8	240	chc50660000510008001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/79	79	80.jp2	/chc5066/image/80.jp2
Page 9																											chc5066000051						chc50660000510009001		55517138 Bytes	3447	5366	1581705780	RGB	8	240	chc50660000510009001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/80	80	81.jp2	/chc5066/image/81.jp2
Page 10																											chc5066000051						chc50660000510010001		55899212 Bytes	3442	5411	2502238917	RGB	8	240	chc50660000510010001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/81	81	82.jp2	/chc5066/image/82.jp2
Federico Pérez letter to Elvira Cape, August 14, 1897		Pérez Carbó, Federico			Elvira Cape was the wife of Emilio Bacardí, a Cuban industrialist, politician, and writer who managed the Bacardi Rum Company, and served as mayor of the city of Santiago de Cuba.	Cuba -- History -- 19th century -- Sources; González Lanuza, José Antonio, 1865-1917; Bacardí Moreau, Emilio, 1844-1922; Bacardí family	Correspondence		1897-08-14	1890-1900	Tampa (Florida)	1 letter; 10 pages	spa		University of Miami Libraries. Cuban Heritage Collection.	Cuban Museum of Art and Culture Records	CHC5066		Folder No. 7; Folder Title: Letters to Elvira from Federico Pérez; Folder Date: 1897-1898						http://merrick.library.miami.edu/digitalprojects/copyright.html		chc5066000051	Text	2012-07-12					image/tiff										2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/82	82	83.cpd	/chc5066/image/83.cpd
Page 1																											chc5066000035						chc50660000350001001		92596696 Bytes	4855	6356	592246921	RGB	8	600	chc50660000350001001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/83	83	84.jp2	/chc5066/image/84.jp2
Page 2																											chc5066000035						chc50660000350002001		93836676 Bytes	4900	6382	3867992158	RGB	8	600	chc50660000350002001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/84	84	85.jp2	/chc5066/image/85.jp2
José Antonio González Lanuza letter to Emilio Bacardí, October 2, 1916		González Lanuza, José Antonio, 1865-1917			Emilio Bacardí Moreau was a Cuban industrialist, politician, and writer who managed the Bacardi Rum Company and served as mayor of the city of Santiago de Cuba.	Cuba -- History -- 20th century -- Sources; González Lanuza, José Antonio, 1865-1917; Bacardí Moreau, Emilio, 1844-1922; Bacardí family	Correspondence		1916-10-02	1910-1920	Havana (Cuba)	1 letter; 2 pages	spa		University of Miami Libraries. Cuban Heritage Collection.	Cuban Museum of Art and Culture Records	CHC5066		Folder No. 5; Folder Title: Letters to Emilio Bacardí from J. A. González; Folder Date: 1897-1916						http://merrick.library.miami.edu/digitalprojects/copyright.html		chc5066000035	Text	2012-07-12					image/tiff										2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/85	85	86.cpd	/chc5066/image/86.cpd
Page 1																											chc5066000038						chc50660000380001001		96703948 Bytes	5080	6344	3371733271	RGB	8	600	chc50660000380001001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/86	86	87.jp2	/chc5066/image/87.jp2
Page 2																											chc5066000038						chc50660000380002001		95759860 Bytes	5013	6366	4260142188	RGB	8	600	chc50660000380002001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/87	87	88.jp2	/chc5066/image/88.jp2
Page 3																											chc5066000038						chc50660000380003001		98458996 Bytes	5139	6385	3206348233	RGB	8	600	chc50660000380003001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/88	88	89.jp2	/chc5066/image/89.jp2
Page 4																											chc5066000038						chc50660000380004001		96047552 Bytes	5040	6351	2746682858	RGB	8	600	chc50660000380004001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/89	89	90.jp2	/chc5066/image/90.jp2
José Antonio González Lanuza letter to Emilio Bacardí, July 30, 1897		González Lanuza, José Antonio, 1865-1917			Emilio Bacardí Moreau was a Cuban industrialist, politician, and writer who managed the Bacardi Rum Company and served as mayor of the city of Santiago de Cuba.	Cuba -- History -- 19th century -- Sources; González Lanuza, José Antonio, 1865-1917; Bacardí Moreau, Emilio, 1844-1922; Bacardí family	Correspondence		1897-07-30	1890-1900	Holguín (Cuba)	1 letter; 4 pages	spa		University of Miami Libraries. Cuban Heritage Collection.	Cuban Museum of Art and Culture Records	CHC5066		Folder No. 5; Folder Title: Letters to Emilio Bacardí from J. A. González; Folder Date: 1897-1916						http://merrick.library.miami.edu/digitalprojects/copyright.html		chc5066000038	Text	2012-07-12					image/tiff										2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/90	90	91.cpd	/chc5066/image/91.cpd
Page 1																											chc5066000066						chc50660000660001001		104052202 Bytes	5143	6742	1320123722	RGB	8	240	chc50660000660001001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/91	91	92.jp2	/chc5066/image/92.jp2
Page 2																											chc5066000066						chc50660000660002001		103598164 Bytes	5123	6739	102773285	RGB	8	240	chc50660000660002001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/92	92	93.jp2	/chc5066/image/93.jp2
Page 3																											chc5066000066						chc50660000660003001		24443468 Bytes	3516	2315	3573652864	RGB	8	240	chc50660000660003001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/93	93	94.jp2	/chc5066/image/94.jp2
Page 4																											chc5066000066						chc50660000660004001		24573472 Bytes	3528	2320	3785607700	RGB	8	240	chc50660000660004001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/94	94	95.jp2	/chc5066/image/95.jp2
Elvira Cape letter to her children, December 2, 1922		Cape, Elvira, 1862-1933			Elvira Cape was the wife of Emilio Bacardí, a Cuban industrialist, politician, and writer who managed the Bacardi Rum Company, and served as mayor of the city of Santiago de Cuba.	Cuba -- History -- 20th century -- Sources; Cape, Elvira, 1862-1933; Bacardí Moreau, Emilio, 1844-1922; Bacardí family	Correspondence		1922-12-02	1920-1930	Santiago de Cuba (Cuba)	1 letter, 2 pages; 1 envelope	spa		University of Miami Libraries. Cuban Heritage Collection.	Cuban Museum of Art and Culture Records	CHC5066		Folder No. 8; Folder Title: Letters; Folder Date: 1897-1957						http://merrick.library.miami.edu/digitalprojects/copyright.html		chc5066000066	Text	2012-07-12					image/tiff										2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/95	95	96.cpd	/chc5066/image/96.cpd
Page 1																											chc5066000012						chc50660000120001001		103173164 Bytes	5185	6631	2176056224	RGB	8	240	chc50660000120001001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/96	96	97.jp2	/chc5066/image/97.jp2
Page 2																											chc5066000012						chc50660000120002001		103825376 Bytes	5221	6627	1662987992	RGB	8	240	chc50660000120002001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/97	97	98.jp2	/chc5066/image/98.jp2
Emilio Bacardí letter to his daughter Amalia Bacardí, September 20, 1920		Bacardí Moreau, Emilio, 1844-1922			Emilio Bacardí Moreau was a Cuban industrialist, politician, and writer who managed the Bacardi Rum Company and served as mayor of the city of Santiago de Cuba.	Cuba -- History -- 20th century -- Sources; Bacardí Moreau, Emilio, 1844-1922 -- Correspondence; Bacardí family; Bacardí, Amalia	Correspondence		1920-09-20	1920-1930		1 letter; 2 pages	spa		University of Miami Libraries. Cuban Heritage Collection.	Cuban Museum of Art and Culture Records	CHC5066		Folder No. 3; Folder Title: Letters from Emilio Bacardí to Amalia; Folder Date: 1898-1920						http://merrick.library.miami.edu/digitalprojects/copyright.html		chc5066000012	Text	2012-07-12					image/tiff										2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/98	98	99.cpd	/chc5066/image/99.cpd
Page 1																											chc5066000019						chc50660000190001001		50510726 Bytes	3286	5121	3732519263	RGB	8	240	chc50660000190001001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/99	99	100.jp2	/chc5066/image/100.jp2
Page 2																											chc5066000019						chc50660000190002001		50568244 Bytes	3286	5127	1835662534	RGB	8	240	chc50660000190002001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/100	100	101.jp2	/chc5066/image/101.jp2
Amalia Bacardí letter to her father Emilio Bacardí, June 16, 1913		Bacardí, Amalia			Emilio Bacardí Moreau was a Cuban industrialist, politician, and writer who managed the Bacardi Rum Company and served as mayor of the city of Santiago de Cuba.	Cuba -- History -- 20th century -- Sources; Bacardí, Amalia; Bacardí Moreau, Emilio, 1844-1922; Bacardí family	Correspondence		1913-06-16	1910-1920	Paris (France)	1 letter; 2 pages	spa		University of Miami Libraries. Cuban Heritage Collection.	Cuban Museum of Art and Culture Records	CHC5066		Folder No. 4; Folder Title: Letters from Amalia to her mom and dad; Folder Date: 1910-1920						http://merrick.library.miami.edu/digitalprojects/copyright.html		chc5066000019	Text	2012-07-12					image/tiff										2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/101	101	102.cpd	/chc5066/image/102.cpd
Page 1																											chc5066000054						chc50660000540001001		50979154 Bytes	3325	5108	1317306320	RGB	8	240	chc50660000540001001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/102	102	103.jp2	/chc5066/image/103.jp2
Page 2																											chc5066000054						chc50660000540002001		50523974 Bytes	3324	5064	1879029874	RGB	8	240	chc50660000540002001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/103	103	104.jp2	/chc5066/image/104.jp2
Page 3																											chc5066000054						chc50660000540003001		50767614 Bytes	3312	5107	3408133438	RGB	8	240	chc50660000540003001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/104	104	105.jp2	/chc5066/image/105.jp2
Federico Pérez letter to Elvira Cape, December 7, 1897		Pérez Carbó, Federico			Elvira Cape was the wife of Emilio Bacardí, a Cuban industrialist, politician, and writer who managed the Bacardi Rum Company, and served as mayor of the city of Santiago de Cuba.	Cuba -- History -- 19th century -- Sources; Pérez Carbó, Federico; Cape, Elvira, 1862-1933; Bacardí Moreau, Emilio, 1844-1922; Bacardí family	Correspondence		1897-12-07	1890-1900	New York (New York)	1 letter; 3 pages	spa		University of Miami Libraries. Cuban Heritage Collection.	Cuban Museum of Art and Culture Records	CHC5066		Folder No. 7; Folder Title: Letters to Elvira from Federico Pérez; Folder Date: 1897-1898						http://merrick.library.miami.edu/digitalprojects/copyright.html		chc5066000054	Text	2012-07-12					image/tiff										2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/105	105	106.cpd	/chc5066/image/106.cpd
Page 1																											chc5066000111						chc50660001110001001		125425488 Bytes	5258	7950	962694247	RGB	8	600	chc50660001110001001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/106	106	107.jp2	/chc5066/image/107.jp2
Page 2																											chc5066000111						chc50660001110002001		126553500 Bytes	5290	7973	1149254121	RGB	8	600	chc50660001110002001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/107	107	108.jp2	/chc5066/image/108.jp2
Page 3																											chc5066000111						chc50660001110003001		125041956 Bytes	5240	7953	3103568989	RGB	8	600	chc50660001110003001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/108	108	109.jp2	/chc5066/image/109.jp2
Document requesting the dredging of the Santiago de Cuba Bay, August 25, 1955		Larrea Tamayo, Ulises			CHC holds two copies of this document.	Santiago de Cuba Bay (Cuba) -- Navigation; City halls -- Cuba -- Santiago de Cuba; Bacardí Moreau, Emilio, 1844-1922; Free ports and zones -- Cuba -- Santiago de Cuba	Documents		1955-08-25	1950-1960	Santiago de Cuba (Cuba)	1 document; 3 pages	spa		University of Miami Libraries. Cuban Heritage Collection.	Cuban Museum of Art and Culture Records	CHC5066		Folder No. 12; Folder Title: Clippings; Folder Date: 1922-1968						http://merrick.library.miami.edu/digitalprojects/copyright.html		chc5066000111	Text	2012-07-12					image/tiff										2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/109	109	110.cpd	/chc5066/image/110.cpd
Page 1																											chc5066000003						chc50660000030001001		103172968 Bytes	5181	6636	1755335553	RGB	8	240	chc50660000030001001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/110	110	111.jp2	/chc5066/image/111.jp2
