Title	Translated title	Creator	Sender	Contributors	Recipient	Summary	Note	Subject	Genre	Publisher	Date	Coverage Temporal	Coverage Spatial	Physical description	Language	Web Site	Repository	Collection Title	Collection No.	Series	Container	Donor	Provenance	Editor	Attention	Rights	Copyright	Upload ID	Object ID	Type	Date Digital	Hardware	Software	Directory	Digital ID	Format	File Size	Width	Height	Checksum	Color space	BitDepth	Resolution	Archive	OCLC number	Date created	Date modified	Reference URL	CONTENTdm number	CONTENTdm file name	CONTENTdm file path
The city of brass		Kipling, Rudyard, 1865-1936					Typescript poem, signed.	Kipling, Rudyard, 1865-1936 -- Autographs; English poetry	Poetry		1909	1900-1910		6 pages	eng		University of Miami Libraries. Special Collections	Historical Documents Collection	ASM0566	Series I: Art, Literature, Music, and Science	Box No. 1; Folder No. 51; Folder Title: Kipling, Rudyard: Transcript of "The City of Brass", 1909			cme			http://merrick.library.miami.edu/digitalprojects/copyright.html	Box1	asm0566000040	Text						image/tiff										2013-06-03	2013-06-03	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/253	253	274.cpd	/asm0566/supp/253/index.pdf
Page 1																													asm0566000078						asm05660000780001001		106813236 Bytes	4774	7456	603512550	RGB	8	600	asm05660000780001001.tif		2012-10-24	2012-10-24	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/254	254	275.jp2	/asm0566/image/275.jp2
Page 2																													asm0566000078						asm05660000780002001		106606004 Bytes	4752	7476	2514220809	RGB	8	600	asm05660000780002001.tif		2012-10-24	2012-10-24	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/255	255	276.jp2	/asm0566/image/276.jp2
Page 3																													asm0566000078						asm05660000780003001		107192232 Bytes	7505	4760	914959162	RGB	8	600	asm05660000780003001.tif		2012-10-24	2012-10-24	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/256	256	277.jp2	/asm0566/image/277.jp2
Joseph Fowler deed to Mr. Williams		Fowler, Joseph						Fowler, Joseph; Deeds; Woodward, John;	Documents		1731-01-15	1730-1740		1 document	eng		University of Miami Libraries. Special Collections.	Historical Documents Collection	ASM0566	Series II: Business	Box No. 3; Folder No. 12; Folder Title: Folder Title: Fowler, Joseph: Deed to Mr. Williams, 1731			cme			http://merrick.library.miami.edu/digitalprojects/copyright.html	Box3	asm0566000078	Text						image/tiff										2013-04-05	2013-04-05	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/257	257	278.cpd	/asm0566/supp/257/index.pdf
Page 1																													asm0566000082						asm05660000820001001		79794420 Bytes	4687	5673	193416430	RGB	8	600	asm05660000820001001.tif		2012-10-24	2012-10-24	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/258	258	279.jp2	/asm0566/image/279.jp2
Page 2																													asm0566000082						asm05660000820002001		80654236 Bytes	4720	5694	589742380	RGB	8	600	asm05660000820002001.tif		2012-10-24	2012-10-24	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/259	259	280.jp2	/asm0566/image/280.jp2
Page 3																													asm0566000082						asm05660000820003001		81108756 Bytes	4751	5689	1725065058	RGB	8	600	asm05660000820003001.tif		2012-10-24	2012-10-24	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/260	260	281.jp2	/asm0566/image/281.jp2
Page 4																													asm0566000082						asm05660000820004001		79655020 Bytes	4679	5673	3099018116	RGB	8	600	asm05660000820004001.tif		2012-10-24	2012-10-24	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/261	261	282.jp2	/asm0566/image/282.jp2
William Hemsley letter to James McEvers, December 27, 1790		Hemsley, William						Hemsley, William -- Correspondence; McEvers, James; Letters; Debtor and creditor	Correspondence		1790-12-27	1790-1800	Maryland	1 letter; 4 pages	eng		University of Miami Libraries. Special Collections.	Historical Documents Collection	ASM0566	Series II: Business	Box No. 3; Folder No. 16; Folder Title: Folder Title: Hemsley, William: Letter to James McEvers, 1790			cme			http://merrick.library.miami.edu/digitalprojects/copyright.html	Box3	asm0566000082	Text						image/tiff										2013-04-05	2013-04-05	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/262	262	283.cpd	/asm0566/supp/262/index.pdf
Page 1																													asm0566000069						asm05660000690001001		29847304 Bytes	5011	1984	2650850782	RGB	8	600	asm05660000690001001.tif		2012-10-24	2012-10-24	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/263	263	284.jp2	/asm0566/image/284.jp2
Page 2																													asm0566000069						asm05660000690002001		30090040 Bytes	1993	5029	1757027130	RGB	8	600	asm05660000690002001.tif		2012-10-24	2012-10-24	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/264	264	285.jp2	/asm0566/image/285.jp2
Payment receipt to Joseph Burnett & Co.		Bennett, James Gordon, 1795-1872						Bennett, James Gordon, 1795-1872; Joseph Burnett & Co. (Boston, Massachusetts); Receipts (Acknowledgments)	Documents		1867-11-26	1860-1870	New York (New York)	1 document	eng		University of Miami Libraries. Special Collections.	Historical Documents Collection	ASM0566	Series II: Business	Box No. 3; Folder No. 2; Folder Title: Folder Title: Bennett, James Gordon: Receipt to Joseph Burnett, 1867			cme			http://merrick.library.miami.edu/digitalprojects/copyright.html	Box3	asm0566000069	Text						image/tiff										2013-04-05	2013-04-05	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/265	265	286.cpd	/asm0566/supp/265/index.pdf
Page 1																													asm0566000001						asm05660000010001001		98785848 Bytes	4596	7163	3639945970	RGB	8	600	asm05660000010001001.tif		2012-10-24	2012-10-24	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/266	266	287.jp2	/asm0566/image/287.jp2
Page 2																													asm0566000001						asm05660000010002001		99274744 Bytes	4576	7230	452803032	RGB	8	600	asm05660000010002001.tif		2012-10-24	2012-10-24	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/267	267	288.jp2	/asm0566/image/288.jp2
Musick		L. E. L. (Letitia Elizabeth Landon), 1802-1838					Manuscript poem.	Music -- Poetry	Manuscripts; Poetry		1822-09	1820-1830	Great Britain	[2] pages on 1 leaf	eng		University of Miami Libraries. Special Collections	Historical Documents Collection	ASM0566	Series I: Art, Literature, Music, and Science	Box No. 1; Folder No. 2; Folder Title: Albion: Poem, "For Musick Keeps the Key of Memory", 1822			cme			http://merrick.library.miami.edu/digitalprojects/copyright.html	Box1	asm0566000001	Text						image/tiff										2013-06-03	2013-06-03	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/268	268	289.cpd	/asm0566/supp/268/index.pdf
Page 1																													asm0566000097						asm05660000970001001		55448256 Bytes	5631	3281	1956500948	RGB	8	600	asm05660000970001001.tif		2012-10-24	2012-10-24	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/269	269	290.jp2	/asm0566/image/290.jp2
Page 2																													asm0566000097						asm05660000970002001		56137444 Bytes	3326	5624	2249687113	RGB	8	600	asm05660000970002001.tif		2012-10-24	2012-10-24	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/270	270	291.jp2	/asm0566/image/291.jp2
Virginia Bill of Lading, 1732								Bills of lading; Tobacco -- Transportation;	Documents		1732-05-08	1730-1740	Virginia	1 document	eng		University of Miami Libraries. Special Collections.	Historical Documents Collection	ASM0566	Series II: Business	Box No. 3; Folder No. 33; Folder Title: Folder Title: Virginia Bill of Lading, 1732			cme			http://merrick.library.miami.edu/digitalprojects/copyright.html	Box3	asm0566000097	Text						image/tiff										2013-04-05	2013-04-05	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/271	271	292.cpd	/asm0566/supp/271/index.pdf
Page 1																													asm0566000042						asm05660000420001001		78349668 Bytes	4630	5639	1143038372	RGB	8	600	asm05660000420001001.tif		2012-10-24	2012-10-24	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/272	272	293.jp2	/asm0566/image/293.jp2
Page 2																													asm0566000042						asm05660000420002001		78505520 Bytes	4653	5622	379078497	RGB	8	600	asm05660000420002001.tif		2012-10-24	2012-10-24	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/273	273	294.jp2	/asm0566/image/294.jp2
Harriet Lee letter to Samuel Rose, May 29, 1803		Lee, Harriet, 1757-1851						Lee, Harriet, 1757-1851 -- Correspondence; Rose, Samuel, 1767-1804; Letters	Correspondence		1863-05-29	1860-1870	Bath (England)	1 letter; 2 pages	eng		University of Miami Libraries. Special Collections	Historical Documents Collection	ASM0566	Series I: Art, Literature, Music, and Science	Box No. 2; Folder No. 6; Folder Title: Folder Title: Lee, Harriet: Letter to Samuel Rose, 1803			cme			http://merrick.library.miami.edu/digitalprojects/copyright.html	Box2	asm0566000042	Text						image/tiff										2013-04-05	2013-04-05	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/274	274	295.cpd	/asm0566/supp/274/index.pdf
Page 1																													asm0566000045						asm05660000450001001		36213452 Bytes	2773	4350	3326778305	RGB	8	600	asm05660000450001001.tif		2012-10-24	2012-10-24	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/275	275	296.jp2	/asm0566/image/296.jp2
Page 2																													asm0566000045						asm05660000450002001		36298464 Bytes	2788	4337	3913886159	RGB	8	600	asm05660000450002001.tif		2012-10-24	2012-10-24	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/276	276	297.jp2	/asm0566/image/297.jp2
Henry Wadsworth Longfellow letter to Dwight, December 3, 1878		Longfellow, Henry Wadsworth, 1807-1882						Longfellow, Henry Wadsworth, 1807-1882 -- Correspondence; Letters	Correspondence		1878-12-03	1870-1880		1 letter; 2 pages	eng		University of Miami Libraries. Special Collections	Historical Documents Collection	ASM0566	Series I: Art, Literature, Music, and Science	Box No. 2; Folder No. 10; Folder Title: Folder Title: Longfellow, Henry Wadsworth: Letter to Dwight, 1878			cme			http://merrick.library.miami.edu/digitalprojects/copyright.html	Box2	asm0566000045	Text						image/tiff										2013-04-05	2013-04-05	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/277	277	298.cpd	/asm0566/supp/277/index.pdf
Page 1																													asm0566000024						asm05660000240001001		89472952 Bytes	4957	6015	4010086522	RGB	8	600	asm05660000240001001.tif		2012-10-24	2012-10-24	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/278	278	299.jp2	/asm0566/image/299.jp2
Page 2																													asm0566000024						asm05660000240002001		87465732 Bytes	5989	4867	3806967712	RGB	8	600	asm05660000240002001.tif		2012-10-24	2012-10-24	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/279	279	300.jp2	/asm0566/image/300.jp2
Dana, Richard Henry and Walter Channing: Bond																	University of Miami Libraries. Special Collections	Historical Documents Collection	ASM0566	Series I: Art, Literature, Music, and Science	Box No. 1; Folder No. 27; Folder Title: Folder Title: Dana, Richard Henry and Walter Channing: Bond, 1834				PENDING - Bond		http://merrick.library.miami.edu/digitalprojects/copyright.html	Box1	asm0566000024	Text						image/tiff										2013-06-03	2013-06-03	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/280	280	301.cpd	/asm0566/supp/280/index.pdf
Page 1																													asm0566000091						asm05660000910001001		112697960 Bytes	4835	7768	31324939	RGB	8	600	asm05660000910001001.tif		2012-10-24	2012-10-24	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/281	281	302.jp2	/asm0566/image/302.jp2
Page 2																													asm0566000091						asm05660000910002001		111132064 Bytes	4790	7732	4261325044	RGB	8	600	asm05660000910002001.tif		2012-10-24	2012-10-24	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/282	282	303.jp2	/asm0566/image/303.jp2
Page 3																													asm0566000091						asm05660000910003001		112107652 Bytes	4809	7769	3755082115	RGB	8	600	asm05660000910003001.tif		2012-10-24	2012-10-24	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/283	283	304.jp2	/asm0566/image/304.jp2
Page 4																													asm0566000091						asm05660000910004001		112703820 Bytes	4856	7735	2893865310	RGB	8	600	asm05660000910004001.tif		2012-10-24	2012-10-24	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/284	284	305.jp2	/asm0566/image/305.jp2
Will of James S. Miller		Miller, James S.						Miller, James S.; Wills	Wills		1814-08-07	1810-1820	Orange County (New York)	1 document	eng		University of Miami Libraries. Special Collections.	Historical Documents Collection	ASM0566	Series II: Business	Box No. 3; Folder No. 25; Folder Title: Folder Title: Miller, James: Will, 1814			cme			http://merrick.library.miami.edu/digitalprojects/copyright.html	Box3	asm0566000091	Text						image/tiff										2013-04-05	2013-04-05	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/285	285	306.cpd	/asm0566/supp/285/index.pdf
Page 1																													asm0566000026						asm05660000260001001		37298868 Bytes	2825	4398	1470736959	RGB	8	600	asm05660000260001001.tif		2012-10-24	2012-10-24	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/286	286	307.jp2	/asm0566/image/307.jp2
Page 2																													asm0566000026						asm05660000260002001		37246976 Bytes	2825	4392	2487990159	RGB	8	600	asm05660000260002001.tif		2012-10-24	2012-10-24	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/287	287	308.jp2	/asm0566/image/308.jp2
Charles Dickens letter to H. W. Cleveland		Dickens, Charles, 1812-1870						Dickens, Charles, 1812-1870 -- Correspondence; Cleveland, H. W.; Letters -- England -- 19th century;	Correspondence		1883-07-20	1880-1890	London (England)	1 letter; 2 pages	eng		University of Miami Libraries. Special Collections	Historical Documents Collection	ASM0566	Series I: Art, Literature, Music, and Science	Box No. 1; Folder No. 29; Folder Title: Folder Title: Dickens, Charles: Letter to H. W. Cleveland, 1883			cme			http://merrick.library.miami.edu/digitalprojects/copyright.html	Box1	asm0566000026	Text						image/tiff										2013-06-03	2013-06-03	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/288	288	309.cpd	/asm0566/supp/288/index.pdf
Page 1																													asm0566000036						asm05660000360001001		51463860 Bytes	3351	5117	2972448075	RGB	8	600	asm05660000360001001.tif		2012-10-24	2012-10-24	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/289	289	310.jp2	/asm0566/image/310.jp2
Page 2																													asm0566000036						asm05660000360002001		50540372 Bytes	5086	3311	3055045194	RGB	8	600	asm05660000360002001.tif		2012-10-24	2012-10-24	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/290	290	311.jp2	/asm0566/image/311.jp2
Victor Hugo letter, 1844		Hugo, Victor, 1802-1885						Hugo, Victor, 1802-1885 -- Correspondence; Letters -- France -- 19th century	Correspondence		1844	1840-1850		1 letter; 2 pages	fre		University of Miami Libraries. Special Collections	Historical Documents Collection	ASM0566	Series I: Art, Literature, Music, and Science	Box No. 1; Folder No. 45; Folder Title: Folder Title: Hugo, Victor: Letter , 1844			cme			http://merrick.library.miami.edu/digitalprojects/copyright.html	Box1	asm0566000036	Text						image/tiff										2013-06-03	2013-06-03	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/291	291	312.cpd	/asm0566/supp/291/index.pdf
Page 1																													asm0566000084						asm05660000840001001		260294828 Bytes	8566	10128	3709703693	RGB	8	600	asm05660000840001001.tif		2013-04-05	2013-04-05	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/292	292	313.jp2	/asm0566/image/313.jp2
Page 2																													asm0566000084						asm05660000840002001		130069988 Bytes	8388	5168	3725640877	RGB	8	600	asm05660000840002001.tif		2013-04-05	2013-04-05	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/293	293	314.jp2	/asm0566/image/314.jp2
McNeal, Thomas: Deed to John McNeal		McNeal, Thomas						Deeds; McNeal, Thomas; McNeal, John	Documents		1796-04	1790-1800	Ulster County (New York)	1 document	eng		University of Miami Libraries. Special Collections.	Historical Documents Collection	ASM0566	Series II: Business	Box No. 3; Folder No. 18; Folder Title: Folder Title: McNeal, Thomas: Deed to John McNeal, 1790			cme			http://merrick.library.miami.edu/digitalprojects/copyright.html	Box3	asm0566000084	Text						image/tiff										2013-04-05	2013-04-05	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/294	294	315.cpd	/asm0566/supp/294/index.pdf
Page 1																													asm0566000051						asm05660000510001001		90851172 Bytes	4973	6088	2285466363	RGB	8	600	asm05660000510001001.tif		2012-10-24	2012-10-24	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/295	295	316.jp2	/asm0566/image/316.jp2
