Title	Photographer	Contributors	Summary	Note	Subject	Genre	Date	Coverage  Temporal	Location	Physical Description	Language	Repository	Collection Title	Collection No.	Series	Container	Copyright	Rights	Editor	Object ID	Hardware	Software	Directory	Digital ID	Type	Format	File Size	Width	Height	Checksum	Color Space	BitDepth	Resolution	Archive	OCLC number	Date created	Date modified	Reference URL	CONTENTdm number	CONTENTdm file name	CONTENTdm file path
Exterior view of  the Engineering Building.	Greenfield, David			Written on verso: "Engineering, School of"	J. Neville McArthur Engineering Building & Addition	Photographs	1959	1950-1960	Coral Gables (Florida)	1 b&w photograph; 24.1 x 19.4 cm	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series I: Buildings and Grounds	Box No. 5;  Folder No. 1;  Folder Title: Engineering Building: Exterior views - 2	http://merrick.library.miami.edu/digitalprojects/copyright.html	© 2006 University of Miami. All rights reserved.	mem		EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420015550001001	Image	image/tiff	362.788 KB	970	768	0xC2629A5B	RGB	24-bit depth	600 dpi	asu06420015550001001.tif		2007-11-29	2011-02-08	http://merrick.library.miami.edu:80/cdm/ref/collection/umphotos/id/1458	1458	1414.jpg	/umphotos/image/1414.jpg
Engineering Building under construction	Greenfield, David			Written on verso: "Engineering Bldg. construction"	J. Neville McArthur Engineering Building & Addition	Photographs	1959-02	1950-1960	Coral Gables (Florida)	1 b&w photograph; 24.1 x 19.5 cm	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series I: Buildings	Box No. 4;  Folder No. 12;  Folder Title: Engineering Building: Construction	http://merrick.library.miami.edu/digitalprojects/copyright.html	© 2006 University of Miami. All rights reserved.	mem					asu06420015430001001	Image	image/tiff	276.533 KB	958	768	0x9C89841E	RGB	24-bit depth	600 dpi	asu06420015430001001.tif		2007-11-29	2011-02-08	http://merrick.library.miami.edu:80/cdm/ref/collection/umphotos/id/1459	1459	1402.jpg	/umphotos/image/1402.jpg
President Pearson, Robert Little, and an unidentified man at the groundbreaking ceremony for the School of Engineering building	Greenfield, David			Written on verso: "School of Engineering- Groundbreaking Dr. Pearson, ?, Robert Little"	J. Neville McArthur Engineering Building & Addition	Photographs	1958	1950-1960	Coral Gables, Florida	1 b&w photograph; 24.2 x 19 cm	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	0642	Series I: Buildings and Grounds	Box No. 5;  Folder No. 2;  Folder Title: Engineering Building: Ground Breaking and Dedication 1958/1959.	http://merrick.library.miami.edu/digitalprojects/copyright.html	© 2006 University of Miami. All rights reserved.	mem		EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420015670001001	Image	image/tiff	281.974 KB	1014	768	0xB85E3B6	RGB	24-bit depth	600 dpi	asu06420015670001001.tif		2007-11-29	2010-04-30	http://merrick.library.miami.edu:80/cdm/ref/collection/umphotos/id/1460	1460	1426.jpg	/umphotos/image/1426.jpg
Interior view of the Rosborough-Walsh Residence Hall Complex						Photographs			Coral Gables, Florida	1 b&w photograph; 25.2 x 20.3 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series I: Buildings and Grounds	Box No. 4;  Folder No. 8;  Folder Title: Dormitories: Rosborough-Walsh Residence Hall Complex: Interior views	http://merrick.library.miami.edu/digitalprojects/copyright.html	© 2006 University of Miami. All rights reserved.	mem		EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420015320001001	Image	image/tiff	201.03 KB	941	768	0xF865A6DD	RGB	24-bit depth	600 dpi	asu06420015320001001.tif		2007-11-29	2011-02-08	http://merrick.library.miami.edu:80/cdm/ref/collection/umphotos/id/1461	1461	1392.jpg	/umphotos/image/1392.jpg
Exterior view of the McArthur Engineering Building	Greenfield, David			Written on verso: "Engineering Bldg."	J. Neville McArthur Engineering Building & Addition	Photographs	1959-10	1950-1960	Coral Gables, Florida	1 b&w photograph; 25.4 x 20.5 cm	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series I: Buildings and Grounds	Box No. 5  Folder No. 1  Folder Title: Engineering Building: Exterior views - 2	http://merrick.library.miami.edu/digitalprojects/copyright.html	© 2006 University of Miami. All rights reserved.	mem		EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420015480001001	Image	image/tiff	226.569 KB	949	768	0xE5951D1E	RGB	24-bit depth	600 dpi	asu06420015480001001.tif		2007-11-29	2011-02-08	http://merrick.library.miami.edu:80/cdm/ref/collection/umphotos/id/1462	1462	1407.jpg	/umphotos/image/1407.jpg
Students inside an engineering classroom				Written on verso: "Engineering Classroom School of Engineering and Environmental Design University of Miami Coral Gables, Florida"	J. Neville McArthur Engineering Building & Addition	Photographs			Coral Gables, Florida	1 b&w photograph; 24 x 19 cm	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	0642	Series I: Buildings and Grounds	Box No. 5;  Folder No. 3;  Folder Title: Engineering Building: Interior views	http://merrick.library.miami.edu/digitalprojects/copyright.html	© 2006 University of Miami. All rights reserved.	mem		EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420015760001001	Image	image/tiff	267.166 KB	976	768	0x762E53D5	RGB	24-bit depth	600 dpi	asu06420015760001001.tif		2007-11-29	2010-04-30	http://merrick.library.miami.edu:80/cdm/ref/collection/umphotos/id/1463	1463	1435.jpg	/umphotos/image/1435.jpg
Groundbreaking for Faculty Club Building					University of Miami Faculty Club	Negatives	1967	1960-1970	Coral Gables, Florida	1 color negative		University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series I: Buildings and Grounds	Box No. 5;  Folder No. 8;  Folder Title: Faculty Club: Groundbreaking	http://merrick.library.miami.edu/digitalprojects/copyright.html	© 2006 University of Miami. All rights reserved.	mem		EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420015900001001	Image	image/tiff	333.469 KB	764	768	0x813829B0	RGB	24-bit depth	600 dpi	asu06420015900001001.tif		2007-11-29	2011-02-08	http://merrick.library.miami.edu:80/cdm/ref/collection/umphotos/id/1464	1464	1446.jpg	/umphotos/image/1446.jpg
Dr. Stanford in his office	T.S.L.					Negatives	1965-09	1960-1970	Coral Gables (Florida)	1 b&w negative		University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series I: Buildings and Grounds	Box No. 4;  Folder No. 11;  Folder Title: Dr. Stanford's Office : Interior views - Decorated September 1965	http://merrick.library.miami.edu/digitalprojects/copyright.html	© 2006 University of Miami. All rights reserved.	mem		EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420015390001001	Image	image/tiff	142.363 KB	761	768	0x2A11636C	Grayscale	24-bit depth	600 dpi	asu06420015390001001.tif		2007-11-29	2011-02-08	http://merrick.library.miami.edu:80/cdm/ref/collection/umphotos/id/1465	1465	1398.jpg	/umphotos/image/1398.jpg
Courtyard inside of the Mahoney and Pearson Residence College	Greenfield, David			Written on verso: "720' Dorm - Interior"	Daniel J. Mahoney Residence Hall				Coral Gables (Florida)	1 b&w photograph; 24.2 x 19.5 cm	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series I: Buildings and Grounds	Box No. 4;  Folder No. 2;  Folder Title: Dormitories: Mahoney/Pearson "720" - Interior views	http://merrick.library.miami.edu/digitalprojects/copyright.html	© 2006 University of Miami. All rights reserved.	mem		EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420015140001001	Image	image/tiff	248.55 KB	957	768	0xF9B754B6	RGB	24-bit depth	600 dpi	asu06420015140001001.tif		2007-11-29	2011-02-08	http://merrick.library.miami.edu:80/cdm/ref/collection/umphotos/id/1466	1466	1376.jpg	/umphotos/image/1376.jpg
Architectural drawing of Dormitories	Davis, Walter		A proposed model by architects	Written on verso: "Architect Proposed - Robert M. Little; Dormitories"	Daniel J. Mahoney Residence Hall	Architectural Drawings; Photographs			Coral Gables (Florida)	1 b&w photograph; 20.5 x 25.3 cm	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series I: Buildings and Grounds	Box No. 4;  Folder No. 3;  Folder Title: Dormitories: Mahoney/Pearson "720" - Proposed Model	http://merrick.library.miami.edu/digitalprojects/copyright.html	© 2006 University of Miami. All rights reserved.	mem		EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420015190001001	Still Image	image/tiff	271.196 KB	955	768	0xA9D7BD13	RGB	24-bit depth	600 dpi	asu06420015190001001.tif		2007-11-29	2011-02-08	http://merrick.library.miami.edu:80/cdm/ref/collection/umphotos/id/1467	1467	1381.jpg	/umphotos/image/1381.jpg
President Pearson speaking at the dedication ceremony for Engineering Building				Antonio Ferrer second from left	J. Neville McArthur Engineering Building & Addition	Photographs	1959	1950-1960	Coral Gables, Florida	1 b&w photograph; 24 x 19 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	0642	Series I: Buildings and Grounds	Box No. 5;  Folder No. 2;  Folder Title: Engineering Building: Ground Breaking and Dedication 1958/1959.	http://merrick.library.miami.edu/digitalprojects/copyright.html	© 2006 University of Miami. All rights reserved.	mem		EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420015720001001	Image	image/tiff	346.895 KB	982	768	0x656CB8A4	RGB	24-bit depth	600 dpi	asu06420015720001001.tif		2007-11-29	2010-04-30	http://merrick.library.miami.edu:80/cdm/ref/collection/umphotos/id/1468	1468	1431.jpg	/umphotos/image/1431.jpg
Three men at the groundbreaking for the Graduate School					Antonio Ferré Building	Photographs	1962	1960-1970	Coral Gables, Florida	1 b&w negative		University of Miami. University Archives.	University of Miami Historical Photograph Collection	0642	Series I: Buildings and Grounds	Box No. 5;  Folder No. 13;  Folder Title: Ferré Building (Graduate School Building): Groundbreaking	http://merrick.library.miami.edu/digitalprojects/copyright.html	© 2006 University of Miami. All rights reserved.	mem		EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420015970001001	Image	image/tiff	227.514 KB	768	768	0x4838F025	RGB	24-bit depth	600 dpi	asu06420015970001001.tif		2007-11-29	2010-04-30	http://merrick.library.miami.edu:80/cdm/ref/collection/umphotos/id/1469	1469	1452.jpg	/umphotos/image/1452.jpg
President Stanford at the groundbreaking ceremony for the Faculty Club building					University of Miami Faculty Club	Photographs	1967	1960-1970	Coral Gables, Florida	1 color negative		University of Miami. University Archives.	University of Miami Historical Photograph Collection	0642	Series I: Buildings and Grounds	Box No. 5;  Folder No. 8;  Folder Title: Faculty Club: Groundbreaking	http://merrick.library.miami.edu/digitalprojects/copyright.html	© 2006 University of Miami. All rights reserved.	mem		EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420015860001001	Image	image/tiff	221.086 KB	770	768	0x5BB8DCED	RGB	24-bit depth	600 dpi	asu06420015860001001.tif		2007-11-29	2010-04-30	http://merrick.library.miami.edu:80/cdm/ref/collection/umphotos/id/1470	1470	1442.jpg	/umphotos/image/1442.jpg
Seven men standing outside of the Engineering Building				The group is standing next to the Tau Beta Pi bent which was dedicated to Dean T. A. Weyher for his contributions to Engineering Excellence	J. Neville McArthur Engineering Building & Addition	Negatives	1967	1960-1970	Coral Gables, Florida	1 b&w negative		University of Miami. University Archives.	University of Miami Historical Photograph Collection	0642	Series I: Buildings and Grounds	Box No. 5;  Folder No. 5;  Folder Title: Engineering Building: Sun Dial	http://merrick.library.miami.edu/digitalprojects/copyright.html	© 2006 University of Miami. All rights reserved.	mem		EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420015830001001	Image	image/tiff	171.771 KB	762	768	0x385D7E86	RGB	24-bit depth	600 dpi	asu06420015830001001.tif		2007-11-29	2010-04-30	http://merrick.library.miami.edu:80/cdm/ref/collection/umphotos/id/1471	1471	1439.jpg	/umphotos/image/1439.jpg
Exterior view of the University Park Apartments used as dorms	Greenfield, David			Written on verso: "Unv. Park Apts"		Photographs	1958-08-20	1950-1960	Coral Gables, Florida	1 b&w photograph; 24.2 x 19.3 cm	ENG	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series I: Buildings and Grounds	Box No. 1;  Folder No. 15;  Folder Title: Apartments: University Park Apt.	http://merrick.library.miami.edu/digitalprojects/copyright.html	© 2006 University of Miami. All rights reserved.	mem		EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420015380001001	Image	image/tiff	306.843 KB	967	768	0xA57363EE	RGB	24-bit depth	600 dpi	asu06420015380001001.tif		2007-11-29	2011-02-08	http://merrick.library.miami.edu:80/cdm/ref/collection/umphotos/id/1472	1472	1397.jpg	/umphotos/image/1397.jpg
Exterior view of  the Engineering Building.				Written on verso: "Engineering Bldg. 1964"	J. Neville McArthur Engineering Building & Addition	Photographs	1964	1960-1970	Coral Gables (Florida)	1 b&w photograph; 24 x 16.6 cm	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series I: Buildings and Grounds	Box No. 5;  Folder No. 1;  Folder Title: Engineering Building: Exterior views - 2	http://merrick.library.miami.edu/digitalprojects/copyright.html	© 2006 University of Miami. All rights reserved.	mem		EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420015600001001	Image	image/tiff	367.762 KB	1023	699	0x455CA65D	RGB	24-bit depth	600 dpi	asu06420015600001001.tif		2007-11-29	2011-02-08	http://merrick.library.miami.edu:80/cdm/ref/collection/umphotos/id/1473	1473	1419.jpg	/umphotos/image/1419.jpg
Architectural model of the Rosborough-Walsh Residence Halls				Written on verso: "Tower dorm"	Rosborough-Walsh Residence Halls	Architectural Models; Photographs			Coral Gables, Florida	1 b&w photograph; 24 x 16.5 cm	ENG	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series I: Buildings and Grounds	Box No. 4;  Folder No. 9;  Folder Title: Dormitories: Rosborough-Walsh Residence Hall Complex: Proposed Model	http://merrick.library.miami.edu/digitalprojects/copyright.html	© 2006 University of Miami. All rights reserved.	mem		EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420015240001001	Still Image	image/tiff	252.041 KB	1022	714	0x8603B38	RGB	24-bit depth	600 dpi	asu06420015240001001.tif		2007-11-29	2011-02-08	http://merrick.library.miami.edu:80/cdm/ref/collection/umphotos/id/1474	1474	1386.jpg	/umphotos/image/1386.jpg
Architectural drawing for the Evening School Building				Written on front: Evening College Building for the University of Miami		Architectural Drawings			Coral Gables (Florida)	1 b&w negative		University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series I: Buildings and Grounds	Box No. 5;  Folder No. 6;  Folder Title: Evening School Building: Proposed Model	http://merrick.library.miami.edu/digitalprojects/copyright.html	© 2006 University of Miami. All rights reserved.	mem		EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420015850001001	Image	image/tiff	112.175 KB	1023	371	0x886944C6	RGB	24-bit depth	600 dpi	asu06420015850001001.tif		2007-11-29	2011-02-08	http://merrick.library.miami.edu:80/cdm/ref/collection/umphotos/id/1475	1475	1441.jpg	/umphotos/image/1441.jpg
Exterior view of  the Engineering Building.	H.G.			Written on verso: "Engineering Bldg 1963- H.G."	J. Neville McArthur Engineering Building & Addition	Photographs	1963	1960-1970	Coral Gables (Florida)	1 b&w photograph; 24 x 19 cm	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series I: Buildings and Grounds	Box No. 5;  Folder No. 1;  Folder Title: Engineering Building: Exterior views - 2	http://merrick.library.miami.edu/digitalprojects/copyright.html	© 2006 University of Miami. All rights reserved.	mem		EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420015590001001	Image	image/tiff	345.22 KB	963	768	0xAC0B4A26	RGB	24-bit depth	600 dpi	asu06420015590001001.tif		2007-11-29	2011-02-08	http://merrick.library.miami.edu:80/cdm/ref/collection/umphotos/id/1476	1476	1418.jpg	/umphotos/image/1418.jpg
